request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
42|moral_scenarios|0|0|2|0|2|631|560|0.8875|631|560|71|0.8875|0.1177|0.0103|0.3927|0.0402|0.0185|0.0587|631|0.5691| A|
43|us_foreign_policy|2|2|2|||369|3|0.0081|369|3|366|0.0081|0.2066|0.0107|0.0|0.0279|0.0356|0.0635|369|0.2701| C|
44|high_school_us_history|3|3|2|3|2|1775|8|0.0045|1775|8|1767|0.0045|0.9612|0.0215|0.4253|0.023|0.0538|0.0768|1775|1.4633| B|
45|professional_psychology|1|1|1|||468|352|0.7521|468|352|116|0.7521|0.1297|0.0217|0.0|0.0259|0.0242|0.0501|468|0.1798| B|
46|professional_psychology|2|2|2|||411|352|0.8564|411|352|59|0.8564|0.1146|0.0115|0.0|0.056|0.039|0.095|411|0.2096| B|
47|college_physics|0|0|0|||512|1|0.002|512|1|511|0.002|0.2592|0.0128|0.0|0.05|0.045|0.095|512|0.3542| B|
48|international_law|3|3|0|3|0|515|440|0.8544|515|440|75|0.8544|0.1188|0.0126|0.4541|0.0195|0.0445|0.064|515|0.6369| B|
49|astronomy|1|1|1|||386|2|0.0052|386|2|384|0.0052|0.2128|0.0091|0.0|0.0122|0.0109|0.0231|386|0.2359| B|
50|global_facts|2|2|2|||325|0|0.0|325|0|325|0.0|0.1928|0.0107|0.0|0.0291|0.0337|0.0628|325|0.2556| C|
51|miscellaneous|0|0|2|0|2|307|264|0.8599|307|264|43|0.8599|0.1106|0.0136|0.4736|0.0527|0.0782|0.1309|307|0.7151| B|
52|moral_scenarios|1|1|2|1|2|611|561|0.9182|611|561|50|0.9182|0.1124|0.0191|0.3672|0.0213|0.0405|0.0618|611|0.5414| C|
53|formal_logic|3|3|3|||709|0|0.0|709|0|709|0.0|0.3405|0.0138|0.0|0.02|0.0214|0.0414|709|0.3819| A|
54|high_school_macroeconomics|0|0|0|||461|0|0.0|461|0|461|0.0|0.2404|0.0121|0.0|0.0548|0.0301|0.0849|461|0.3253| C|
55|logical_fallacies|2|2|0|2|0|577|416|0.721|577|416|161|0.721|0.1423|0.0106|0.3979|0.0712|0.0295|0.1007|577|0.6409| D|
56|moral_scenarios|3|3|2|3|2|619|561|0.9063|619|561|58|0.9063|0.1144|0.011|0.3835|0.0211|0.0302|0.0513|619|0.5492| C|
57|high_school_psychology|0|0|0|||387|289|0.7468|387|289|98|0.7468|0.1249|0.0119|0.0|0.0633|0.0512|0.1145|387|0.2394| B|
58|elementary_mathematics|1|1|2|1|2|359|322|0.8969|359|322|37|0.8969|0.1091|0.0099|0.4054|0.0275|0.0319|0.0594|359|0.5739| B|
59|human_sexuality|1|1|1|||382|4|0.0105|382|4|378|0.0105|0.2107|0.0212|0.0|0.0391|0.0188|0.0579|382|0.2686| B|
60|miscellaneous|2|2|2|||301|262|0.8704|301|262|39|0.8704|0.1096|0.0105|0.0|0.0551|0.0598|0.1149|301|0.2245| C|
61|nutrition|2|2|2|||378|1|0.0026|378|1|377|0.0026|0.2104|0.0111|0.0|0.0595|0.0428|0.1023|378|0.3127| B|
62|philosophy|3|3|0|3|0|284|246|0.8662|284|246|38|0.8662|0.1093|0.0105|0.3245|0.0209|0.0472|0.0681|284|0.5019| A|
63|high_school_psychology|0|0|0|||359|289|0.805|359|289|70|0.805|0.1175|0.0364|0.0|0.0305|0.0247|0.0552|359|0.1727| B|
64|world_religions|3|3|3|||254|0|0.0|254|0|254|0.0|0.17|0.0092|0.0|0.0119|0.0084|0.0203|254|0.1903| C|
65|miscellaneous|1|1|2|1|2|362|261|0.721|362|261|101|0.721|0.1257|0.0123|0.4556|0.0249|0.0383|0.0632|362|0.6445| C|
66|virology|0|0|0|||309|0|0.0|309|0|309|0.0|0.1875|0.0096|0.0|0.0329|0.0314|0.0643|309|0.2518| B|
67|professional_law|2|2|0|2|0|1408|1177|0.8359|1408|1177|231|0.8359|0.1629|0.0586|0.408|0.0439|0.0515|0.0954|1408|0.6663| D|
68|high_school_chemistry|3|3|3|||419|379|0.9045|419|379|40|0.9045|0.1098|0.0113|0.0|0.0182|0.0151|0.0333|419|0.1431| C|
69|moral_scenarios|0|0|2|0|2|617|561|0.9092|617|561|56|0.9092|0.1139|0.0117|0.4232|0.031|0.0803|0.1113|617|0.6484| A|
70|professional_law|1|1|0|1|0|1336|1178|0.8817|1336|1178|158|0.8817|0.1414|0.0157|0.377|0.0308|0.0579|0.0887|1336|0.6071| C|
71|high_school_psychology|2|2|0|2|0|348|289|0.8305|348|289|59|0.8305|0.1146|0.0103|0.4506|0.0654|0.052|0.1174|348|0.6826| B|
72|high_school_geography|3|3|1|3|1|293|247|0.843|293|247|46|0.843|0.1113|0.0112|0.3552|0.0274|0.0251|0.0525|293|0.519| D|
73|world_religions|0|0|3|0|3|250|206|0.824|250|206|44|0.824|0.1108|0.0124|0.4389|0.0833|0.0382|0.1215|250|0.6712| B|
74|miscellaneous|1|1|2|1|2|293|266|0.9078|293|266|27|0.9078|0.1066|0.0143|0.3593|0.0514|0.0315|0.0829|293|0.5488| C|
75|prehistory|2|2|3|2|3|419|343|0.8186|419|343|76|0.8186|0.119|0.0131|0.4283|0.0733|0.0375|0.1108|419|0.6581| A|
76|us_foreign_policy|3|3|2|3|2|345|293|0.8493|345|293|52|0.8493|0.1129|0.0107|0.4266|0.0283|0.0576|0.0859|345|0.6254| D|
77|world_religions|0|0|3|0|3|261|206|0.7893|261|206|55|0.7893|0.1136|0.0095|0.3149|0.0339|0.0158|0.0497|261|0.4782| D|
78|high_school_psychology|1|1|0|1|0|366|290|0.7923|366|290|76|0.7923|0.119|0.0101|0.4355|0.0147|0.0334|0.0481|366|0.6026| C|
79|high_school_macroeconomics|2|2|0|2|0|414|369|0.8913|414|369|45|0.8913|0.1111|0.0128|0.3994|0.0638|0.0777|0.1415|414|0.652| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|135|0.7409|0.135|0.013|0.0|0.029|0.0287|0.0577|521|0.1927| D|
81|miscellaneous|0|0|2|0|2|335|261|0.7791|335|261|74|0.7791|0.1185|0.0118|0.3659|0.0581|0.0715|0.1296|335|0.614| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|673|0.0015|0.3249|0.0178|0.0|0.0397|0.0318|0.0715|674|0.3964| D|
83|professional_law|1|1|0|1|0|1607|1178|0.733|1607|1178|429|0.733|0.2287|0.0247|0.4118|0.0421|0.0514|0.0935|1607|0.734| D|
84|professional_law|2|2|0|2|0|1387|1178|0.8493|1387|1178|209|0.8493|0.1563|0.0132|0.3902|0.0711|0.0518|0.1229|1387|0.6694| B|
85|astronomy|3|3|1|3|1|382|338|0.8848|382|338|44|0.8848|0.1108|0.0197|0.3889|0.0257|0.0374|0.0631|382|0.5628| D|
86|global_facts|0|0|2|0|2|339|275|0.8112|339|275|64|0.8112|0.1159|0.0107|0.3999|0.0743|0.0638|0.1381|339|0.6539| B|
87|computer_security|2|2|2|||518|4|0.0077|518|4|514|0.0077|0.2603|0.0116|0.0|0.0524|0.0485|0.1009|518|0.3612| A|
88|professional_law|1|1|0|1|0|1405|1179|0.8391|1405|1179|226|0.8391|0.1614|0.0193|0.3784|0.0569|0.0804|0.1373|1405|0.6771| B|
89|high_school_biology|2|2|1|2|1|401|329|0.8204|401|329|72|0.8204|0.118|0.0102|0.4263|0.0518|0.0165|0.0683|401|0.6126| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|696|0.0014|0.3349|0.0143|0.0|0.0576|0.0288|0.0864|697|0.4213| C|
91|professional_law|3|3|0|3|0|1448|1178|0.8135|1448|1178|270|0.8135|0.175|0.0152|0.4043|0.0413|0.0595|0.1008|1448|0.6801| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|34|0.8947|0.1083|0.0123|0.0|0.0529|0.0505|0.1034|323|0.2117| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|392|0.0|0.2156|0.0107|0.0|0.0592|0.0597|0.1189|392|0.3345| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|479|0.0|0.2471|0.0131|0.0|0.0586|0.0389|0.0975|479|0.3446| C|
95|professional_law|1|1|0|1|0|1407|1177|0.8365|1407|1177|230|0.8365|0.1626|0.0188|0.4197|0.0451|0.0782|0.1233|1407|0.7056| A|
96|formal_logic|2|2|3|2|3|759|634|0.8353|759|634|125|0.8353|0.1322|0.0117|0.4364|0.0852|0.0167|0.1019|759|0.6705| C|
97|sociology|3|3|1|3|1|424|329|0.7759|424|329|95|0.7759|0.1241|0.0116|0.3873|0.0174|0.0208|0.0382|424|0.5496| C|
98|professional_medicine|2|2|0|2|0|1287|1|0.0008|1287|1|1286|0.0008|0.6402|0.0201|0.4155|0.0442|0.0992|0.1434|1287|1.1991| C|
99|human_sexuality|0|0|1|0|1|380|337|0.8868|380|337|43|0.8868|0.1106|0.012|0.4088|0.0889|0.0433|0.1322|380|0.6516| D|
100|miscellaneous|1|1|2|1|2|291|261|0.8969|291|261|30|0.8969|0.1073|0.0129|0.3968|0.0206|0.0484|0.069|291|0.5731| C|
101|world_religions|2|2|3|2|3|243|207|0.8519|243|207|36|0.8519|0.1088|0.0131|0.3994|0.0824|0.0323|0.1147|243|0.6229| A|
102|security_studies|3|3|1|3|1|1083|2|0.0018|1083|2|1081|0.0018|0.523|0.0163|0.4115|0.0442|0.0457|0.0899|1083|1.0244| A|
103|high_school_psychology|3|3|0|3|0|328|290|0.8841|328|290|38|0.8841|0.1093|0.0134|0.4548|0.0602|0.0896|0.1498|328|0.7139| C|
104|high_school_biology|0|0|1|0|1|367|333|0.9074|367|333|34|0.9074|0.1083|0.0125|0.4217|0.082|0.0559|0.1379|367|0.6679| D|
105|professional_accounting|1|1|3|1|3|598|465|0.7776|598|465|133|0.7776|0.1344|0.0265|0.4208|0.0347|0.0414|0.0761|598|0.6313| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|614|0.0016|0.3001|0.0144|0.0|0.0654|0.0807|0.1461|615|0.4462| C|
107|high_school_macroeconomics|2|2|0|2|0|418|368|0.8804|418|368|50|0.8804|0.1124|0.0304|0.3887|0.0706|0.0513|0.1219|418|0.623| C|
108|miscellaneous|3|3|2|3|2|330|262|0.7939|330|262|68|0.7939|0.117|0.0193|0.3816|0.0423|0.0798|0.1221|330|0.6207| B|
109|computer_security|0|0|2|0|2|501|453|0.9042|501|453|48|0.9042|0.1118|0.015|0.4179|0.061|0.0655|0.1265|501|0.6562| D|
110|high_school_microeconomics|1|1|3|1|3|468|386|0.8248|468|386|82|0.8248|0.1206|0.0124|0.3677|0.0319|0.0325|0.0644|468|0.5527| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|578|0.0|0.2855|0.0135|0.0|0.0481|0.0491|0.0972|578|0.3827| B|
112|high_school_chemistry|2|2|3|2|3|412|387|0.9393|412|387|25|0.9393|0.1061|0.0102|0.3379|0.0861|0.0185|0.1046|412|0.5486| D|
113|conceptual_physics|2|2|0|2|0|281|2|0.0071|281|2|279|0.0071|0.1779|0.0121|0.3638|0.0553|0.1018|0.1571|281|0.6988| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0093|0.0|0.0198|0.0265|0.0463|293|0.1541| A|
115|clinical_knowledge|3|3|1|3|1|290|1|0.0034|290|1|289|0.0034|0.1811|0.0123|0.466|0.0411|0.0581|0.0992|290|0.7463| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|47|0.8712|0.1116|0.0128|0.0|0.1001|0.1018|0.2019|365|0.3135| C|
117|moral_disputes|1|1|0|1|0|393|318|0.8092|393|318|75|0.8092|0.1188|0.0615|0.3694|0.0517|0.0515|0.1032|393|0.5914| A|
118|prehistory|2|2|3|2|3|383|343|0.8956|383|343|40|0.8956|0.1098|0.0109|0.4076|0.0891|0.0233|0.1124|383|0.6298| C|
119|professional_psychology|3|3|1|3|1|388|352|0.9072|388|352|36|0.9072|0.1088|0.0424|0.4081|0.05|0.0268|0.0768|388|0.5937| A|
120|moral_scenarios|0|0|2|0|2|615|561|0.9122|615|561|54|0.9122|0.1134|0.0111|0.4216|0.087|0.0423|0.1293|615|0.6643| C|
121|anatomy|1|1|0|1|0|410|298|0.7268|410|298|112|0.7268|0.1286|0.0125|0.3224|0.0257|0.0713|0.097|410|0.548| A|
122|conceptual_physics|2|2|0|2|0|308|243|0.789|308|243|65|0.789|0.1162|0.0101|0.4585|0.0442|0.0596|0.1038|308|0.6785| A|
123|moral_scenarios|3|3|2|3|2|630|563|0.8937|630|563|67|0.8937|0.1167|0.0163|0.4051|0.0264|0.0934|0.1198|630|0.6416| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|262|0.8181|0.1725|0.0155|0.0|0.1241|0.0911|0.2152|1440|0.3877| B|
125|us_foreign_policy|1|1|2|1|2|341|292|0.8563|341|292|49|0.8563|0.1121|0.014|0.4632|0.0261|0.082|0.1081|341|0.6834| C|
126|high_school_macroeconomics|2|2|0|2|0|476|368|0.7731|476|368|108|0.7731|0.1276|0.0149|0.4053|0.0747|0.101|0.1757|476|0.7086| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|55|0.8618|0.1136|0.0105|0.0|0.0353|0.0355|0.0708|398|0.1844| B|
128|high_school_european_history|0|0|2|0|2|1991|1492|0.7494|1991|1492|499|0.7494|0.2546|0.0409|0.4506|0.087|0.0455|0.1325|1991|0.8377| C|
129|marketing|0|0|2|0|2|387|1|0.0026|387|1|386|0.0026|0.2135|0.0131|0.4149|0.1073|0.0498|0.1571|387|0.7855| D|
130|moral_disputes|1|1|0|1|0|411|318|0.7737|411|318|93|0.7737|0.1235|0.0104|0.3948|0.0523|0.0709|0.1232|411|0.6415| A|
131|moral_scenarios|2|2|2|||627|561|0.8947|627|561|66|0.8947|0.1164|0.0102|0.0|0.0468|0.0603|0.1071|627|0.2235| C|
132|anatomy|3|3|0|3|0|341|298|0.8739|341|298|43|0.8739|0.1106|0.012|0.3402|0.0419|0.1038|0.1457|341|0.5965| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|28|0.9119|0.1068|0.01|0.0|0.066|0.0756|0.1416|318|0.2484| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|46|0.8844|0.1113|0.0131|0.0|0.0407|0.0422|0.0829|398|0.1942| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|62|0.9005|0.1154|0.0101|0.0|0.0468|0.0481|0.0949|623|0.2103| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|424|0.0|0.2269|0.011|0.0|0.0476|0.037|0.0846|424|0.3115| C|
137|miscellaneous|3|3|2|3|2|342|261|0.7632|342|261|81|0.7632|0.1204|0.0122|0.3693|0.0413|0.0641|0.1054|342|0.5951| C|
138|clinical_knowledge|0|0|1|0|1|301|235|0.7807|301|235|66|0.7807|0.1164|0.0095|0.3942|0.0603|0.0259|0.0862|301|0.5968| C|
139|high_school_physics|1|1|0|1|0|669|528|0.7892|669|528|141|0.7892|0.1366|0.0114|0.4053|0.0283|0.059|0.0873|669|0.6292| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0173|0.0|0.1006|0.1044|0.205|630|0.3222| C|
141|moral_scenarios|3|3|2|3|2|626|560|0.8946|626|560|66|0.8946|0.1164|0.0164|0.3794|0.0412|0.0641|0.1053|626|0.6011| C|
142|high_school_world_history|0|0|2|0|2|1664|1440|0.8654|1664|1440|224|0.8654|0.1608|0.0131|0.3191|0.0818|0.0522|0.134|1664|0.6139| D|
143|professional_law|1|1|0|1|0|1379|1181|0.8564|1379|1181|198|0.8564|0.153|0.052|0.4102|0.0302|0.0905|0.1207|1379|0.6839| B|
144|high_school_macroeconomics|2|2|0|2|0|414|368|0.8889|414|368|46|0.8889|0.1113|0.0122|0.3201|0.1083|0.1281|0.2364|414|0.6678| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|80|0.8261|0.1201|0.0121|0.0|0.0222|0.0208|0.043|460|0.1631| A|
146|clinical_knowledge|0|0|1|0|1|308|241|0.7825|308|241|67|0.7825|0.1167|0.0128|0.3756|0.07|0.0332|0.1032|308|0.5955| B|
147|high_school_world_history|1|1|2|1|2|1758|1440|0.8191|1758|1440|318|0.8191|0.1905|0.0429|0.436|0.037|0.0829|0.1199|1758|0.7464| C|
148|world_religions|2|2|3|2|3|277|206|0.7437|277|206|71|0.7437|0.1177|0.0103|0.3407|0.0729|0.0214|0.0943|277|0.5527| A|
149|high_school_us_history|3|3|2|3|2|1779|1468|0.8252|1779|1468|311|0.8252|0.1882|0.0203|0.418|0.0469|0.0873|0.1342|1779|0.7404| C|
150|medical_genetics|2|2|1|2|1|347|2|0.0058|347|2|345|0.0058|0.1995|0.0104|0.3786|0.069|0.0274|0.0964|347|0.6745| C|
151|philosophy|0|0|0|||310|246|0.7935|310|246|64|0.7935|0.1159|0.0154|0.0|0.0647|0.0632|0.1279|310|0.2438| C|
152|professional_law|1|1|0|1|0|1400|1178|0.8414|1400|1178|222|0.8414|0.1602|0.0159|0.3998|0.0505|0.1071|0.1576|1400|0.7176| A|
153|high_school_biology|2|2|1|2|1|390|329|0.8436|390|329|61|0.8436|0.1152|0.012|0.3942|0.0959|0.0433|0.1392|390|0.6486| C|
154|moral_scenarios|3|3|2|3|2|613|561|0.9152|613|561|52|0.9152|0.1129|0.0116|0.4382|0.0337|0.0754|0.1091|613|0.6602| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|53|0.849|0.1131|0.0117|0.0|0.1083|0.0756|0.1839|351|0.297| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|96|0.7783|0.1243|0.011|0.0|0.0552|0.0468|0.102|433|0.2263| C|
157|professional_law|2|2|0|2|0|1348|1178|0.8739|1348|1178|170|0.8739|0.1448|0.0124|0.3667|0.126|0.0786|0.2046|1348|0.7161| D|
158|prehistory|3|3|3|||401|344|0.8579|401|344|57|0.8579|0.1141|0.0232|0.0|0.063|0.0447|0.1077|401|0.2218| B|
159|professional_psychology|0|0|1|0|1|397|352|0.8866|397|352|45|0.8866|0.1111|0.0098|0.448|0.1095|0.0291|0.1386|397|0.6977| B|
160|clinical_knowledge|1|1|1|||281|239|0.8505|281|239|42|0.8505|0.1103|0.0101|0.0|0.0495|0.0457|0.0952|281|0.2055| D|
161|professional_psychology|2|2|2|||416|352|0.8462|416|352|64|0.8462|0.1159|0.0171|0.0|0.0866|0.0754|0.162|416|0.2779| D|
162|college_medicine|3|3|0|3|0|561|1|0.0018|561|1|560|0.0018|0.2783|0.0162|0.4245|0.0818|0.109|0.1908|561|0.8936| D|
163|miscellaneous|3|3|2|3|2|305|263|0.8623|305|263|42|0.8623|0.1103|0.0304|0.458|0.0267|0.0638|0.0905|305|0.6588| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|221|0.842|0.1599|0.0136|0.0|0.1346|0.0711|0.2057|1399|0.3656| C|
165|marketing|1|1|2|1|2|402|340|0.8458|402|340|62|0.8458|0.1154|0.0127|0.4274|0.0505|0.1116|0.1621|402|0.7049| C|
166|professional_law|2|2|0|2|0|1365|1179|0.8637|1365|1179|186|0.8637|0.1495|0.0145|0.3769|0.0953|0.1072|0.2025|1365|0.7289| A|
167|professional_law|3|3|0|3|0|1504|1178|0.7832|1504|1178|326|0.7832|0.1931|0.0132|0.4856|0.0338|0.0808|0.1146|1504|0.7933| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|297|0.7988|0.1836|0.0126|0.0|0.1053|0.1031|0.2084|1476|0.392| B|
169|professional_law|1|1|0|1|0|1533|1178|0.7684|1533|1178|355|0.7684|0.2028|0.039|0.4155|0.0384|0.0798|0.1182|1533|0.7365| B|
170|professional_accounting|2|2|3|2|3|601|465|0.7737|601|465|136|0.7737|0.1352|0.0112|0.3307|0.1002|0.0496|0.1498|601|0.6157| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|39|0.8408|0.1096|0.0387|0.0|0.0576|0.0504|0.108|245|0.2176| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|45|0.876|0.1111|0.0859|0.0|0.0947|0.0792|0.1739|363|0.285| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|79|0.8624|0.1198|0.0171|0.0|0.0636|0.1129|0.1765|574|0.2963| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|77|0.8791|0.1193|0.0293|0.0|0.0594|0.0705|0.1299|637|0.2492| A|
175|elementary_mathematics|3|3|1|3|1|414|320|0.7729|414|320|94|0.7729|0.1238|0.0104|0.375|0.0647|0.0509|0.1156|414|0.6144| B|
176|miscellaneous|0|0|2|0|2|301|261|0.8671|301|261|40|0.8671|0.1098|0.0314|0.3412|0.1423|0.0865|0.2288|301|0.6798| C|
