request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
37|professional_law|1|1|1|||1336|0|0.0|1336|0|1336|0.0|0.6705|0.0818|0.0|0.045|0.0224|0.0674|1336|0.7379| D|
38|high_school_psychology|0|0|0|||331|0|0.0|331|0|331|0.0|0.1948|0.0123|0.0|0.031|0.0298|0.0608|331|0.2556| C|
39|high_school_geography|1|1|1|||284|1|0.0035|284|1|283|0.0035|0.1791|0.0329|0.0|0.0244|0.0591|0.0835|284|0.2626| C|
40|moral_scenarios|2|2|2|||623|560|0.8989|623|560|63|0.8989|0.1157|0.0284|0.0|0.0318|0.0268|0.0586|623|0.1743| A|
41|high_school_world_history|3|3|3|||1827|0|0.0|1827|0|1827|0.0|1.0058|0.0526|0.0|0.0242|0.0519|0.0761|1827|1.0819| D|
42|moral_scenarios|0|0|0|||631|0|0.0|631|0|631|0.0|0.3072|0.0116|0.0|0.0478|0.0319|0.0797|631|0.3869| A|
43|us_foreign_policy|2|2|2|||369|3|0.0081|369|3|366|0.0081|0.2066|0.0786|0.0|0.0557|0.0293|0.085|369|0.2916| C|
44|high_school_us_history|3|3|3|||1775|8|0.0045|1775|8|1767|0.0045|0.9612|0.0191|0.0|0.0314|0.0298|0.0612|1775|1.0224| B|
45|professional_psychology|1|1|1|||468|352|0.7521|468|352|116|0.7521|0.1297|0.0613|0.0|0.04|0.051|0.091|468|0.2207| B|
46|professional_psychology|2|2|2|||411|352|0.8564|411|352|59|0.8564|0.1146|0.0109|0.0|0.0305|0.0298|0.0603|411|0.1749| B|
47|college_physics|0|0|0|||512|1|0.002|512|1|511|0.002|0.2592|0.0832|0.0|0.0466|0.0503|0.0969|512|0.3561| B|
48|international_law|3|3|3|||515|1|0.0019|515|1|514|0.0019|0.2603|0.0159|0.0|0.0332|0.0322|0.0654|515|0.3257| B|
49|astronomy|1|1|1|||386|2|0.0052|386|2|384|0.0052|0.2128|0.0468|0.0|0.0288|0.0673|0.0961|386|0.3089| B|
50|global_facts|2|2|2|||325|0|0.0|325|0|325|0.0|0.1928|0.0109|0.0|0.0325|0.0315|0.064|325|0.2568| C|
51|miscellaneous|0|0|0|||307|264|0.8599|307|264|43|0.8599|0.1106|0.0535|0.0|0.0382|0.0811|0.1193|307|0.2299| B|
52|moral_scenarios|1|1|1|||611|0|0.0|611|0|611|0.0|0.2989|0.015|0.0|0.0282|0.0273|0.0555|611|0.3544| C|
53|formal_logic|3|3|3|||709|0|0.0|709|0|709|0.0|0.3405|0.0603|0.0|0.0357|0.0831|0.1188|709|0.4593| A|
54|high_school_macroeconomics|0|0|0|||461|0|0.0|461|0|461|0.0|0.2404|0.0119|0.0|0.0383|0.0368|0.0751|461|0.3155| C|
55|logical_fallacies|2|2|2|||577|0|0.0|577|0|577|0.0|0.2851|0.048|0.0|0.0345|0.1165|0.151|577|0.4361| D|
56|moral_scenarios|3|3|3|||619|0|0.0|619|0|619|0.0|0.3022|0.0117|0.0|0.037|0.036|0.073|619|0.3752| C|
57|high_school_psychology|0|0|0|||387|289|0.7468|387|289|98|0.7468|0.1249|0.0722|0.0|0.0431|0.09|0.1331|387|0.258| B|
58|elementary_mathematics|1|1|1|||359|320|0.8914|359|320|39|0.8914|0.1096|0.0136|0.0|0.0295|0.0287|0.0582|359|0.1678| B|
59|human_sexuality|1|1|1|||382|4|0.0105|382|4|378|0.0105|0.2107|0.0287|0.0|0.0606|0.1123|0.1729|382|0.3836| B|
60|miscellaneous|2|2|2|||301|261|0.8671|301|261|40|0.8671|0.1098|0.0288|0.0|0.0371|0.0352|0.0723|301|0.1821| C|
61|nutrition|2|2|2|||378|1|0.0026|378|1|377|0.0026|0.2104|0.0905|0.0|0.0836|0.0387|0.1223|378|0.3327| B|
62|philosophy|3|3|3|||284|246|0.8662|284|246|38|0.8662|0.1093|0.0104|0.0|0.0393|0.0383|0.0776|284|0.1869| A|
63|high_school_psychology|0|0|0|||359|289|0.805|359|289|70|0.805|0.1175|0.0584|0.0|0.1159|0.0403|0.1562|359|0.2737| B|
64|world_religions|3|3|3|||254|0|0.0|254|0|254|0.0|0.17|0.0118|0.0|0.0409|0.1026|0.1435|254|0.3135| C|
65|miscellaneous|1|1|1|||362|0|0.0|362|0|362|0.0|0.2052|0.0176|0.0|0.0327|0.0324|0.0651|362|0.2703| C|
66|virology|0|0|0|||309|0|0.0|309|0|309|0.0|0.1875|0.0523|0.0|0.0436|0.1337|0.1773|309|0.3648| B|
67|professional_law|2|2|2|||1408|0|0.0|1408|0|1408|0.0|0.7155|0.0158|0.0|0.0415|0.0414|0.0829|1408|0.7984| D|
68|high_school_chemistry|3|3|3|||419|379|0.9045|419|379|40|0.9045|0.1098|0.0814|0.0|0.1219|0.0423|0.1642|419|0.274| C|
69|moral_scenarios|0|0|0|||617|561|0.9092|617|561|56|0.9092|0.1139|0.1112|0.0|0.0487|0.0803|0.129|617|0.2429| A|
70|professional_law|1|1|1|||1336|1178|0.8817|1336|1178|158|0.8817|0.1414|0.0184|0.0|0.0421|0.0381|0.0802|1336|0.2216| C|
71|high_school_psychology|2|2|2|||348|0|0.0|348|0|348|0.0|0.2005|0.1231|0.0|0.091|0.044|0.135|348|0.3355| B|
72|high_school_geography|3|3|3|||293|1|0.0034|293|1|292|0.0034|0.182|0.0117|0.0|0.0437|0.1011|0.1448|293|0.3268| D|
73|world_religions|0|0|0|||250|0|0.0|250|0|250|0.0|0.1688|0.0108|0.0|0.046|0.0448|0.0908|250|0.2596| B|
74|miscellaneous|1|1|1|||293|261|0.8908|293|261|32|0.8908|0.1078|0.1263|0.0|0.1097|0.0402|0.1499|293|0.2577| C|
75|prehistory|2|2|2|||419|0|0.0|419|0|419|0.0|0.2251|0.0116|0.0|0.0456|0.0651|0.1107|419|0.3358| B|
76|us_foreign_policy|3|3|3|||345|0|0.0|345|0|345|0.0|0.1995|0.0109|0.0|0.0778|0.0434|0.1212|345|0.3207| D|
77|world_religions|0|0|0|||261|206|0.7893|261|206|55|0.7893|0.1136|0.1154|0.0|0.0932|0.0556|0.1488|261|0.2624| D|
78|high_school_psychology|1|1|1|||366|0|0.0|366|0|366|0.0|0.2066|0.0404|0.0|0.0412|0.1426|0.1838|366|0.3904| C|
79|high_school_macroeconomics|2|2|2|||414|0|0.0|414|0|414|0.0|0.2234|0.0113|0.0|0.0765|0.0484|0.1249|414|0.3483| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|135|0.7409|0.135|0.0136|0.0|0.1271|0.0451|0.1722|521|0.3072| D|
81|miscellaneous|0|0|0|||335|261|0.7791|335|261|74|0.7791|0.1185|0.0743|0.0|0.0584|0.1086|0.167|335|0.2855| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|673|0.0015|0.3249|0.0378|0.0|0.059|0.0443|0.1033|674|0.4282| D|
83|professional_law|1|1|1|||1607|1177|0.7324|1607|1177|430|0.7324|0.2291|0.0546|0.0|0.132|0.0504|0.1824|1607|0.4115| D|
84|professional_law|2|2|2|||1387|1177|0.8486|1387|1177|210|0.8486|0.1566|0.1361|0.0|0.0854|0.0527|0.1381|1387|0.2947| B|
85|astronomy|3|3|3|||382|2|0.0052|382|2|380|0.0052|0.2114|0.0118|0.0|0.0492|0.0657|0.1149|382|0.3263| D|
86|global_facts|0|0|0|||339|0|0.0|339|0|339|0.0|0.1974|0.0117|0.0|0.088|0.049|0.137|339|0.3344| B|
87|computer_security|2|2|2|||518|4|0.0077|518|4|514|0.0077|0.2603|0.1482|0.0|0.13|0.0727|0.2027|518|0.463| A|
88|professional_law|1|1|1|||1405|1178|0.8384|1405|1178|227|0.8384|0.1617|0.0745|0.0|0.0549|0.1025|0.1574|1405|0.3191| B|
89|high_school_biology|2|2|2|||401|0|0.0|401|0|401|0.0|0.2188|0.0134|0.0|0.0335|0.0324|0.0659|401|0.2847| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|696|0.0014|0.3349|0.0904|0.0|0.0798|0.0462|0.126|697|0.4609| C|
91|professional_law|3|3|3|||1448|0|0.0|1448|0|1448|0.0|0.7411|0.0132|0.0|0.0401|0.1393|0.1794|1448|0.9205| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|34|0.8947|0.1083|0.0097|0.0|0.042|0.0335|0.0755|323|0.1838| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|392|0.0|0.2156|0.0532|0.0|0.0868|0.1291|0.2159|392|0.4315| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|479|0.0|0.2471|0.0655|0.0|0.0658|0.1146|0.1804|479|0.4275| C|
95|professional_law|1|1|1|||1407|1177|0.8365|1407|1177|230|0.8365|0.1626|0.0178|0.0|0.0561|0.0559|0.112|1407|0.2746| A|
96|formal_logic|2|2|2|||759|0|0.0|759|0|759|0.0|0.3628|0.0924|0.0|0.1022|0.0508|0.153|759|0.5158| C|
97|sociology|3|3|3|||424|0|0.0|424|0|424|0.0|0.2269|0.0909|0.0|0.0459|0.1171|0.163|424|0.3899| C|
98|professional_medicine|2|2|2|||1287|1|0.0008|1287|1|1286|0.0008|0.6402|0.016|0.0|0.0517|0.0867|0.1384|1287|0.7786| C|
99|human_sexuality|0|0|0|||380|1|0.0026|380|1|379|0.0026|0.2111|0.0888|0.0|0.0731|0.0483|0.1214|380|0.3325| D|
100|miscellaneous|1|1|1|||291|261|0.8969|291|261|30|0.8969|0.1073|0.031|0.0|0.0886|0.1293|0.2179|291|0.3252| C|
101|world_religions|2|2|2|||243|0|0.0|243|0|243|0.0|0.1666|0.0149|0.0|0.0708|0.0729|0.1437|243|0.3103| A|
102|security_studies|3|3|3|||1083|2|0.0018|1083|2|1081|0.0018|0.523|0.0541|0.0|0.0813|0.1013|0.1826|1083|0.7056| A|
103|high_school_psychology|3|3|3|||328|0|0.0|328|0|328|0.0|0.1938|0.0485|0.0|0.1341|0.0967|0.2308|328|0.4246| C|
104|high_school_biology|0|0|0|||367|329|0.8965|367|329|38|0.8965|0.1093|0.0271|0.0|0.1863|0.1169|0.3032|367|0.4125| D|
105|professional_accounting|1|1|1|||598|0|0.0|598|0|598|0.0|0.2936|0.0736|0.0|0.0898|0.1555|0.2453|598|0.5389| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|614|0.0016|0.3001|0.0561|0.0|0.1428|0.1008|0.2436|615|0.5437| C|
107|high_school_macroeconomics|2|2|2|||418|368|0.8804|418|368|50|0.8804|0.1124|0.0111|0.0|0.067|0.1178|0.1848|418|0.2972| C|
108|miscellaneous|3|3|3|||330|0|0.0|330|0|330|0.0|0.1944|0.0511|0.0|0.1883|0.0851|0.2734|330|0.4678| B|
109|computer_security|0|0|0|||501|4|0.008|501|4|497|0.008|0.2539|0.074|0.0|0.0932|0.1819|0.2751|501|0.529| D|
110|high_school_microeconomics|1|1|1|||468|0|0.0|468|0|468|0.0|0.243|0.0157|0.0|0.112|0.1483|0.2603|468|0.5033| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|578|0.0|0.2855|0.0157|0.0|0.1152|0.1515|0.2667|578|0.5522| B|
112|high_school_chemistry|2|2|2|||412|379|0.9199|412|379|33|0.9199|0.1081|0.0612|0.0|0.0857|0.195|0.2807|412|0.3888| D|
113|conceptual_physics|2|2|2|||281|2|0.0071|281|2|279|0.0071|0.1779|0.0135|0.0|0.0753|0.1016|0.1769|281|0.3548| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0116|0.0|0.117|0.0678|0.1848|293|0.2926| A|
115|clinical_knowledge|3|3|3|||290|1|0.0034|290|1|289|0.0034|0.1811|0.0746|0.0|0.1336|0.0706|0.2042|290|0.3853| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|47|0.8712|0.1116|0.0746|0.0|0.1197|0.1977|0.3174|365|0.429| C|
117|moral_disputes|1|1|1|||393|0|0.0|393|0|393|0.0|0.2159|0.0188|0.0|0.0691|0.1372|0.2063|393|0.4222| A|
118|prehistory|2|2|2|||383|343|0.8956|383|343|40|0.8956|0.1098|0.0794|0.0|0.1428|0.1424|0.2852|383|0.395| C|
119|professional_psychology|3|3|3|||388|352|0.9072|388|352|36|0.9072|0.1088|0.11|0.0|0.1868|0.1208|0.3076|388|0.4164| A|
120|moral_scenarios|0|0|0|||615|561|0.9122|615|561|54|0.9122|0.1134|0.1358|0.0|0.1|0.1686|0.2686|615|0.382| A|
121|anatomy|1|1|1|||410|1|0.0024|410|1|409|0.0024|0.2216|0.1436|0.0|0.1004|0.158|0.2584|410|0.48| A|
122|conceptual_physics|2|2|2|||308|243|0.789|308|243|65|0.789|0.1162|0.0725|0.0|0.1705|0.0762|0.2467|308|0.3629| A|
123|moral_scenarios|3|3|3|||630|561|0.8905|630|561|69|0.8905|0.1172|0.053|0.0|0.0769|0.0902|0.1671|630|0.2843| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|262|0.8181|0.1725|0.1003|0.0|0.1018|0.1035|0.2053|1440|0.3778| B|
125|us_foreign_policy|1|1|1|||341|3|0.0088|341|3|338|0.0088|0.1971|0.1211|0.0|0.0789|0.0787|0.1576|341|0.3547| C|
126|high_school_macroeconomics|2|2|2|||476|368|0.7731|476|368|108|0.7731|0.1276|0.0543|0.0|0.1195|0.1025|0.222|476|0.3496| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|55|0.8618|0.1136|0.0763|0.0|0.1406|0.0818|0.2224|398|0.336| B|
128|high_school_european_history|0|0|0|||1991|0|0.0|1991|0|1991|0.0|1.1328|0.0742|0.0|0.1373|0.0969|0.2342|1991|1.367| C|
129|marketing|0|0|0|||387|1|0.0026|387|1|386|0.0026|0.2135|0.0434|0.0|0.2054|0.0847|0.2901|387|0.5036| D|
130|moral_disputes|1|1|1|||411|318|0.7737|411|318|93|0.7737|0.1235|0.0639|0.0|0.1382|0.1241|0.2623|411|0.3858| A|
131|moral_scenarios|2|2|2|||627|560|0.8931|627|560|67|0.8931|0.1167|0.0373|0.0|0.0781|0.1447|0.2228|627|0.3395| C|
132|anatomy|3|3|3|||341|1|0.0029|341|1|340|0.0029|0.1978|0.0108|0.0|0.0779|0.0487|0.1266|341|0.3244| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|28|0.9119|0.1068|0.1188|0.0|0.1314|0.08|0.2114|318|0.3182| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|46|0.8844|0.1113|0.1093|0.0|0.0829|0.3015|0.3844|398|0.4957| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|62|0.9005|0.1154|0.0122|0.0|0.0796|0.0878|0.1674|623|0.2828| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|424|0.0|0.2269|0.0143|0.0|0.2676|0.0762|0.3438|424|0.5707| C|
137|miscellaneous|3|3|3|||342|261|0.7632|342|261|81|0.7632|0.1204|0.1184|0.0|0.089|0.2274|0.3164|342|0.4368| C|
138|clinical_knowledge|0|0|0|||301|0|0.0|301|0|301|0.0|0.1849|0.0147|0.0|0.0802|0.0984|0.1786|301|0.3635| C|
139|high_school_physics|1|1|1|||669|1|0.0015|669|1|668|0.0015|0.3228|0.0147|0.0|0.2671|0.0815|0.3486|669|0.6714| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|69|0.8905|0.1172|0.2425|0.0|0.24|0.0773|0.3173|630|0.4345| C|
141|moral_scenarios|3|3|3|||626|560|0.8946|626|560|66|0.8946|0.1164|0.1099|0.0|0.0876|0.2499|0.3375|626|0.4539| C|
142|high_school_world_history|0|0|0|||1664|8|0.0048|1664|8|1656|0.0048|0.8814|0.3683|0.0|0.0865|0.2887|0.3752|1664|1.2566| D|
143|professional_law|1|1|1|||1379|1178|0.8542|1379|1178|201|0.8542|0.1539|0.1085|0.0|0.0871|0.3788|0.4659|1379|0.6198| B|
144|high_school_macroeconomics|2|2|2|||414|368|0.8889|414|368|46|0.8889|0.1113|0.1807|0.0|0.0914|0.3325|0.4239|414|0.5352| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|80|0.8261|0.1201|0.0121|0.0|0.0828|0.0994|0.1822|460|0.3023| A|
146|clinical_knowledge|0|0|0|||308|241|0.7825|308|241|67|0.7825|0.1167|0.0136|0.0|0.2876|0.0846|0.3722|308|0.4889| B|
147|high_school_world_history|1|1|1|||1758|0|0.0|1758|0|1758|0.0|0.9546|0.2861|0.0|0.1498|0.0909|0.2407|1758|1.1953| C|
148|world_religions|2|2|2|||277|206|0.7437|277|206|71|0.7437|0.1177|0.1556|0.0|0.0859|0.3341|0.42|277|0.5377| A|
149|high_school_us_history|3|3|3|||1779|1468|0.8252|1779|1468|311|0.8252|0.1882|0.141|0.0|0.0889|0.3898|0.4787|1779|0.6669| C|
150|medical_genetics|2|2|2|||347|2|0.0058|347|2|345|0.0058|0.1995|0.1953|0.0|0.0882|0.33|0.4182|347|0.6177| C|
151|philosophy|0|0|0|||310|1|0.0032|310|1|309|0.0032|0.1875|0.1056|0.0|0.0905|0.2541|0.3446|310|0.5321| C|
152|professional_law|1|1|1|||1400|1178|0.8414|1400|1178|222|0.8414|0.1602|0.0127|0.0|0.0725|0.078|0.1505|1400|0.3107| A|
153|high_school_biology|2|2|2|||390|329|0.8436|390|329|61|0.8436|0.1152|0.045|0.0|0.1642|0.0735|0.2377|390|0.3529| C|
154|moral_scenarios|3|3|3|||613|561|0.9152|613|561|52|0.9152|0.1129|0.1402|0.0|0.1141|0.2516|0.3657|613|0.4786| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|53|0.849|0.1131|0.1094|0.0|0.0932|0.3523|0.4455|351|0.5586| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|96|0.7783|0.1243|0.1559|0.0|0.0953|0.4415|0.5368|433|0.6611| C|
157|professional_law|2|2|2|||1348|1178|0.8739|1348|1178|170|0.8739|0.1448|0.1102|0.0|0.0853|0.2565|0.3418|1348|0.4866| D|
158|prehistory|3|3|3|||401|343|0.8554|401|343|58|0.8554|0.1144|0.0122|0.0|0.0715|0.0674|0.1389|401|0.2533| B|
159|professional_psychology|0|0|0|||397|4|0.0101|397|4|393|0.0101|0.2159|0.1776|0.0|0.1347|0.0635|0.1982|397|0.4141| B|
160|clinical_knowledge|1|1|1|||281|1|0.0036|281|1|280|0.0036|0.1782|0.0779|0.0|0.088|0.2288|0.3168|281|0.495| D|
161|professional_psychology|2|2|2|||416|352|0.8462|416|352|64|0.8462|0.1159|0.0149|0.0|0.0767|0.0947|0.1714|416|0.2873| D|
162|college_medicine|3|3|3|||561|1|0.0018|561|1|560|0.0018|0.2783|0.0159|0.0|0.3234|0.0915|0.4149|561|0.6932| D|
163|miscellaneous|3|3|3|||305|261|0.8557|305|261|44|0.8557|0.1108|0.2896|0.0|0.2774|0.096|0.3734|305|0.4842| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|221|0.842|0.1599|0.1616|0.0|0.1128|0.279|0.3918|1399|0.5517| C|
165|marketing|1|1|1|||402|1|0.0025|402|1|401|0.0025|0.2188|0.1504|0.0|0.0976|0.3233|0.4209|402|0.6397| C|
166|professional_law|2|2|2|||1365|1178|0.863|1365|1178|187|0.863|0.1498|0.1451|0.0|0.0994|0.42|0.5194|1365|0.6692| A|
167|professional_law|3|3|3|||1504|1178|0.7832|1504|1178|326|0.7832|0.1931|0.1713|0.0|0.1001|0.3333|0.4334|1504|0.6265| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|297|0.7988|0.1836|0.1242|0.0|0.1008|0.1798|0.2806|1476|0.4642| B|
169|professional_law|1|1|1|||1533|1178|0.7684|1533|1178|355|0.7684|0.2028|0.0156|0.0|0.1631|0.165|0.3281|1533|0.5309| B|
170|professional_accounting|2|2|2|||601|0|0.0|601|0|601|0.0|0.2948|0.1157|0.0|0.0977|0.1635|0.2612|601|0.556| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|39|0.8408|0.1096|0.0878|0.0|0.2344|0.2234|0.4578|245|0.5674| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|45|0.876|0.1111|0.1947|0.0|0.2201|0.1318|0.3519|363|0.463| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|79|0.8624|0.1198|0.1287|0.0|0.1917|0.2401|0.4318|574|0.5516| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|77|0.8791|0.1193|0.1204|0.0|0.1035|0.2518|0.3553|637|0.4746| A|
175|elementary_mathematics|3|3|3|||414|3|0.0072|414|3|411|0.0072|0.2223|0.3801|0.0|0.1824|0.1577|0.3401|414|0.5624| B|
176|miscellaneous|0|0|0|||301|261|0.8671|301|261|40|0.8671|0.1098|0.2604|0.0|0.2301|0.1269|0.357|301|0.4668| C|
177|elementary_mathematics|1|1|1|||368|320|0.8696|368|320|48|0.8696|0.1118|0.2614|0.0|0.2308|0.1269|0.3577|368|0.4695| D|
178|professional_psychology|2|2|2|||405|352|0.8691|405|352|53|0.8691|0.1131|0.2803|0.0|0.2472|0.1077|0.3549|405|0.468| C|
179|security_studies|3|3|3|||939|795|0.8466|939|795|144|0.8466|0.1375|0.269|0.0|0.1863|0.1261|0.3124|939|0.4499| A|
180|professional_law|0|0|0|||1397|1178|0.8432|1397|1178|219|0.8432|0.1593|0.1442|0.0|0.1517|0.1574|0.3091|1397|0.4684| D|
181|moral_scenarios|1|1|1|||617|560|0.9076|617|560|57|0.9076|0.1141|0.0824|0.0|0.1685|0.1927|0.3612|617|0.4753| A|
