request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
48|international_law|3|3|3|||515|1|0.0019|515|1|514|0.0019|0.2603|0.0117|0.0|0.0244|0.0227|0.0471|515|0.3074| B|
49|astronomy|1|1|1|||386|2|0.0052|386|2|384|0.0052|0.2128|0.0122|0.0|0.0329|0.0303|0.0632|386|0.276| B|
50|global_facts|2|2|2|||325|0|0.0|325|0|325|0.0|0.1928|0.0114|0.0|0.0302|0.0339|0.0641|325|0.2569| C|
51|miscellaneous|0|0|0|||307|264|0.8599|307|264|43|0.8599|0.1106|0.0122|0.0|0.0295|0.035|0.0645|307|0.1751| B|
52|moral_scenarios|1|1|2|1|2|611|560|0.9165|611|560|51|0.9165|0.1126|0.0116|1.9368|0.0152|0.0423|0.0575|611|2.1069| C|
53|formal_logic|3|3|3|||709|0|0.0|709|0|709|0.0|0.3405|0.0122|0.0|0.0367|0.0197|0.0564|709|0.3969| A|
54|high_school_macroeconomics|0|0|0|||461|0|0.0|461|0|461|0.0|0.2404|0.0141|0.0|0.0395|0.042|0.0815|461|0.3219| C|
55|logical_fallacies|2|2|1|2|1|577|416|0.721|577|416|161|0.721|0.1423|0.0116|1.932|0.0446|0.0272|0.0718|577|2.1461| D|
56|moral_scenarios|3|3|0|3|0|619|561|0.9063|619|561|58|0.9063|0.1144|0.0102|2.1116|0.0387|0.0204|0.0591|619|2.2851| C|
57|high_school_psychology|0|0|0|||387|289|0.7468|387|289|98|0.7468|0.1249|0.0124|0.0|0.0514|0.0485|0.0999|387|0.2248| B|
58|elementary_mathematics|1|1|2|1|2|359|322|0.8969|359|322|37|0.8969|0.1091|0.0107|1.9238|0.0348|0.0246|0.0594|359|2.0923| B|
59|human_sexuality|1|1|1|||382|4|0.0105|382|4|378|0.0105|0.2107|0.01|0.0|0.0276|0.022|0.0496|382|0.2603| B|
60|miscellaneous|2|2|0|2|0|301|262|0.8704|301|262|39|0.8704|0.1096|0.012|1.9163|0.0434|0.0518|0.0952|301|2.1211| C|
61|nutrition|2|2|2|||378|1|0.0026|378|1|377|0.0026|0.2104|0.0118|0.0|0.0394|0.0424|0.0818|378|0.2922| B|
62|philosophy|3|3|3|||284|246|0.8662|284|246|38|0.8662|0.1093|0.0135|0.0|0.0493|0.0458|0.0951|284|0.2044| A|
63|high_school_psychology|0|0|0|||359|289|0.805|359|289|70|0.805|0.1175|0.012|0.0|0.0572|0.0508|0.108|359|0.2255| B|
64|world_religions|3|3|3|||254|0|0.0|254|0|254|0.0|0.17|0.0116|0.0|0.0487|0.0464|0.0951|254|0.2651| C|
65|miscellaneous|1|1|0|1|0|362|261|0.721|362|261|101|0.721|0.1257|0.0121|2.0707|0.0396|0.0562|0.0958|362|2.2922| C|
66|virology|0|0|0|||309|0|0.0|309|0|309|0.0|0.1875|0.0156|0.0|0.0695|0.0567|0.1262|309|0.3137| B|
67|professional_law|2|2|0|2|0|1408|1177|0.8359|1408|1177|231|0.8359|0.1629|0.0167|1.8584|0.0535|0.0617|0.1152|1408|2.1365| D|
68|high_school_chemistry|3|3|3|||419|379|0.9045|419|379|40|0.9045|0.1098|0.0182|0.0|0.05|0.0454|0.0954|419|0.2052| C|
69|moral_scenarios|0|0|0|||617|561|0.9092|617|561|56|0.9092|0.1139|0.0191|0.0|0.0613|0.0553|0.1166|617|0.2305| A|
70|professional_law|1|1|1|||1336|1178|0.8817|1336|1178|158|0.8817|0.1414|0.0182|0.0|0.0438|0.0297|0.0735|1336|0.2149| C|
71|high_school_psychology|2|2|0|2|0|348|289|0.8305|348|289|59|0.8305|0.1146|0.0114|1.9263|0.0458|0.0469|0.0927|348|2.1336| B|
72|high_school_geography|3|3|1|3|1|293|247|0.843|293|247|46|0.843|0.1113|0.0118|2.0935|0.042|0.0471|0.0891|293|2.2939| D|
73|world_religions|0|0|3|0|3|250|206|0.824|250|206|44|0.824|0.1108|0.0122|1.9763|0.0823|0.0488|0.1311|250|2.2182| B|
74|miscellaneous|1|1|2|1|2|293|266|0.9078|293|266|27|0.9078|0.1066|0.0125|1.9901|0.0455|0.0573|0.1028|293|2.1995| C|
75|prehistory|2|2|3|2|3|419|343|0.8186|419|343|76|0.8186|0.119|0.0127|1.9349|0.0503|0.0469|0.0972|419|2.1511| A|
76|us_foreign_policy|3|3|2|3|2|345|293|0.8493|345|293|52|0.8493|0.1129|0.0163|2.0151|0.0473|0.0476|0.0949|345|2.2229| D|
77|world_religions|0|0|3|0|3|261|206|0.7893|261|206|55|0.7893|0.1136|0.0112|1.9473|0.0404|0.0471|0.0875|261|2.1484| D|
78|high_school_psychology|1|1|0|1|0|366|290|0.7923|366|290|76|0.7923|0.119|0.0111|2.0445|0.0386|0.0555|0.0941|366|2.2576| C|
79|high_school_macroeconomics|2|2|0|2|0|414|369|0.8913|414|369|45|0.8913|0.1111|0.0099|1.9994|0.0451|0.0412|0.0863|414|2.1968| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|135|0.7409|0.135|0.0124|0.0|0.0506|0.0384|0.089|521|0.224| D|
81|miscellaneous|0|0|0|||335|261|0.7791|335|261|74|0.7791|0.1185|0.0103|0.0|0.0746|0.0529|0.1275|335|0.246| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|673|0.0015|0.3249|0.0145|0.0|0.0468|0.0497|0.0965|674|0.4214| D|
83|professional_law|1|1|0|1|0|1607|1178|0.733|1607|1178|429|0.733|0.2287|0.0167|2.0351|0.0498|0.074|0.1238|1607|2.3876| D|
84|professional_law|2|2|0|2|0|1387|1178|0.8493|1387|1178|209|0.8493|0.1563|0.0131|2.0978|0.0602|0.0343|0.0945|1387|2.3486| B|
85|astronomy|3|3|1|3|1|382|338|0.8848|382|338|44|0.8848|0.1108|0.0146|1.9543|0.0535|0.0489|0.1024|382|2.1675| D|
86|global_facts|0|0|2|0|2|339|275|0.8112|339|275|64|0.8112|0.1159|0.0099|1.9991|0.0517|0.0264|0.0781|339|2.1931| B|
87|computer_security|2|2|2|||518|4|0.0077|518|4|514|0.0077|0.2603|0.0289|0.0|0.0558|0.0534|0.1092|518|0.3695| A|
88|professional_law|1|1|0|1|0|1405|1179|0.8391|1405|1179|226|0.8391|0.1614|0.031|1.9895|0.0462|0.0975|0.1437|1405|2.2946| B|
89|high_school_biology|2|2|0|2|0|401|329|0.8204|401|329|72|0.8204|0.118|0.0119|2.1642|0.0349|0.0733|0.1082|401|2.3904| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|696|0.0014|0.3349|0.013|0.0|0.0695|0.046|0.1155|697|0.4504| C|
91|professional_law|3|3|0|3|0|1448|1178|0.8135|1448|1178|270|0.8135|0.175|0.0189|1.9111|0.0458|0.0961|0.1419|1448|2.228| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|34|0.8947|0.1083|0.0137|0.0|0.1008|0.0704|0.1712|323|0.2795| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|392|0.0|0.2156|0.0156|0.0|0.0565|0.0575|0.114|392|0.3296| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|479|0.0|0.2471|0.0139|0.0|0.0462|0.0462|0.0924|479|0.3395| C|
95|professional_law|1|1|1|||1407|1177|0.8365|1407|1177|230|0.8365|0.1626|0.0143|0.0|0.0443|0.0473|0.0916|1407|0.2542| A|
96|formal_logic|2|2|3|2|3|759|634|0.8353|759|634|125|0.8353|0.1322|0.0164|1.8795|0.0578|0.0555|0.1133|759|2.125| C|
97|sociology|3|3|1|3|1|424|329|0.7759|424|329|95|0.7759|0.1241|0.0135|2.0461|0.0425|0.063|0.1055|424|2.2757| C|
98|professional_medicine|2|2|0|2|0|1287|1|0.0008|1287|1|1286|0.0008|0.6402|0.0188|2.0232|0.0359|0.0923|0.1282|1287|2.7916| C|
99|human_sexuality|0|0|1|0|1|380|337|0.8868|380|337|43|0.8868|0.1106|0.0135|1.9059|0.0633|0.0712|0.1345|380|2.151| D|
100|miscellaneous|1|1|0|1|0|291|261|0.8969|291|261|30|0.8969|0.1073|0.0165|2.0145|0.0503|0.0464|0.0967|291|2.2185| C|
101|world_religions|2|2|3|2|3|243|207|0.8519|243|207|36|0.8519|0.1088|0.0123|2.0968|0.0419|0.0577|0.0996|243|2.3052| A|
102|security_studies|3|3|3|||1083|2|0.0018|1083|2|1081|0.0018|0.523|0.029|0.0|0.0743|0.061|0.1353|1083|0.6583| A|
103|high_school_psychology|3|3|0|3|0|328|290|0.8841|328|290|38|0.8841|0.1093|0.0117|2.0023|0.0564|0.1022|0.1586|328|2.2702| C|
104|high_school_biology|0|0|1|0|1|367|333|0.9074|367|333|34|0.9074|0.1083|0.0126|1.9716|0.1035|0.0678|0.1713|367|2.2512| D|
105|professional_accounting|1|1|3|1|3|598|465|0.7776|598|465|133|0.7776|0.1344|0.0106|1.9786|0.0306|0.0345|0.0651|598|2.1781| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|614|0.0016|0.3001|0.0154|0.0|0.103|0.0798|0.1828|615|0.4829| C|
107|high_school_macroeconomics|2|2|0|2|0|418|368|0.8804|418|368|50|0.8804|0.1124|0.0098|1.9037|0.0297|0.0462|0.0759|418|2.092| C|
108|miscellaneous|3|3|0|3|0|330|262|0.7939|330|262|68|0.7939|0.117|0.0215|1.8619|0.0816|0.0965|0.1781|330|2.157| B|
109|computer_security|0|0|2|0|2|501|453|0.9042|501|453|48|0.9042|0.1118|0.0165|2.0073|0.1059|0.0801|0.186|501|2.3051| D|
110|high_school_microeconomics|1|1|3|1|3|468|386|0.8248|468|386|82|0.8248|0.1206|0.0127|1.9692|0.0687|0.0519|0.1206|468|2.2104| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|578|0.0|0.2855|0.0137|0.0|0.1033|0.0569|0.1602|578|0.4457| B|
112|high_school_chemistry|2|2|3|2|3|412|387|0.9393|412|387|25|0.9393|0.1061|0.0132|1.97|0.0421|0.0771|0.1192|412|2.1953| D|
113|conceptual_physics|2|2|0|2|0|281|2|0.0071|281|2|279|0.0071|0.1779|0.0102|1.8935|0.0595|0.1015|0.161|281|2.2324| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0277|0.0|0.079|0.0667|0.1457|293|0.2535| A|
115|clinical_knowledge|3|3|1|3|1|290|1|0.0034|290|1|289|0.0034|0.1811|0.0129|2.0636|0.062|0.062|0.124|290|2.3687| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|47|0.8712|0.1116|0.0112|0.0|0.1049|0.0957|0.2006|365|0.3122| C|
117|moral_disputes|1|1|0|1|0|393|318|0.8092|393|318|75|0.8092|0.1188|0.0122|1.9014|0.0706|0.0996|0.1702|393|2.1904| A|
118|prehistory|2|2|3|2|3|383|343|0.8956|383|343|40|0.8956|0.1098|0.0129|2.1177|0.0585|0.1064|0.1649|383|2.3924| C|
119|professional_psychology|3|3|3|||388|352|0.9072|388|352|36|0.9072|0.1088|0.0141|0.0|0.09|0.0753|0.1653|388|0.2741| A|
120|moral_scenarios|0|0|0|||615|561|0.9122|615|561|54|0.9122|0.1134|0.0259|0.0|0.121|0.0968|0.2178|615|0.3312| A|
121|anatomy|1|1|0|1|0|410|298|0.7268|410|298|112|0.7268|0.1286|0.0242|1.8811|0.0582|0.1229|0.1811|410|2.1908| A|
122|conceptual_physics|2|2|0|2|0|308|243|0.789|308|243|65|0.789|0.1162|0.0102|1.9648|0.0497|0.0545|0.1042|308|2.1852| A|
123|moral_scenarios|3|3|0|3|0|630|563|0.8937|630|563|67|0.8937|0.1167|0.03|2.0618|0.105|0.0852|0.1902|630|2.3687| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|262|0.8181|0.1725|0.0121|0.0|0.094|0.0938|0.1878|1440|0.3603| B|
125|us_foreign_policy|1|1|2|1|2|341|292|0.8563|341|292|49|0.8563|0.1121|0.0441|2.0|0.0821|0.0432|0.1253|341|2.2374| C|
126|high_school_macroeconomics|2|2|0|2|0|476|368|0.7731|476|368|108|0.7731|0.1276|0.0138|2.1492|0.0637|0.0951|0.1588|476|2.4356| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|55|0.8618|0.1136|0.0117|0.0|0.0696|0.071|0.1406|398|0.2542| B|
128|high_school_european_history|0|0|2|0|2|1991|1492|0.7494|1991|1492|499|0.7494|0.2546|0.0196|2.0752|0.1067|0.0529|0.1596|1991|2.4894| C|
129|marketing|0|0|2|0|2|387|1|0.0026|387|1|386|0.0026|0.2135|0.0127|1.9897|0.1179|0.0663|0.1842|387|2.3874| D|
130|moral_disputes|1|1|0|1|0|411|318|0.7737|411|318|93|0.7737|0.1235|0.0116|2.139|0.0794|0.0686|0.148|411|2.4105| A|
131|moral_scenarios|2|2|2|||627|561|0.8947|627|561|66|0.8947|0.1164|0.0132|0.0|0.0704|0.042|0.1124|627|0.2288| C|
132|anatomy|3|3|0|3|0|341|298|0.8739|341|298|43|0.8739|0.1106|0.0127|1.9684|0.0837|0.1241|0.2078|341|2.2868| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|28|0.9119|0.1068|0.1231|0.0|0.1191|0.0697|0.1888|318|0.2956| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|46|0.8844|0.1113|0.0128|0.0|0.0645|0.0511|0.1156|398|0.2269| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|62|0.9005|0.1154|0.0099|0.0|0.033|0.0305|0.0635|623|0.1789| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|424|0.0|0.2269|0.011|0.0|0.0638|0.0407|0.1045|424|0.3314| C|
137|miscellaneous|3|3|0|3|0|342|261|0.7632|342|261|81|0.7632|0.1204|0.0185|1.9834|0.0843|0.0898|0.1741|342|2.2779| C|
138|clinical_knowledge|0|0|1|0|1|301|235|0.7807|301|235|66|0.7807|0.1164|0.0115|1.9303|0.1122|0.0698|0.182|301|2.2287| C|
139|high_school_physics|1|1|0|1|0|669|528|0.7892|669|528|141|0.7892|0.1366|0.0117|1.9262|0.0786|0.0985|0.1771|669|2.2399| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0113|0.0|0.0629|0.0637|0.1266|630|0.2438| C|
141|moral_scenarios|3|3|0|3|0|626|560|0.8946|626|560|66|0.8946|0.1164|0.0731|1.9355|0.0735|0.0852|0.1587|626|2.2106| C|
142|high_school_world_history|0|0|2|0|2|1664|1440|0.8654|1664|1440|224|0.8654|0.1608|0.0198|2.0943|0.1009|0.0798|0.1807|1664|2.4358| D|
143|professional_law|1|1|0|1|0|1379|1181|0.8564|1379|1181|198|0.8564|0.153|0.0172|1.9581|0.0354|0.1206|0.156|1379|2.2671| B|
144|high_school_macroeconomics|2|2|0|2|0|414|368|0.8889|414|368|46|0.8889|0.1113|0.0123|2.0855|0.0874|0.0958|0.1832|414|2.38| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|80|0.8261|0.1201|0.0337|0.0|0.0808|0.0626|0.1434|460|0.2635| A|
146|clinical_knowledge|0|0|1|0|1|308|241|0.7825|308|241|67|0.7825|0.1167|0.0127|2.1071|0.1162|0.0977|0.2139|308|2.4377| B|
147|high_school_world_history|1|1|2|1|2|1758|1440|0.8191|1758|1440|318|0.8191|0.1905|0.0213|1.9969|0.0857|0.0879|0.1736|1758|2.361| C|
148|world_religions|2|2|3|2|3|277|206|0.7437|277|206|71|0.7437|0.1177|0.0204|1.8421|0.0645|0.1003|0.1648|277|2.1246| A|
149|high_school_us_history|3|3|3|||1779|1468|0.8252|1779|1468|311|0.8252|0.1882|0.0741|0.0|0.1391|0.1111|0.2502|1779|0.4384| C|
150|medical_genetics|2|2|0|2|0|347|2|0.0058|347|2|345|0.0058|0.1995|0.0125|2.0528|0.0405|0.122|0.1625|347|2.4148| C|
151|philosophy|0|0|3|0|3|310|246|0.7935|310|246|64|0.7935|0.1159|0.0122|1.9044|0.1042|0.0796|0.1838|310|2.2041| C|
152|professional_law|1|1|0|1|0|1400|1178|0.8414|1400|1178|222|0.8414|0.1602|0.0185|2.1367|0.0588|0.1107|0.1695|1400|2.4664| A|
153|high_school_biology|2|2|0|2|0|390|329|0.8436|390|329|61|0.8436|0.1152|0.0132|2.0001|0.0662|0.1068|0.173|390|2.2883| C|
154|moral_scenarios|3|3|0|3|0|613|561|0.9152|613|561|52|0.9152|0.1129|0.0148|2.092|0.1053|0.1264|0.2317|613|2.4366| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|53|0.849|0.1131|0.0113|0.0|0.1283|0.1259|0.2542|351|0.3673| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|96|0.7783|0.1243|0.0172|0.0|0.0652|0.0341|0.0993|433|0.2236| C|
157|professional_law|2|2|0|2|0|1348|1178|0.8739|1348|1178|170|0.8739|0.1448|0.0122|1.9896|0.0791|0.0941|0.1732|1348|2.3076| D|
158|prehistory|3|3|3|||401|344|0.8579|401|344|57|0.8579|0.1141|0.0109|0.0|0.0821|0.0821|0.1642|401|0.2783| B|
159|professional_psychology|0|0|1|0|1|397|352|0.8866|397|352|45|0.8866|0.1111|0.0129|1.8734|0.1362|0.0705|0.2067|397|2.1912| B|
160|clinical_knowledge|1|1|1|||281|239|0.8505|281|239|42|0.8505|0.1103|0.0114|0.0|0.076|0.075|0.151|281|0.2613| D|
161|professional_psychology|2|2|2|||416|352|0.8462|416|352|64|0.8462|0.1159|0.0232|0.0|0.0452|0.0491|0.0943|416|0.2102| D|
162|college_medicine|3|3|3|||561|1|0.0018|561|1|560|0.0018|0.2783|0.0119|0.0|0.064|0.0576|0.1216|561|0.3999| D|
163|miscellaneous|3|3|2|3|2|305|263|0.8623|305|263|42|0.8623|0.1103|0.0126|2.0167|0.0545|0.0693|0.1238|305|2.2508| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|221|0.842|0.1599|0.024|0.0|0.1326|0.0954|0.228|1399|0.3879| C|
165|marketing|1|1|2|1|2|402|340|0.8458|402|340|62|0.8458|0.1154|0.0131|2.101|0.0801|0.0892|0.1693|402|2.3857| C|
166|professional_law|2|2|0|2|0|1365|1179|0.8637|1365|1179|186|0.8637|0.1495|0.0165|1.9902|0.0955|0.1348|0.2303|1365|2.37| A|
167|professional_law|3|3|0|3|0|1504|1178|0.7832|1504|1178|326|0.7832|0.1931|0.0176|2.174|0.0798|0.1293|0.2091|1504|2.5762| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|297|0.7988|0.1836|0.0143|0.0|0.1478|0.122|0.2698|1476|0.4534| B|
169|professional_law|1|1|0|1|0|1533|1178|0.7684|1533|1178|355|0.7684|0.2028|0.0124|2.1407|0.1193|0.0898|0.2091|1533|2.5526| B|
170|professional_accounting|2|2|3|2|3|601|465|0.7737|601|465|136|0.7737|0.1352|0.0124|1.9597|0.0908|0.0813|0.1721|601|2.267| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|39|0.8408|0.1096|0.0113|0.0|0.0979|0.0858|0.1837|245|0.2933| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|45|0.876|0.1111|0.0106|0.0|0.1485|0.1326|0.2811|363|0.3922| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|79|0.8624|0.1198|0.0113|0.0|0.05|0.0503|0.1003|574|0.2201| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|77|0.8791|0.1193|0.0134|0.0|0.0906|0.0833|0.1739|637|0.2932| A|
175|elementary_mathematics|3|3|1|3|1|414|320|0.7729|414|320|94|0.7729|0.1238|0.0125|1.9894|0.0861|0.0792|0.1653|414|2.2785| B|
176|miscellaneous|0|0|0|||301|261|0.8671|301|261|40|0.8671|0.1098|0.0112|0.0|0.144|0.1371|0.2811|301|0.3909| C|
177|elementary_mathematics|1|1|1|||368|320|0.8696|368|320|48|0.8696|0.1118|0.0115|0.0|0.0853|0.0776|0.1629|368|0.2747| D|
