request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
41|high_school_world_history|3|3|3|||1827|0|0.0|1827|0|1827|0.0|1.0058|0.0426|0.0|0.031|0.0267|0.0577|1827|1.0635| D|
42|moral_scenarios|0|0|0|||631|0|0.0|631|0|631|0.0|0.3072|0.0435|0.0|0.0647|0.035|0.0997|631|0.4069| A|
43|us_foreign_policy|2|2|2|||369|3|0.0081|369|3|366|0.0081|0.2066|0.0452|0.0|0.032|0.0328|0.0648|369|0.2714| C|
44|high_school_us_history|3|3|3|||1775|8|0.0045|1775|8|1767|0.0045|0.9612|0.03|0.0|0.0692|0.0313|0.1005|1775|1.0617| B|
45|professional_psychology|1|1|1|||468|352|0.7521|468|352|116|0.7521|0.1297|0.0417|0.0|0.039|0.0191|0.0581|468|0.1878| B|
46|professional_psychology|2|2|2|||411|352|0.8564|411|352|59|0.8564|0.1146|0.0554|0.0|0.0384|0.0406|0.079|411|0.1936| B|
47|college_physics|0|0|0|||512|1|0.002|512|1|511|0.002|0.2592|0.0319|0.0|0.0519|0.0345|0.0864|512|0.3456| B|
48|international_law|3|3|3|||515|1|0.0019|515|1|514|0.0019|0.2603|0.05|0.0|0.0539|0.0466|0.1005|515|0.3608| B|
49|astronomy|1|1|1|||386|2|0.0052|386|2|384|0.0052|0.2128|0.0271|0.0|0.0272|0.0458|0.073|386|0.2858| B|
50|global_facts|2|2|2|||325|0|0.0|325|0|325|0.0|0.1928|0.0137|0.0|0.0304|0.0852|0.1156|325|0.3084| C|
51|miscellaneous|0|0|0|||307|264|0.8599|307|264|43|0.8599|0.1106|0.0268|0.0|0.0189|0.0518|0.0707|307|0.1813| B|
52|moral_scenarios|1|1|1|||611|0|0.0|611|0|611|0.0|0.2989|0.013|0.0|0.031|0.0347|0.0657|611|0.3646| C|
53|formal_logic|3|3|3|||709|0|0.0|709|0|709|0.0|0.3405|0.029|0.0|0.0525|0.0507|0.1032|709|0.4437| A|
54|high_school_macroeconomics|0|0|0|||461|0|0.0|461|0|461|0.0|0.2404|0.0337|0.0|0.0331|0.0387|0.0718|461|0.3122| C|
55|logical_fallacies|2|2|2|||577|0|0.0|577|0|577|0.0|0.2851|0.0169|0.0|0.0857|0.0473|0.133|577|0.4181| D|
56|moral_scenarios|3|3|3|||619|0|0.0|619|0|619|0.0|0.3022|0.0129|0.0|0.0666|0.0401|0.1067|619|0.4089| C|
57|high_school_psychology|0|0|0|||387|289|0.7468|387|289|98|0.7468|0.1249|0.0214|0.0|0.0263|0.0462|0.0725|387|0.1974| B|
58|elementary_mathematics|1|1|1|||359|320|0.8914|359|320|39|0.8914|0.1096|0.0206|0.0|0.0495|0.0381|0.0876|359|0.1972| B|
59|human_sexuality|1|1|1|||382|4|0.0105|382|4|378|0.0105|0.2107|0.0367|0.0|0.0516|0.0308|0.0824|382|0.2931| B|
60|miscellaneous|2|2|2|||301|261|0.8671|301|261|40|0.8671|0.1098|0.0153|0.0|0.0585|0.0512|0.1097|301|0.2195| C|
61|nutrition|2|2|2|||378|1|0.0026|378|1|377|0.0026|0.2104|0.0409|0.0|0.0337|0.0498|0.0835|378|0.2939| B|
62|philosophy|3|3|3|||284|246|0.8662|284|246|38|0.8662|0.1093|0.013|0.0|0.2097|0.0825|0.2922|284|0.4015| A|
63|high_school_psychology|0|0|0|||359|289|0.805|359|289|70|0.805|0.1175|0.033|0.0|0.0347|0.0635|0.0982|359|0.2157| B|
64|world_religions|3|3|3|||254|0|0.0|254|0|254|0.0|0.17|0.0566|0.0|0.0858|0.0864|0.1722|254|0.3422| C|
65|miscellaneous|1|1|1|||362|0|0.0|362|0|362|0.0|0.2052|0.0531|0.0|0.0332|0.063|0.0962|362|0.3014| C|
66|virology|0|0|0|||309|0|0.0|309|0|309|0.0|0.1875|0.056|0.0|0.05|0.0393|0.0893|309|0.2768| B|
67|professional_law|2|2|2|||1408|0|0.0|1408|0|1408|0.0|0.7155|0.0672|0.0|0.0593|0.0425|0.1018|1408|0.8173| D|
68|high_school_chemistry|3|3|3|||419|379|0.9045|419|379|40|0.9045|0.1098|0.0837|0.0|0.0521|0.0341|0.0862|419|0.196| C|
69|moral_scenarios|0|0|0|||617|561|0.9092|617|561|56|0.9092|0.1139|0.0574|0.0|0.0868|0.0617|0.1485|617|0.2624| A|
70|professional_law|1|1|1|||1336|1178|0.8817|1336|1178|158|0.8817|0.1414|0.0151|0.0|0.0362|0.0612|0.0974|1336|0.2388| C|
71|high_school_psychology|2|2|2|||348|0|0.0|348|0|348|0.0|0.2005|0.0522|0.0|0.05|0.0435|0.0935|348|0.294| B|
72|high_school_geography|3|3|3|||293|1|0.0034|293|1|292|0.0034|0.182|0.0525|0.0|0.0467|0.0563|0.103|293|0.285| D|
73|world_religions|0|0|0|||250|0|0.0|250|0|250|0.0|0.1688|0.0355|0.0|0.1196|0.045|0.1646|250|0.3334| B|
74|miscellaneous|1|1|1|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0649|0.0|0.073|0.0395|0.1125|293|0.2203| C|
75|prehistory|2|2|2|||419|0|0.0|419|0|419|0.0|0.2251|0.0567|0.0|0.0832|0.0246|0.1078|419|0.3329| B|
76|us_foreign_policy|3|3|3|||345|0|0.0|345|0|345|0.0|0.1995|0.0662|0.0|0.0861|0.0436|0.1297|345|0.3292| D|
77|world_religions|0|0|0|||261|206|0.7893|261|206|55|0.7893|0.1136|0.0109|0.0|0.0694|0.0429|0.1123|261|0.2259| D|
78|high_school_psychology|1|1|1|||366|0|0.0|366|0|366|0.0|0.2066|0.0213|0.0|0.048|0.0326|0.0806|366|0.2872| C|
79|high_school_macroeconomics|2|2|2|||414|0|0.0|414|0|414|0.0|0.2234|0.068|0.0|0.0702|0.1058|0.176|414|0.3994| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|135|0.7409|0.135|0.0589|0.0|0.0491|0.07|0.1191|521|0.2541| D|
81|miscellaneous|0|0|0|||335|261|0.7791|335|261|74|0.7791|0.1185|0.0529|0.0|0.0507|0.0754|0.1261|335|0.2446| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|673|0.0015|0.3249|0.0452|0.0|0.0459|0.0782|0.1241|674|0.449| D|
83|professional_law|1|1|1|||1607|1177|0.7324|1607|1177|430|0.7324|0.2291|0.0476|0.0|0.0499|0.0811|0.131|1607|0.3601| D|
84|professional_law|2|2|2|||1387|1177|0.8486|1387|1177|210|0.8486|0.1566|0.0206|0.0|0.1016|0.1101|0.2117|1387|0.3683| B|
85|astronomy|3|3|3|||382|2|0.0052|382|2|380|0.0052|0.2114|0.0882|0.0|0.0828|0.0491|0.1319|382|0.3433| D|
86|global_facts|0|0|0|||339|0|0.0|339|0|339|0.0|0.1974|0.0681|0.0|0.087|0.0477|0.1347|339|0.3321| B|
87|computer_security|2|2|2|||518|4|0.0077|518|4|514|0.0077|0.2603|0.076|0.0|0.0625|0.1503|0.2128|518|0.4731| A|
88|professional_law|1|1|1|||1405|1178|0.8384|1405|1178|227|0.8384|0.1617|0.034|0.0|0.0811|0.122|0.2031|1405|0.3648| B|
89|high_school_biology|2|2|2|||401|0|0.0|401|0|401|0.0|0.2188|0.0109|0.0|0.1072|0.0662|0.1734|401|0.3922| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|696|0.0014|0.3349|0.0871|0.0|0.0568|0.0712|0.128|697|0.4629| C|
91|professional_law|3|3|3|||1448|0|0.0|1448|0|1448|0.0|0.7411|0.0765|0.0|0.0591|0.0523|0.1114|1448|0.8525| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|34|0.8947|0.1083|0.0587|0.0|0.0968|0.0901|0.1869|323|0.2952| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|392|0.0|0.2156|0.1067|0.0|0.1048|0.0508|0.1556|392|0.3712| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|479|0.0|0.2471|0.0976|0.0|0.0837|0.0534|0.1371|479|0.3842| C|
95|professional_law|1|1|1|||1407|1177|0.8365|1407|1177|230|0.8365|0.1626|0.0992|0.0|0.0754|0.0637|0.1391|1407|0.3017| A|
96|formal_logic|2|2|2|||759|0|0.0|759|0|759|0.0|0.3628|0.0724|0.0|0.0929|0.0575|0.1504|759|0.5132| C|
97|sociology|3|3|3|||424|0|0.0|424|0|424|0.0|0.2269|0.0796|0.0|0.0721|0.0769|0.149|424|0.3759| C|
98|professional_medicine|2|2|2|||1287|1|0.0008|1287|1|1286|0.0008|0.6402|0.0413|0.0|0.1026|0.1191|0.2217|1287|0.8619| C|
99|human_sexuality|0|0|0|||380|1|0.0026|380|1|379|0.0026|0.2111|0.022|0.0|0.1187|0.1191|0.2378|380|0.4489| D|
100|miscellaneous|1|1|1|||291|261|0.8969|291|261|30|0.8969|0.1073|0.0819|0.0|0.1059|0.0304|0.1363|291|0.2436| C|
101|world_religions|2|2|2|||243|0|0.0|243|0|243|0.0|0.1666|0.1019|0.0|0.066|0.1764|0.2424|243|0.409| A|
102|security_studies|3|3|3|||1083|2|0.0018|1083|2|1081|0.0018|0.523|0.0468|0.0|0.0759|0.0833|0.1592|1083|0.6822| A|
103|high_school_psychology|3|3|3|||328|0|0.0|328|0|328|0.0|0.1938|0.0203|0.0|0.0721|0.1098|0.1819|328|0.3757| C|
104|high_school_biology|0|0|0|||367|329|0.8965|367|329|38|0.8965|0.1093|0.0598|0.0|0.0822|0.1136|0.1958|367|0.3051| D|
105|professional_accounting|1|1|1|||598|0|0.0|598|0|598|0.0|0.2936|0.0607|0.0|0.0638|0.1232|0.187|598|0.4806| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|614|0.0016|0.3001|0.0339|0.0|0.0306|0.0708|0.1014|615|0.4015| C|
107|high_school_macroeconomics|2|2|2|||418|368|0.8804|418|368|50|0.8804|0.1124|0.0405|0.0|0.0363|0.083|0.1193|418|0.2317| C|
108|miscellaneous|3|3|3|||330|0|0.0|330|0|330|0.0|0.1944|0.0662|0.0|0.0626|0.1146|0.1772|330|0.3716| B|
109|computer_security|0|0|0|||501|4|0.008|501|4|497|0.008|0.2539|0.0786|0.0|0.0602|0.1142|0.1744|501|0.4283| D|
110|high_school_microeconomics|1|1|1|||468|0|0.0|468|0|468|0.0|0.243|0.0971|0.0|0.0827|0.0751|0.1578|468|0.4008| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|578|0.0|0.2855|0.0611|0.0|0.0715|0.1045|0.176|578|0.4615| B|
112|high_school_chemistry|2|2|2|||412|379|0.9199|412|379|33|0.9199|0.1081|0.0473|0.0|0.102|0.0926|0.1946|412|0.3027| D|
113|conceptual_physics|2|2|2|||281|2|0.0071|281|2|279|0.0071|0.1779|0.0435|0.0|0.057|0.1432|0.2002|281|0.3781| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0561|0.0|0.0918|0.1349|0.2267|293|0.3345| A|
115|clinical_knowledge|3|3|3|||290|1|0.0034|290|1|289|0.0034|0.1811|0.0628|0.0|0.0517|0.1098|0.1615|290|0.3426| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|47|0.8712|0.1116|0.0892|0.0|0.0695|0.0804|0.1499|365|0.2615| C|
117|moral_disputes|1|1|1|||393|0|0.0|393|0|393|0.0|0.2159|0.0471|0.0|0.0363|0.1147|0.151|393|0.3669| A|
118|prehistory|2|2|2|||383|343|0.8956|383|343|40|0.8956|0.1098|0.0577|0.0|0.0756|0.1377|0.2133|383|0.3231| C|
119|professional_psychology|3|3|3|||388|352|0.9072|388|352|36|0.9072|0.1088|0.0722|0.0|0.046|0.1308|0.1768|388|0.2856| A|
120|moral_scenarios|0|0|0|||615|561|0.9122|615|561|54|0.9122|0.1134|0.0607|0.0|0.0739|0.1399|0.2138|615|0.3272| A|
121|anatomy|1|1|1|||410|1|0.0024|410|1|409|0.0024|0.2216|0.1096|0.0|0.0905|0.0982|0.1887|410|0.4103| A|
122|conceptual_physics|2|2|2|||308|243|0.789|308|243|65|0.789|0.1162|0.0417|0.0|0.1552|0.046|0.2012|308|0.3174| A|
123|moral_scenarios|3|3|3|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0364|0.0|0.1135|0.0416|0.1551|630|0.2723| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|262|0.8181|0.1725|0.0485|0.0|0.1159|0.1519|0.2678|1440|0.4403| B|
125|us_foreign_policy|1|1|1|||341|3|0.0088|341|3|338|0.0088|0.1971|0.061|0.0|0.2438|0.1257|0.3695|341|0.5666| C|
126|high_school_macroeconomics|2|2|2|||476|368|0.7731|476|368|108|0.7731|0.1276|0.0605|0.0|0.0879|0.0959|0.1838|476|0.3114| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|55|0.8618|0.1136|0.07|0.0|0.0713|0.146|0.2173|398|0.3309| B|
128|high_school_european_history|0|0|0|||1991|0|0.0|1991|0|1991|0.0|1.1328|0.0557|0.0|0.045|0.1737|0.2187|1991|1.3515| C|
129|marketing|0|0|0|||387|1|0.0026|387|1|386|0.0026|0.2135|0.0947|0.0|0.1753|0.0988|0.2741|387|0.4876| D|
130|moral_disputes|1|1|1|||411|318|0.7737|411|318|93|0.7737|0.1235|0.0754|0.0|0.1039|0.1538|0.2577|411|0.3812| A|
131|moral_scenarios|2|2|2|||627|560|0.8931|627|560|67|0.8931|0.1167|0.071|0.0|0.0739|0.1161|0.19|627|0.3067| C|
132|anatomy|3|3|3|||341|1|0.0029|341|1|340|0.0029|0.1978|0.0759|0.0|0.0726|0.1252|0.1978|341|0.3956| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|28|0.9119|0.1068|0.0699|0.0|0.0731|0.1387|0.2118|318|0.3186| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|46|0.8844|0.1113|0.0886|0.0|0.0867|0.0929|0.1796|398|0.2909| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|62|0.9005|0.1154|0.1397|0.0|0.1509|0.0421|0.193|623|0.3084| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|424|0.0|0.2269|0.1084|0.0|0.1371|0.0518|0.1889|424|0.4158| C|
137|miscellaneous|3|3|3|||342|261|0.7632|342|261|81|0.7632|0.1204|0.0695|0.0|0.1266|0.0852|0.2118|342|0.3322| C|
138|clinical_knowledge|0|0|0|||301|0|0.0|301|0|301|0.0|0.1849|0.0496|0.0|0.1326|0.0714|0.204|301|0.3889| C|
139|high_school_physics|1|1|1|||669|1|0.0015|669|1|668|0.0015|0.3228|0.1022|0.0|0.1119|0.0812|0.1931|669|0.5159| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0146|0.0|0.1194|0.1065|0.2259|630|0.3431| C|
141|moral_scenarios|3|3|3|||626|560|0.8946|626|560|66|0.8946|0.1164|0.0793|0.0|0.0829|0.1814|0.2643|626|0.3807| C|
142|high_school_world_history|0|0|0|||1664|8|0.0048|1664|8|1656|0.0048|0.8814|0.1074|0.0|0.1096|0.1131|0.2227|1664|1.1041| D|
143|professional_law|1|1|1|||1379|1178|0.8542|1379|1178|201|0.8542|0.1539|0.1225|0.0|0.1091|0.0904|0.1995|1379|0.3534| B|
144|high_school_macroeconomics|2|2|2|||414|368|0.8889|414|368|46|0.8889|0.1113|0.0938|0.0|0.1029|0.1332|0.2361|414|0.3474| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|80|0.8261|0.1201|0.0958|0.0|0.1013|0.0927|0.194|460|0.3141| A|
146|clinical_knowledge|0|0|0|||308|241|0.7825|308|241|67|0.7825|0.1167|0.155|0.0|0.1741|0.1041|0.2782|308|0.3949| B|
147|high_school_world_history|1|1|1|||1758|0|0.0|1758|0|1758|0.0|0.9546|0.0724|0.0|0.0988|0.1267|0.2255|1758|1.1801| C|
148|world_religions|2|2|2|||277|206|0.7437|277|206|71|0.7437|0.1177|0.0816|0.0|0.0872|0.1936|0.2808|277|0.3985| A|
149|high_school_us_history|3|3|3|||1779|1468|0.8252|1779|1468|311|0.8252|0.1882|0.0862|0.0|0.1635|0.1538|0.3173|1779|0.5055| C|
150|medical_genetics|2|2|2|||347|2|0.0058|347|2|345|0.0058|0.1995|0.1209|0.0|0.1737|0.0924|0.2661|347|0.4656| C|
151|philosophy|0|0|0|||310|1|0.0032|310|1|309|0.0032|0.1875|0.0114|0.0|0.1278|0.0445|0.1723|310|0.3598| C|
152|professional_law|1|1|1|||1400|1178|0.8414|1400|1178|222|0.8414|0.1602|0.0996|0.0|0.1147|0.1562|0.2709|1400|0.4311| A|
153|high_school_biology|2|2|2|||390|329|0.8436|390|329|61|0.8436|0.1152|0.0503|0.0|0.1924|0.0436|0.236|390|0.3512| C|
154|moral_scenarios|3|3|3|||613|561|0.9152|613|561|52|0.9152|0.1129|0.0884|0.0|0.1393|0.1695|0.3088|613|0.4217| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|53|0.849|0.1131|0.0223|0.0|0.1188|0.1115|0.2303|351|0.3434| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|96|0.7783|0.1243|0.1258|0.0|0.1855|0.2361|0.4216|433|0.5459| C|
157|professional_law|2|2|2|||1348|1178|0.8739|1348|1178|170|0.8739|0.1448|0.0767|0.0|0.0819|0.2|0.2819|1348|0.4267| D|
158|prehistory|3|3|3|||401|343|0.8554|401|343|58|0.8554|0.1144|0.1158|0.0|0.0985|0.1533|0.2518|401|0.3662| B|
159|professional_psychology|0|0|0|||397|4|0.0101|397|4|393|0.0101|0.2159|0.0788|0.0|0.0873|0.1122|0.1995|397|0.4154| B|
160|clinical_knowledge|1|1|1|||281|1|0.0036|281|1|280|0.0036|0.1782|0.0903|0.0|0.0863|0.1566|0.2429|281|0.4211| D|
161|professional_psychology|2|2|2|||416|352|0.8462|416|352|64|0.8462|0.1159|0.1523|0.0|0.2112|0.1097|0.3209|416|0.4368| D|
162|college_medicine|3|3|3|||561|1|0.0018|561|1|560|0.0018|0.2783|0.014|0.0|0.137|0.0933|0.2303|561|0.5086| D|
163|miscellaneous|3|3|3|||305|261|0.8557|305|261|44|0.8557|0.1108|0.012|0.0|0.1356|0.101|0.2366|305|0.3474| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|221|0.842|0.1599|0.0637|0.0|0.1718|0.1558|0.3276|1399|0.4875| C|
165|marketing|1|1|1|||402|1|0.0025|402|1|401|0.0025|0.2188|0.0697|0.0|0.182|0.1455|0.3275|402|0.5463| C|
166|professional_law|2|2|2|||1365|1178|0.863|1365|1178|187|0.863|0.1498|0.0796|0.0|0.1146|0.1647|0.2793|1365|0.4291| A|
167|professional_law|3|3|3|||1504|1178|0.7832|1504|1178|326|0.7832|0.1931|0.0735|0.0|0.1112|0.1256|0.2368|1504|0.4299| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|297|0.7988|0.1836|0.0617|0.0|0.069|0.113|0.182|1476|0.3656| B|
169|professional_law|1|1|1|||1533|1178|0.7684|1533|1178|355|0.7684|0.2028|0.0595|0.0|0.0869|0.1632|0.2501|1533|0.4529| B|
170|professional_accounting|2|2|2|||601|0|0.0|601|0|601|0.0|0.2948|0.21|0.0|0.0962|0.1466|0.2428|601|0.5376| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|39|0.8408|0.1096|0.2012|0.0|0.1569|0.0914|0.2483|245|0.3579| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|45|0.876|0.1111|0.0994|0.0|0.1743|0.0902|0.2645|363|0.3756| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|79|0.8624|0.1198|0.0668|0.0|0.1595|0.0866|0.2461|574|0.3659| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|77|0.8791|0.1193|0.0689|0.0|0.159|0.0855|0.2445|637|0.3638| A|
175|elementary_mathematics|3|3|3|||414|3|0.0072|414|3|411|0.0072|0.2223|0.0638|0.0|0.1759|0.0538|0.2297|414|0.452| B|
176|miscellaneous|0|0|0|||301|261|0.8671|301|261|40|0.8671|0.1098|0.1396|0.0|0.1534|0.1044|0.2578|301|0.3676| C|
177|elementary_mathematics|1|1|1|||368|320|0.8696|368|320|48|0.8696|0.1118|0.0269|0.0|0.1615|0.155|0.3165|368|0.4283| D|
178|professional_psychology|2|2|2|||405|352|0.8691|405|352|53|0.8691|0.1131|0.0374|0.0|0.1398|0.2|0.3398|405|0.4529| C|
179|security_studies|3|3|3|||939|795|0.8466|939|795|144|0.8466|0.1375|0.1494|0.0|0.1268|0.1189|0.2457|939|0.3832| A|
180|professional_law|0|0|0|||1397|1178|0.8432|1397|1178|219|0.8432|0.1593|0.0976|0.0|0.1559|0.1501|0.306|1397|0.4653| D|
181|moral_scenarios|1|1|1|||617|560|0.9076|617|560|57|0.9076|0.1141|0.1506|0.0|0.0937|0.0915|0.1852|617|0.2993| A|
