request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
47|college_physics|0|0|0|||512|1|0.002|512|1|511|0.002|0.2592|0.0108|0.0|0.0325|0.031|0.0635|512|0.3227| B|
48|international_law|3|3|3|||515|1|0.0019|515|1|514|0.0019|0.2603|0.011|0.0|0.0324|0.0276|0.06|515|0.3203| B|
49|astronomy|1|1|1|||386|2|0.0052|386|2|384|0.0052|0.2128|0.0105|0.0|0.0263|0.0252|0.0515|386|0.2643| B|
50|global_facts|2|2|2|||325|0|0.0|325|0|325|0.0|0.1928|0.0104|0.0|0.0515|0.03|0.0815|325|0.2743| C|
51|miscellaneous|0|0|0|||307|264|0.8599|307|264|43|0.8599|0.1106|0.0139|0.0|0.0314|0.0286|0.06|307|0.1706| B|
52|moral_scenarios|1|1|1|||611|0|0.0|611|0|611|0.0|0.2989|0.0117|0.0|0.0274|0.0276|0.055|611|0.3539| C|
53|formal_logic|3|3|3|||709|0|0.0|709|0|709|0.0|0.3405|0.0128|0.0|0.0391|0.0404|0.0795|709|0.42| A|
54|high_school_macroeconomics|0|0|0|||461|0|0.0|461|0|461|0.0|0.2404|0.0116|0.0|0.0392|0.0279|0.0671|461|0.3075| C|
55|logical_fallacies|2|2|2|||577|0|0.0|577|0|577|0.0|0.2851|0.0103|0.0|0.018|0.0199|0.0379|577|0.323| D|
56|moral_scenarios|3|3|3|||619|0|0.0|619|0|619|0.0|0.3022|0.0101|0.0|0.0191|0.0188|0.0379|619|0.3401| C|
57|high_school_psychology|0|0|0|||387|289|0.7468|387|289|98|0.7468|0.1249|0.0103|0.0|0.0293|0.0367|0.066|387|0.1909| B|
58|elementary_mathematics|1|1|1|||359|320|0.8914|359|320|39|0.8914|0.1096|0.0368|0.0|0.0412|0.0297|0.0709|359|0.1805| B|
59|human_sexuality|1|1|1|||382|4|0.0105|382|4|378|0.0105|0.2107|0.0095|0.0|0.0248|0.0336|0.0584|382|0.2691| B|
60|miscellaneous|2|2|2|||301|261|0.8671|301|261|40|0.8671|0.1098|0.0119|0.0|0.0425|0.042|0.0845|301|0.1943| C|
61|nutrition|2|2|2|||378|1|0.0026|378|1|377|0.0026|0.2104|0.0119|0.0|0.0441|0.0411|0.0852|378|0.2956| B|
62|philosophy|3|3|3|||284|246|0.8662|284|246|38|0.8662|0.1093|0.0138|0.0|0.0478|0.0533|0.1011|284|0.2104| A|
63|high_school_psychology|0|0|0|||359|289|0.805|359|289|70|0.805|0.1175|0.0229|0.0|0.0526|0.0439|0.0965|359|0.214| B|
64|world_religions|3|3|3|||254|0|0.0|254|0|254|0.0|0.17|0.0182|0.0|0.0387|0.0423|0.081|254|0.251| C|
65|miscellaneous|1|1|1|||362|0|0.0|362|0|362|0.0|0.2052|0.013|0.0|0.0387|0.0381|0.0768|362|0.282| C|
66|virology|0|0|0|||309|0|0.0|309|0|309|0.0|0.1875|0.0261|0.0|0.0612|0.0389|0.1001|309|0.2876| B|
67|professional_law|2|2|2|||1408|0|0.0|1408|0|1408|0.0|0.7155|0.0176|0.0|0.041|0.046|0.087|1408|0.8025| D|
68|high_school_chemistry|3|3|3|||419|379|0.9045|419|379|40|0.9045|0.1098|0.0099|0.0|0.0497|0.0203|0.07|419|0.1798| C|
69|moral_scenarios|0|0|0|||617|561|0.9092|617|561|56|0.9092|0.1139|0.0124|0.0|0.0446|0.0459|0.0905|617|0.2044| A|
70|professional_law|1|1|1|||1336|1178|0.8817|1336|1178|158|0.8817|0.1414|0.0231|0.0|0.0368|0.0371|0.0739|1336|0.2153| C|
71|high_school_psychology|2|2|2|||348|0|0.0|348|0|348|0.0|0.2005|0.0495|0.0|0.0443|0.0359|0.0802|348|0.2807| B|
72|high_school_geography|3|3|3|||293|1|0.0034|293|1|292|0.0034|0.182|0.0091|0.0|0.0222|0.0243|0.0465|293|0.2285| D|
73|world_religions|0|0|0|||250|0|0.0|250|0|250|0.0|0.1688|0.0093|0.0|0.0236|0.0224|0.046|250|0.2148| B|
74|miscellaneous|1|1|1|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0098|0.0|0.0322|0.0345|0.0667|293|0.1745| C|
75|prehistory|2|2|2|||419|0|0.0|419|0|419|0.0|0.2251|0.0109|0.0|0.0281|0.0383|0.0664|419|0.2915| B|
76|us_foreign_policy|3|3|3|||345|0|0.0|345|0|345|0.0|0.1995|0.0341|0.0|0.0498|0.0367|0.0865|345|0.286| D|
77|world_religions|0|0|0|||261|206|0.7893|261|206|55|0.7893|0.1136|0.01|0.0|0.045|0.0439|0.0889|261|0.2025| D|
78|high_school_psychology|1|1|1|||366|0|0.0|366|0|366|0.0|0.2066|0.033|0.0|0.052|0.0323|0.0843|366|0.2909| C|
79|high_school_macroeconomics|2|2|2|||414|0|0.0|414|0|414|0.0|0.2234|0.0092|0.0|0.0248|0.0232|0.048|414|0.2714| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|135|0.7409|0.135|0.0122|0.0|0.0503|0.0523|0.1026|521|0.2376| D|
81|miscellaneous|0|0|0|||335|261|0.7791|335|261|74|0.7791|0.1185|0.0123|0.0|0.0591|0.0624|0.1215|335|0.24| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|673|0.0015|0.3249|0.0112|0.0|0.0441|0.0411|0.0852|674|0.4101| D|
83|professional_law|1|1|1|||1607|1177|0.7324|1607|1177|430|0.7324|0.2291|0.0136|0.0|0.0417|0.0449|0.0866|1607|0.3157| D|
84|professional_law|2|2|2|||1387|1177|0.8486|1387|1177|210|0.8486|0.1566|0.0166|0.0|0.0433|0.0695|0.1128|1387|0.2694| B|
85|astronomy|3|3|3|||382|2|0.0052|382|2|380|0.0052|0.2114|0.0352|0.0|0.0405|0.03|0.0705|382|0.2819| D|
86|global_facts|0|0|0|||339|0|0.0|339|0|339|0.0|0.1974|0.0108|0.0|0.0492|0.041|0.0902|339|0.2876| B|
87|computer_security|2|2|2|||518|4|0.0077|518|4|514|0.0077|0.2603|0.0228|0.0|0.0486|0.0552|0.1038|518|0.3641| A|
88|professional_law|1|1|1|||1405|1178|0.8384|1405|1178|227|0.8384|0.1617|0.0116|0.0|0.0451|0.0312|0.0763|1405|0.238| B|
89|high_school_biology|2|2|2|||401|0|0.0|401|0|401|0.0|0.2188|0.0095|0.0|0.0353|0.0281|0.0634|401|0.2822| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|696|0.0014|0.3349|0.012|0.0|0.0469|0.0454|0.0923|697|0.4272| C|
91|professional_law|3|3|3|||1448|0|0.0|1448|0|1448|0.0|0.7411|0.0195|0.0|0.0549|0.037|0.0919|1448|0.833| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|34|0.8947|0.1083|0.0094|0.0|0.027|0.0283|0.0553|323|0.1636| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|392|0.0|0.2156|0.0205|0.0|0.0436|0.0323|0.0759|392|0.2915| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|479|0.0|0.2471|0.0114|0.0|0.0584|0.0484|0.1068|479|0.3539| C|
95|professional_law|1|1|1|||1407|1177|0.8365|1407|1177|230|0.8365|0.1626|0.0141|0.0|0.0624|0.0465|0.1089|1407|0.2715| A|
96|formal_logic|2|2|2|||759|0|0.0|759|0|759|0.0|0.3628|0.0125|0.0|0.0502|0.0632|0.1134|759|0.4762| C|
97|sociology|3|3|3|||424|0|0.0|424|0|424|0.0|0.2269|0.012|0.0|0.0773|0.0505|0.1278|424|0.3547| C|
98|professional_medicine|2|2|2|||1287|1|0.0008|1287|1|1286|0.0008|0.6402|0.0217|0.0|0.0384|0.0463|0.0847|1287|0.7249| C|
99|human_sexuality|0|0|0|||380|1|0.0026|380|1|379|0.0026|0.2111|0.0113|0.0|0.0279|0.0401|0.068|380|0.2791| D|
100|miscellaneous|1|1|1|||291|261|0.8969|291|261|30|0.8969|0.1073|0.03|0.0|0.0695|0.0421|0.1116|291|0.2189| C|
101|world_religions|2|2|2|||243|0|0.0|243|0|243|0.0|0.1666|0.01|0.0|0.0493|0.0454|0.0947|243|0.2613| A|
102|security_studies|3|3|3|||1083|2|0.0018|1083|2|1081|0.0018|0.523|0.0139|0.0|0.0527|0.0468|0.0995|1083|0.6225| A|
103|high_school_psychology|3|3|3|||328|0|0.0|328|0|328|0.0|0.1938|0.009|0.0|0.0316|0.0465|0.0781|328|0.2719| C|
104|high_school_biology|0|0|0|||367|329|0.8965|367|329|38|0.8965|0.1093|0.0099|0.0|0.0626|0.0274|0.09|367|0.1993| D|
105|professional_accounting|1|1|1|||598|0|0.0|598|0|598|0.0|0.2936|0.0115|0.0|0.0619|0.0548|0.1167|598|0.4103| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|614|0.0016|0.3001|0.0186|0.0|0.0449|0.0287|0.0736|615|0.3737| C|
107|high_school_macroeconomics|2|2|2|||418|368|0.8804|418|368|50|0.8804|0.1124|0.0096|0.0|0.0341|0.0329|0.067|418|0.1794| C|
108|miscellaneous|3|3|3|||330|0|0.0|330|0|330|0.0|0.1944|0.0135|0.0|0.0623|0.0635|0.1258|330|0.3202| B|
109|computer_security|0|0|0|||501|4|0.008|501|4|497|0.008|0.2539|0.027|0.0|0.0612|0.0331|0.0943|501|0.3482| D|
110|high_school_microeconomics|1|1|1|||468|0|0.0|468|0|468|0.0|0.243|0.0113|0.0|0.0513|0.0503|0.1016|468|0.3446| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|578|0.0|0.2855|0.0106|0.0|0.0518|0.0331|0.0849|578|0.3704| B|
112|high_school_chemistry|2|2|2|||412|379|0.9199|412|379|33|0.9199|0.1081|0.0101|0.0|0.0402|0.0531|0.0933|412|0.2014| D|
113|conceptual_physics|2|2|2|||281|2|0.0071|281|2|279|0.0071|0.1779|0.023|0.0|0.0589|0.0587|0.1176|281|0.2955| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0102|0.0|0.0517|0.0556|0.1073|293|0.2151| A|
115|clinical_knowledge|3|3|3|||290|1|0.0034|290|1|289|0.0034|0.1811|0.01|0.0|0.0509|0.0514|0.1023|290|0.2834| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|47|0.8712|0.1116|0.0112|0.0|0.064|0.0495|0.1135|365|0.2251| C|
117|moral_disputes|1|1|1|||393|0|0.0|393|0|393|0.0|0.2159|0.0365|0.0|0.058|0.0686|0.1266|393|0.3425| A|
118|prehistory|2|2|2|||383|343|0.8956|383|343|40|0.8956|0.1098|0.0098|0.0|0.0363|0.0427|0.079|383|0.1888| C|
119|professional_psychology|3|3|3|||388|352|0.9072|388|352|36|0.9072|0.1088|0.0239|0.0|0.0583|0.0586|0.1169|388|0.2257| A|
120|moral_scenarios|0|0|0|||615|561|0.9122|615|561|54|0.9122|0.1134|0.0392|0.0|0.0678|0.0422|0.11|615|0.2234| A|
121|anatomy|1|1|1|||410|1|0.0024|410|1|409|0.0024|0.2216|0.0111|0.0|0.0607|0.055|0.1157|410|0.3373| A|
122|conceptual_physics|2|2|2|||308|243|0.789|308|243|65|0.789|0.1162|0.0178|0.0|0.0472|0.0406|0.0878|308|0.204| A|
123|moral_scenarios|3|3|3|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0102|0.0|0.0445|0.0351|0.0796|630|0.1968| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|262|0.8181|0.1725|0.0148|0.0|0.0621|0.0761|0.1382|1440|0.3107| B|
125|us_foreign_policy|1|1|1|||341|3|0.0088|341|3|338|0.0088|0.1971|0.0098|0.0|0.0784|0.061|0.1394|341|0.3365| C|
126|high_school_macroeconomics|2|2|2|||476|368|0.7731|476|368|108|0.7731|0.1276|0.0175|0.0|0.0638|0.0653|0.1291|476|0.2567| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|55|0.8618|0.1136|0.0093|0.0|0.0379|0.0473|0.0852|398|0.1988| B|
128|high_school_european_history|0|0|0|||1991|0|0.0|1991|0|1991|0.0|1.1328|0.0161|0.0|0.0626|0.0375|0.1001|1991|1.2329| C|
129|marketing|0|0|0|||387|1|0.0026|387|1|386|0.0026|0.2135|0.0101|0.0|0.0453|0.0452|0.0905|387|0.304| D|
130|moral_disputes|1|1|1|||411|318|0.7737|411|318|93|0.7737|0.1235|0.0208|0.0|0.0586|0.0734|0.132|411|0.2555| A|
131|moral_scenarios|2|2|2|||627|560|0.8931|627|560|67|0.8931|0.1167|0.0113|0.0|0.0423|0.0555|0.0978|627|0.2145| C|
132|anatomy|3|3|3|||341|1|0.0029|341|1|340|0.0029|0.1978|0.0225|0.0|0.1084|0.0693|0.1777|341|0.3755| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|28|0.9119|0.1068|0.0099|0.0|0.0571|0.0447|0.1018|318|0.2086| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|46|0.8844|0.1113|0.0263|0.0|0.0649|0.0641|0.129|398|0.2403| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|62|0.9005|0.1154|0.0171|0.0|0.0589|0.0456|0.1045|623|0.2199| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|424|0.0|0.2269|0.0104|0.0|0.0409|0.0599|0.1008|424|0.3277| C|
137|miscellaneous|3|3|3|||342|261|0.7632|342|261|81|0.7632|0.1204|0.0517|0.0|0.0697|0.0791|0.1488|342|0.2692| C|
138|clinical_knowledge|0|0|0|||301|0|0.0|301|0|301|0.0|0.1849|0.0095|0.0|0.0394|0.0469|0.0863|301|0.2712| C|
139|high_school_physics|1|1|1|||669|1|0.0015|669|1|668|0.0015|0.3228|0.0144|0.0|0.0405|0.0511|0.0916|669|0.4144| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0455|0.0|0.0765|0.0387|0.1152|630|0.2324| C|
141|moral_scenarios|3|3|3|||626|560|0.8946|626|560|66|0.8946|0.1164|0.0125|0.0|0.081|0.0745|0.1555|626|0.2719| C|
142|high_school_world_history|0|0|0|||1664|8|0.0048|1664|8|1656|0.0048|0.8814|0.0165|0.0|0.0563|0.0775|0.1338|1664|1.0152| D|
143|professional_law|1|1|1|||1379|1178|0.8542|1379|1178|201|0.8542|0.1539|0.0142|0.0|0.0732|0.0728|0.146|1379|0.2999| B|
144|high_school_macroeconomics|2|2|2|||414|368|0.8889|414|368|46|0.8889|0.1113|0.0107|0.0|0.0875|0.0579|0.1454|414|0.2567| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|80|0.8261|0.1201|0.0106|0.0|0.0736|0.0937|0.1673|460|0.2874| A|
146|clinical_knowledge|0|0|0|||308|241|0.7825|308|241|67|0.7825|0.1167|0.0094|0.0|0.0446|0.0428|0.0874|308|0.2041| B|
147|high_school_world_history|1|1|1|||1758|0|0.0|1758|0|1758|0.0|0.9546|0.0227|0.0|0.0875|0.0777|0.1652|1758|1.1198| C|
148|world_religions|2|2|2|||277|206|0.7437|277|206|71|0.7437|0.1177|0.0254|0.0|0.0869|0.0621|0.149|277|0.2667| A|
149|high_school_us_history|3|3|3|||1779|1468|0.8252|1779|1468|311|0.8252|0.1882|0.012|0.0|0.1193|0.0716|0.1909|1779|0.3791| C|
150|medical_genetics|2|2|2|||347|2|0.0058|347|2|345|0.0058|0.1995|0.0261|0.0|0.1027|0.0704|0.1731|347|0.3726| C|
151|philosophy|0|0|0|||310|1|0.0032|310|1|309|0.0032|0.1875|0.0216|0.0|0.0751|0.0695|0.1446|310|0.3321| C|
152|professional_law|1|1|1|||1400|1178|0.8414|1400|1178|222|0.8414|0.1602|0.012|0.0|0.0485|0.0519|0.1004|1400|0.2606| A|
153|high_school_biology|2|2|2|||390|329|0.8436|390|329|61|0.8436|0.1152|0.0102|0.0|0.0713|0.0505|0.1218|390|0.237| C|
154|moral_scenarios|3|3|3|||613|561|0.9152|613|561|52|0.9152|0.1129|0.0488|0.0|0.0835|0.0862|0.1697|613|0.2826| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|53|0.849|0.1131|0.0102|0.0|0.0561|0.0563|0.1124|351|0.2255| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|96|0.7783|0.1243|0.0169|0.0|0.0848|0.0835|0.1683|433|0.2926| C|
157|professional_law|2|2|2|||1348|1178|0.8739|1348|1178|170|0.8739|0.1448|0.0123|0.0|0.0876|0.0451|0.1327|1348|0.2775| D|
158|prehistory|3|3|3|||401|343|0.8554|401|343|58|0.8554|0.1144|0.01|0.0|0.077|0.0448|0.1218|401|0.2362| B|
159|professional_psychology|0|0|0|||397|4|0.0101|397|4|393|0.0101|0.2159|0.0109|0.0|0.0509|0.0551|0.106|397|0.3219| B|
160|clinical_knowledge|1|1|1|||281|1|0.0036|281|1|280|0.0036|0.1782|0.0104|0.0|0.0957|0.0638|0.1595|281|0.3377| D|
161|professional_psychology|2|2|2|||416|352|0.8462|416|352|64|0.8462|0.1159|0.0098|0.0|0.0835|0.0623|0.1458|416|0.2617| D|
162|college_medicine|3|3|3|||561|1|0.0018|561|1|560|0.0018|0.2783|0.0252|0.0|0.0624|0.0478|0.1102|561|0.3885| D|
163|miscellaneous|3|3|3|||305|261|0.8557|305|261|44|0.8557|0.1108|0.0209|0.0|0.0587|0.0663|0.125|305|0.2358| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|221|0.842|0.1599|0.0128|0.0|0.0579|0.05|0.1079|1399|0.2678| C|
165|marketing|1|1|1|||402|1|0.0025|402|1|401|0.0025|0.2188|0.0147|0.0|0.0591|0.0641|0.1232|402|0.342| C|
166|professional_law|2|2|2|||1365|1178|0.863|1365|1178|187|0.863|0.1498|0.055|0.0|0.0503|0.0474|0.0977|1365|0.2475| A|
167|professional_law|3|3|3|||1504|1178|0.7832|1504|1178|326|0.7832|0.1931|0.012|0.0|0.0581|0.0602|0.1183|1504|0.3114| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|297|0.7988|0.1836|0.0365|0.0|0.0889|0.0616|0.1505|1476|0.3341| B|
169|professional_law|1|1|1|||1533|1178|0.7684|1533|1178|355|0.7684|0.2028|0.0117|0.0|0.0598|0.0681|0.1279|1533|0.3307| B|
170|professional_accounting|2|2|2|||601|0|0.0|601|0|601|0.0|0.2948|0.018|0.0|0.0639|0.0549|0.1188|601|0.4136| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|39|0.8408|0.1096|0.0099|0.0|0.0873|0.0539|0.1412|245|0.2508| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|45|0.876|0.1111|0.01|0.0|0.0754|0.0585|0.1339|363|0.245| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|79|0.8624|0.1198|0.01|0.0|0.1028|0.0821|0.1849|574|0.3047| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|77|0.8791|0.1193|0.0381|0.0|0.0746|0.0614|0.136|637|0.2553| A|
175|elementary_mathematics|3|3|3|||414|3|0.0072|414|3|411|0.0072|0.2223|0.0358|0.0|0.0522|0.0506|0.1028|414|0.3251| B|
176|miscellaneous|0|0|0|||301|261|0.8671|301|261|40|0.8671|0.1098|0.0217|0.0|0.0523|0.0682|0.1205|301|0.2303| C|
177|elementary_mathematics|1|1|1|||368|320|0.8696|368|320|48|0.8696|0.1118|0.0096|0.0|0.0719|0.0623|0.1342|368|0.246| D|
178|professional_psychology|2|2|2|||405|352|0.8691|405|352|53|0.8691|0.1131|0.0334|0.0|0.0934|0.0774|0.1708|405|0.2839| C|
179|security_studies|3|3|3|||939|795|0.8466|939|795|144|0.8466|0.1375|0.0128|0.0|0.1033|0.0648|0.1681|939|0.3056| A|
180|professional_law|0|0|0|||1397|1178|0.8432|1397|1178|219|0.8432|0.1593|0.0821|0.0|0.0927|0.0525|0.1452|1397|0.3045| D|
181|moral_scenarios|1|1|1|||617|560|0.9076|617|560|57|0.9076|0.1141|0.0108|0.0|0.0647|0.0539|0.1186|617|0.2327| A|
