request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
20|high_school_chemistry|3|3|3|||436|379|0.8693|436|379|0.8693|436|0.0112| C|
21|electrical_engineering|1|1|1|||385|1|0.0026|385|1|0.0026|385|0.0204| C|
22|high_school_biology|0|0|1|0|1|478|329|0.6883|478|329|0.6883|478|0.0104| B|
23|management|2|2|2|||278|0|0.0|278|0|0.0|278|0.0104| D|
24|professional_psychology|1|1|1|||428|352|0.8224|428|352|0.8224|428|0.0118| D|
25|jurisprudence|3|3|1|3|1|535|1|0.0019|535|1|0.0019|535|0.0128| C|
26|moral_disputes|0|0|0|||404|0|0.0|404|0|0.0|404|0.0375| B|
27|elementary_mathematics|1|1|2|1|2|395|3|0.0076|395|3|0.0076|395|0.0108| B|
28|high_school_world_history|2|2|2|||1656|0|0.0|1656|0|0.0|1656|0.0128| C|
29|philosophy|3|3|0|3|0|288|1|0.0035|288|1|0.0035|288|0.0108| D|
30|elementary_mathematics|2|2|2|||360|320|0.8889|360|320|0.8889|360|0.011| A|
31|international_law|0|0|1|0|1|537|1|0.0019|537|1|0.0019|537|0.0139| C|
32|professional_psychology|3|3|1|3|1|429|352|0.8205|429|352|0.8205|429|0.0121| B|
33|logical_fallacies|1|1|0|1|0|502|1|0.002|502|1|0.002|502|0.0131| C|
34|high_school_european_history|2|2|2|||1637|8|0.0049|1637|8|0.0049|1637|0.0528| C|
35|miscellaneous|0|0|2|0|2|291|261|0.8969|291|261|0.8969|291|0.0105| D|
36|high_school_microeconomics|3|3|3|||456|0|0.0|456|0|0.0|456|0.0118| C|
37|professional_law|1|1|0|1|0|1336|1177|0.881|1336|1177|0.881|1336|0.0113| D|
38|high_school_psychology|0|0|0|||331|0|0.0|331|0|0.0|331|0.0094| C|
39|high_school_geography|1|1|1|||284|1|0.0035|284|1|0.0035|284|0.0101| C|
40|moral_scenarios|2|2|2|||623|560|0.8989|623|560|0.8989|623|0.0119| A|
41|high_school_world_history|3|3|2|3|2|1827|1440|0.7882|1827|1440|0.7882|1827|0.0137| D|
42|moral_scenarios|0|0|2|0|2|631|560|0.8875|631|560|0.8875|631|0.013| A|
43|us_foreign_policy|2|2|2|||369|3|0.0081|369|3|0.0081|369|0.0108| C|
44|high_school_us_history|3|3|2|3|2|1775|8|0.0045|1775|8|0.0045|1775|0.0186| B|
45|professional_psychology|1|1|1|||468|352|0.7521|468|352|0.7521|468|0.0115| B|
46|professional_psychology|2|2|1|2|1|411|352|0.8564|411|352|0.8564|411|0.0119| B|
47|college_physics|0|0|0|||512|1|0.002|512|1|0.002|512|0.0126| B|
48|international_law|3|3|1|3|1|515|440|0.8544|515|440|0.8544|515|0.0223| B|
49|astronomy|1|1|2|1|2|386|2|0.0052|386|2|0.0052|386|0.0115| B|
50|global_facts|2|2|2|||325|0|0.0|325|0|0.0|325|0.0108| C|
51|miscellaneous|0|0|2|0|2|307|264|0.8599|307|264|0.8599|307|0.0115| B|
52|moral_scenarios|1|1|2|1|2|611|561|0.9182|611|561|0.9182|611|0.0121| C|
53|formal_logic|3|3|3|||709|0|0.0|709|0|0.0|709|0.012| A|
54|high_school_macroeconomics|0|0|0|||461|0|0.0|461|0|0.0|461|0.0527| C|
55|logical_fallacies|2|2|0|2|0|577|416|0.721|577|416|0.721|577|0.0142| D|
56|moral_scenarios|3|3|2|3|2|619|561|0.9063|619|561|0.9063|619|0.0119| C|
57|high_school_psychology|0|0|0|||387|289|0.7468|387|289|0.7468|387|0.0133| B|
58|elementary_mathematics|1|1|2|1|2|359|322|0.8969|359|322|0.8969|359|0.0113| B|
59|human_sexuality|1|1|1|||382|4|0.0105|382|4|0.0105|382|0.0145| B|
60|miscellaneous|2|2|2|||301|262|0.8704|301|262|0.8704|301|0.0104| C|
61|nutrition|2|2|1|2|1|378|1|0.0026|378|1|0.0026|378|0.0185| B|
62|philosophy|3|3|0|3|0|284|246|0.8662|284|246|0.8662|284|0.0122| A|
63|high_school_psychology|0|0|0|||359|289|0.805|359|289|0.805|359|0.0122| B|
64|world_religions|3|3|3|||254|0|0.0|254|0|0.0|254|0.0185| C|
65|miscellaneous|1|1|2|1|2|362|261|0.721|362|261|0.721|362|0.0111| C|
66|virology|0|0|0|||309|0|0.0|309|0|0.0|309|0.0133| B|
67|professional_law|2|2|0|2|0|1408|1177|0.8359|1408|1177|0.8359|1408|0.0179| D|
68|high_school_chemistry|3|3|3|||419|379|0.9045|419|379|0.9045|419|0.0122| C|
69|moral_scenarios|0|0|2|0|2|617|561|0.9092|617|561|0.9092|617|0.015| A|
70|professional_law|1|1|0|1|0|1336|1178|0.8817|1336|1178|0.8817|1336|0.0151| C|
71|high_school_psychology|2|2|0|2|0|348|289|0.8305|348|289|0.8305|348|0.0117| B|
72|high_school_geography|3|3|1|3|1|293|247|0.843|293|247|0.843|293|0.0117| D|
73|world_religions|0|0|3|0|3|250|206|0.824|250|206|0.824|250|0.0093| B|
74|miscellaneous|1|1|2|1|2|293|266|0.9078|293|266|0.9078|293|0.0293| C|
75|prehistory|2|2|3|2|3|419|343|0.8186|419|343|0.8186|419|0.0113| A|
76|us_foreign_policy|3|3|2|3|2|345|293|0.8493|345|293|0.8493|345|0.0106| D|
77|world_religions|0|0|3|0|3|261|206|0.7893|261|206|0.7893|261|0.011| D|
78|high_school_psychology|1|1|0|1|0|366|290|0.7923|366|290|0.7923|366|0.0404| C|
79|high_school_macroeconomics|2|2|0|2|0|414|369|0.8913|414|369|0.8913|414|0.0103| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|0.7409|521|0.0094| D|
81|miscellaneous|0|0|2|0|2|335|261|0.7791|335|261|0.7791|335|0.0113| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|0.0015|674|0.0126| D|
83|professional_law|1|1|0|1|0|1607|1178|0.733|1607|1178|0.733|1607|0.0195| D|
84|professional_law|2|2|0|2|0|1387|1178|0.8493|1387|1178|0.8493|1387|0.0155| B|
85|astronomy|3|3|2|3|2|382|338|0.8848|382|338|0.8848|382|0.0107| D|
86|global_facts|0|0|2|0|2|339|275|0.8112|339|275|0.8112|339|0.0117| B|
87|computer_security|2|2|1|2|1|518|4|0.0077|518|4|0.0077|518|0.0134| A|
88|professional_law|1|1|0|1|0|1405|1179|0.8391|1405|1179|0.8391|1405|0.0361| B|
89|high_school_biology|2|2|1|2|1|401|329|0.8204|401|329|0.8204|401|0.0103| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|0.0014|697|0.0116| C|
91|professional_law|3|3|0|3|0|1448|1178|0.8135|1448|1178|0.8135|1448|0.0137| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|0.8947|323|0.0335| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|0.0|392|0.0417| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|0.0|479|0.0092| C|
95|professional_law|1|1|0|1|0|1407|1177|0.8365|1407|1177|0.8365|1407|0.0135| A|
96|formal_logic|2|2|3|2|3|759|634|0.8353|759|634|0.8353|759|0.0138| C|
97|sociology|3|3|1|3|1|424|329|0.7759|424|329|0.7759|424|0.0278| C|
98|professional_medicine|2|2|0|2|0|1287|1|0.0008|1287|1|0.0008|1287|0.0449| C|
99|human_sexuality|0|0|1|0|1|380|337|0.8868|380|337|0.8868|380|0.0108| D|
100|miscellaneous|1|1|2|1|2|291|261|0.8969|291|261|0.8969|291|0.0122| C|
101|world_religions|2|2|3|2|3|243|207|0.8519|243|207|0.8519|243|0.0108| A|
102|security_studies|3|3|1|3|1|1083|2|0.0018|1083|2|0.0018|1083|0.013| A|
103|high_school_psychology|3|3|0|3|0|328|290|0.8841|328|290|0.8841|328|0.0115| C|
104|high_school_biology|0|0|1|0|1|367|333|0.9074|367|333|0.9074|367|0.0692| D|
105|professional_accounting|1|1|3|1|3|598|465|0.7776|598|465|0.7776|598|0.0102| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|0.0016|615|0.0347| C|
107|high_school_macroeconomics|2|2|0|2|0|418|368|0.8804|418|368|0.8804|418|0.0113| C|
108|miscellaneous|3|3|2|3|2|330|262|0.7939|330|262|0.7939|330|0.0129| B|
109|computer_security|0|0|1|0|1|501|453|0.9042|501|453|0.9042|501|0.0117| D|
110|high_school_microeconomics|1|1|3|1|3|468|386|0.8248|468|386|0.8248|468|0.0125| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|0.0|578|0.077| B|
112|high_school_chemistry|2|2|3|2|3|412|387|0.9393|412|387|0.9393|412|0.0359| D|
113|conceptual_physics|2|2|0|2|0|281|2|0.0071|281|2|0.0071|281|0.0116| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|0.8908|293|0.0113| A|
115|clinical_knowledge|3|3|2|3|2|290|1|0.0034|290|1|0.0034|290|0.0243| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|0.8712|365|0.011| C|
117|moral_disputes|1|1|0|1|0|393|318|0.8092|393|318|0.8092|393|0.0095| A|
118|prehistory|2|2|3|2|3|383|343|0.8956|383|343|0.8956|383|0.0133| C|
119|professional_psychology|3|3|1|3|1|388|352|0.9072|388|352|0.9072|388|0.0543| A|
120|moral_scenarios|0|0|2|0|2|615|561|0.9122|615|561|0.9122|615|0.0125| C|
121|anatomy|1|1|0|1|0|410|298|0.7268|410|298|0.7268|410|0.0148| A|
122|conceptual_physics|2|2|0|2|0|308|243|0.789|308|243|0.789|308|0.0553| A|
123|moral_scenarios|3|3|2|3|2|630|563|0.8937|630|563|0.8937|630|0.0121| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|0.8181|1440|0.0151| B|
125|us_foreign_policy|1|1|2|1|2|341|292|0.8563|341|292|0.8563|341|0.0887| C|
126|high_school_macroeconomics|2|2|0|2|0|476|368|0.7731|476|368|0.7731|476|0.0129| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|0.8618|398|0.011| B|
128|high_school_european_history|0|0|2|0|2|1991|1492|0.7494|1991|1492|0.7494|1991|0.0142| C|
129|marketing|0|0|2|0|2|387|1|0.0026|387|1|0.0026|387|0.0096| D|
130|moral_disputes|1|1|0|1|0|411|318|0.7737|411|318|0.7737|411|0.0111| A|
131|moral_scenarios|2|2|2|||627|561|0.8947|627|561|0.8947|627|0.0115| C|
132|anatomy|3|3|0|3|0|341|298|0.8739|341|298|0.8739|341|0.0522| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|0.9119|318|0.0097| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|0.8844|398|0.0105| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|0.9005|623|0.0205| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|0.0|424|0.0143| C|
137|miscellaneous|3|3|2|3|2|342|261|0.7632|342|261|0.7632|342|0.0111| C|
138|clinical_knowledge|0|0|2|0|2|301|235|0.7807|301|235|0.7807|301|0.0341| C|
139|high_school_physics|1|1|0|1|0|669|528|0.7892|669|528|0.7892|669|0.0134| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|0.8905|630|0.0115| C|
141|moral_scenarios|3|3|2|3|2|626|560|0.8946|626|560|0.8946|626|0.01| C|
142|high_school_world_history|0|0|2|0|2|1664|1440|0.8654|1664|1440|0.8654|1664|0.0157| D|
143|professional_law|1|1|0|1|0|1379|1181|0.8564|1379|1181|0.8564|1379|0.0569| B|
144|high_school_macroeconomics|2|2|0|2|0|414|368|0.8889|414|368|0.8889|414|0.0104| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|0.8261|460|0.0129| A|
146|clinical_knowledge|0|0|2|0|2|308|241|0.7825|308|241|0.7825|308|0.0137| B|
147|high_school_world_history|1|1|2|1|2|1758|1440|0.8191|1758|1440|0.8191|1758|0.0145| C|
148|world_religions|2|2|3|2|3|277|206|0.7437|277|206|0.7437|277|0.0093| A|
149|high_school_us_history|3|3|2|3|2|1779|1468|0.8252|1779|1468|0.8252|1779|0.0133| C|
150|medical_genetics|2|2|1|2|1|347|2|0.0058|347|2|0.0058|347|0.0135| C|
151|philosophy|0|0|0|||310|246|0.7935|310|246|0.7935|310|0.01| C|
152|professional_law|1|1|0|1|0|1400|1178|0.8414|1400|1178|0.8414|1400|0.0121| A|
153|high_school_biology|2|2|1|2|1|390|329|0.8436|390|329|0.8436|390|0.0122| C|
154|moral_scenarios|3|3|2|3|2|613|561|0.9152|613|561|0.9152|613|0.0119| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|0.849|351|0.0094| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|0.7783|433|0.0114| C|
157|professional_law|2|2|0|2|0|1348|1178|0.8739|1348|1178|0.8739|1348|0.0243| D|
158|prehistory|3|3|3|||401|344|0.8579|401|344|0.8579|401|0.0092| B|
159|professional_psychology|0|0|1|0|1|397|352|0.8866|397|352|0.8866|397|0.0118| B|
160|clinical_knowledge|1|1|2|1|2|281|239|0.8505|281|239|0.8505|281|0.0117| D|
161|professional_psychology|2|2|1|2|1|416|352|0.8462|416|352|0.8462|416|0.0146| D|
162|college_medicine|3|3|0|3|0|561|1|0.0018|561|1|0.0018|561|0.011| D|
163|miscellaneous|3|3|2|3|2|305|263|0.8623|305|263|0.8623|305|0.092| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|0.842|1399|0.0142| C|
165|marketing|1|1|2|1|2|402|340|0.8458|402|340|0.8458|402|0.0271| C|
166|professional_law|2|2|0|2|0|1365|1179|0.8637|1365|1179|0.8637|1365|0.0311| A|
167|professional_law|3|3|0|3|0|1504|1178|0.7832|1504|1178|0.7832|1504|0.0355| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|0.7988|1476|0.0117| B|
169|professional_law|1|1|0|1|0|1533|1178|0.7684|1533|1178|0.7684|1533|0.0125| B|
170|professional_accounting|2|2|3|2|3|601|465|0.7737|601|465|0.7737|601|0.1063| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|0.8408|245|0.01| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|0.876|363|0.0102| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|0.8624|574|0.0115| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|0.8791|637|0.0272| A|
175|elementary_mathematics|3|3|2|3|2|414|320|0.7729|414|320|0.7729|414|0.0112| B|
176|miscellaneous|0|0|2|0|2|301|261|0.8671|301|261|0.8671|301|0.0101| C|
177|elementary_mathematics|1|1|2|1|2|368|320|0.8696|368|320|0.8696|368|0.0108| D|
178|professional_psychology|2|2|1|2|1|405|352|0.8691|405|352|0.8691|405|0.0103| C|
179|security_studies|3|3|1|3|1|939|795|0.8466|939|795|0.8466|939|0.0141| A|
180|professional_law|0|0|0|||1397|1178|0.8432|1397|1178|0.8432|1397|0.0993| D|
181|moral_scenarios|1|1|2|1|2|617|560|0.9076|617|560|0.9076|617|0.091| A|
182|professional_law|2|2|0|2|0|1320|1177|0.8917|1320|1177|0.8917|1320|0.0152| C|
183|nutrition|3|3|1|3|1|364|304|0.8352|364|304|0.8352|364|0.0123| D|
184|human_aging|0|0|1|0|1|302|261|0.8642|302|261|0.8642|302|0.0168| C|
185|high_school_macroeconomics|1|1|0|1|0|425|368|0.8659|425|368|0.8659|425|0.0114| B|
186|moral_disputes|2|2|0|2|0|409|318|0.7775|409|318|0.7775|409|0.0108| C|
187|us_foreign_policy|3|3|2|3|2|336|292|0.869|336|292|0.869|336|0.086| A|
188|high_school_psychology|0|0|0|||372|289|0.7769|372|289|0.7769|372|0.1012| D|
189|high_school_us_history|1|1|2|1|2|1666|1469|0.8818|1666|1469|0.8818|1666|0.0665| C|
190|college_medicine|2|2|0|2|0|538|446|0.829|538|446|0.829|538|0.0127| A|
191|college_biology|0|0|0|||389|0|0.0|389|0|0.0|389|0.1181| D|
192|high_school_statistics|3|3|3|||631|568|0.9002|631|568|0.9002|631|0.0146| C|
193|high_school_macroeconomics|0|0|0|||427|372|0.8712|427|372|0.8712|427|0.0887| D|
194|college_physics|1|1|0|1|0|543|438|0.8066|543|438|0.8066|543|0.0105| B|
195|management|2|2|2|||274|233|0.8504|274|233|0.8504|274|0.0104| B|
196|elementary_mathematics|3|3|2|3|2|380|320|0.8421|380|320|0.8421|380|0.0101| B|
197|miscellaneous|0|0|2|0|2|297|264|0.8889|297|264|0.8889|297|0.0107| A|
198|miscellaneous|1|1|2|1|2|294|263|0.8946|294|263|0.8946|294|0.0096| C|
199|philosophy|2|2|0|2|0|412|248|0.6019|412|248|0.6019|412|0.0155| C|
200|logical_fallacies|3|3|0|3|0|471|416|0.8832|471|416|0.8832|471|0.0153| C|
201|high_school_chemistry|0|0|2|0|2|425|379|0.8918|425|379|0.8918|425|0.0128| B|
202|formal_logic|1|1|3|1|3|756|685|0.9061|756|685|0.9061|756|0.0935| C|
203|business_ethics|2|2|1|2|1|484|384|0.7934|484|384|0.7934|484|0.0128| C|
204|high_school_microeconomics|3|3|3|||469|387|0.8252|469|387|0.8252|469|0.0111| D|
205|high_school_geography|0|0|1|0|1|301|248|0.8239|301|248|0.8239|301|0.0735| B|
206|high_school_mathematics|1|1|1|||567|495|0.873|567|495|0.873|567|0.0116| B|
207|high_school_psychology|2|2|0|2|0|340|289|0.85|340|289|0.85|340|0.0848| A|
208|machine_learning|3|3|0|3|0|406|347|0.8547|406|347|0.8547|406|0.023| C|
209|high_school_world_history|0|0|2|0|2|1582|1440|0.9102|1582|1440|0.9102|1582|0.0153| C|
210|virology|1|1|0|1|0|328|261|0.7957|328|261|0.7957|328|0.0469| B|
211|professional_medicine|2|2|0|2|0|1322|1096|0.829|1322|1096|0.829|1322|0.0128| C|
212|us_foreign_policy|3|3|2|3|2|342|293|0.8567|342|293|0.8567|342|0.0117| C|
213|high_school_government_and_politics|1|1|1|||495|4|0.0081|495|4|0.0081|495|0.0129| D|
214|professional_psychology|0|0|1|0|1|404|356|0.8812|404|356|0.8812|404|0.0112| A|
215|high_school_macroeconomics|1|1|0|1|0|430|368|0.8558|430|368|0.8558|430|0.01| B|
216|professional_law|2|2|0|2|0|1417|1177|0.8306|1417|1177|0.8306|1417|0.016| D|
217|professional_medicine|3|3|0|3|0|1311|1097|0.8368|1311|1097|0.8368|1311|0.0116| D|
218|professional_law|0|0|0|||1388|1178|0.8487|1388|1178|0.8487|1388|0.0655| B|
219|world_religions|1|1|3|1|3|254|207|0.815|254|207|0.815|254|0.0104| C|
220|prehistory|2|2|3|2|3|424|343|0.809|424|343|0.809|424|0.0121| C|
221|professional_law|3|3|0|3|0|1486|1178|0.7927|1486|1178|0.7927|1486|0.0139| D|
222|high_school_microeconomics|0|0|3|0|3|455|386|0.8484|455|386|0.8484|455|0.0977| C|
223|miscellaneous|1|1|2|1|2|305|261|0.8557|305|261|0.8557|305|0.012| D|
224|professional_accounting|2|2|3|2|3|555|465|0.8378|555|465|0.8378|555|0.0102| B|
225|econometrics|3|3|1|3|1|605|502|0.8298|605|502|0.8298|605|0.0191| D|
226|moral_disputes|0|0|0|||384|318|0.8281|384|318|0.8281|384|0.0105| A|
227|moral_scenarios|1|1|2|1|2|617|561|0.9092|617|561|0.9092|617|0.0126| C|
228|security_studies|2|2|1|2|1|986|795|0.8063|986|795|0.8063|986|0.0148| C|
229|miscellaneous|3|3|2|3|2|296|263|0.8885|296|263|0.8885|296|0.0105| C|
230|professional_law|0|0|0|||1323|1178|0.8904|1323|1178|0.8904|1323|0.0489| C|
231|high_school_chemistry|1|1|2|1|2|452|379|0.8385|452|379|0.8385|452|0.012| D|
232|high_school_geography|2|2|1|2|1|280|247|0.8821|280|247|0.8821|280|0.0353| C|
233|professional_medicine|3|3|0|3|0|1304|1096|0.8405|1304|1096|0.8405|1304|0.0494| B|
234|logical_fallacies|0|0|0|||455|416|0.9143|455|416|0.9143|455|0.0173| B|
235|college_chemistry|1|1|0|1|0|396|336|0.8485|396|336|0.8485|396|0.0113| C|
236|professional_psychology|2|2|1|2|1|401|352|0.8778|401|352|0.8778|401|0.0118| C|
237|high_school_microeconomics|3|3|3|||449|387|0.8619|449|387|0.8619|449|0.0115| B|
238|anatomy|0|0|0|||376|298|0.7926|376|298|0.7926|376|0.1114| C|
239|high_school_physics|1|1|0|1|0|624|529|0.8478|624|529|0.8478|624|0.0566| B|
240|philosophy|2|2|0|2|0|293|246|0.8396|293|246|0.8396|293|0.0127| C|
241|professional_law|3|3|0|3|0|1420|1177|0.8289|1420|1177|0.8289|1420|0.1064| A|
242|high_school_macroeconomics|0|0|0|||410|372|0.9073|410|372|0.9073|410|0.0824| A|
243|miscellaneous|1|1|2|1|2|297|262|0.8822|297|262|0.8822|297|0.0115| C|
244|college_mathematics|2|2|1|2|1|538|388|0.7212|538|388|0.7212|538|0.0124| D|
245|professional_psychology|3|3|1|3|1|395|352|0.8911|395|352|0.8911|395|0.0108| D|
246|high_school_psychology|0|0|0|||336|289|0.8601|336|289|0.8601|336|0.1263| D|
247|professional_law|1|1|0|1|0|1629|1179|0.7238|1629|1179|0.7238|1629|0.0198| D|
248|moral_scenarios|2|2|2|||624|561|0.899|624|561|0.899|624|0.1402| C|
249|high_school_macroeconomics|3|3|0|3|0|417|372|0.8921|417|372|0.8921|417|0.0139| C|
250|high_school_macroeconomics|0|0|0|||438|369|0.8425|438|369|0.8425|438|0.0876| D|
251|professional_medicine|1|1|0|1|0|1350|1096|0.8119|1350|1096|0.8119|1350|0.0166| A|
252|professional_law|2|2|0|2|0|1367|1178|0.8617|1367|1178|0.8617|1367|0.156| C|
253|logical_fallacies|3|3|0|3|0|502|416|0.8287|502|416|0.8287|502|0.0114| D|
254|world_religions|0|0|3|0|3|241|206|0.8548|241|206|0.8548|241|0.0109| C|
255|professional_accounting|1|1|3|1|3|660|465|0.7045|660|465|0.7045|660|0.0643| B|
256|logical_fallacies|2|2|0|2|0|466|416|0.8927|466|416|0.8927|466|0.0149| C|
257|moral_scenarios|3|3|2|3|2|619|561|0.9063|619|561|0.9063|619|0.0111| A|
258|high_school_physics|0|0|0|||619|529|0.8546|619|529|0.8546|619|0.1069| D|
259|nutrition|1|1|1|||411|305|0.7421|411|305|0.7421|411|0.011| C|
260|professional_law|2|2|0|2|0|1467|1177|0.8023|1467|1177|0.8023|1467|0.0177| A|
261|professional_law|3|3|0|3|0|1425|1178|0.8267|1425|1178|0.8267|1425|0.0997| B|
262|professional_law|0|0|0|||1344|1178|0.8765|1344|1178|0.8765|1344|0.0316| B|
263|high_school_microeconomics|1|1|3|1|3|450|386|0.8578|450|386|0.8578|450|0.0474| C|
264|machine_learning|2|2|0|2|0|390|347|0.8897|390|347|0.8897|390|0.0126| B|
265|high_school_geography|3|3|1|3|1|276|248|0.8986|276|248|0.8986|276|0.0117| B|
266|high_school_physics|0|0|0|||612|528|0.8627|612|528|0.8627|612|0.0141| B|
267|world_religions|1|1|3|1|3|242|206|0.8512|242|206|0.8512|242|0.0103| A|
268|professional_law|2|2|0|2|0|1498|1178|0.7864|1498|1178|0.7864|1498|0.0604| D|
269|logical_fallacies|3|3|0|3|0|486|417|0.858|486|417|0.858|486|0.0261| B|
270|professional_psychology|0|0|1|0|1|462|353|0.7641|462|353|0.7641|462|0.0113| C|
271|professional_psychology|1|1|1|||421|352|0.8361|421|352|0.8361|421|0.0104| B|
272|high_school_psychology|2|2|0|2|0|344|289|0.8401|344|289|0.8401|344|0.0127| C|
273|high_school_geography|3|3|1|3|1|291|251|0.8625|291|251|0.8625|291|0.0098| D|
274|anatomy|0|0|0|||346|298|0.8613|346|298|0.8613|346|0.085| D|
275|econometrics|1|1|1|||569|502|0.8822|569|502|0.8822|569|0.0108| D|
276|elementary_mathematics|2|2|2|||404|321|0.7946|404|321|0.7946|404|0.1348| B|
277|world_religions|3|3|3|||244|206|0.8443|244|206|0.8443|244|0.0105| C|
278|professional_law|0|0|0|||1394|1178|0.8451|1394|1178|0.8451|1394|0.0926| C|
279|high_school_world_history|1|1|2|1|2|1752|1440|0.8219|1752|1440|0.8219|1752|0.0154| B|
280|econometrics|2|2|1|2|1|568|498|0.8768|568|498|0.8768|568|0.0134| D|
281|philosophy|3|3|0|3|0|298|248|0.8322|298|248|0.8322|298|0.2289| C|
282|abstract_algebra|2|2|2|||435|0|0.0|435|0|0.0|435|0.0182| A|
283|conceptual_physics|0|0|0|||285|243|0.8526|285|243|0.8526|285|0.0739| C|
284|professional_psychology|1|1|1|||432|352|0.8148|432|352|0.8148|432|0.0627| A|
285|college_chemistry|2|2|0|2|0|380|335|0.8816|380|335|0.8816|380|0.0151| D|
286|miscellaneous|3|3|2|3|2|292|262|0.8973|292|262|0.8973|292|0.2741| A|
287|human_aging|0|0|1|0|1|320|261|0.8156|320|261|0.8156|320|0.0122| B|
288|security_studies|1|1|1|||1078|795|0.7375|1078|795|0.7375|1078|0.0158| D|
289|high_school_statistics|2|2|3|2|3|690|568|0.8232|690|568|0.8232|690|0.0133| A|
290|professional_psychology|3|3|1|3|1|387|353|0.9121|387|353|0.9121|387|0.0127| B|
291|high_school_computer_science|3|3|1|3|1|698|1|0.0014|698|1|0.0014|698|0.0125| D|
292|elementary_mathematics|0|0|2|0|2|376|320|0.8511|376|320|0.8511|376|0.2292| A|
293|elementary_mathematics|1|1|2|1|2|390|320|0.8205|390|320|0.8205|390|0.0182| B|
294|professional_law|2|2|0|2|0|1607|1179|0.7337|1607|1179|0.7337|1607|0.0236| C|
295|elementary_mathematics|3|3|2|3|2|364|320|0.8791|364|320|0.8791|364|0.181| B|
