request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
18|elementary_mathematics|1|1|1|||368|320|0.8696|368|320|48|0.8696|0.1118|0.009|0.0|0.0068|0.0057|0.0125|368|0.1243| B|
19|medical_genetics|2|2|0|2|0|316|250|0.7911|316|250|66|0.7911|0.1164|0.0087|0.0036|0.0103|0.011|0.0213|316|0.1413| B|
20|electrical_engineering|1|1|1|||367|1|0.0027|367|1|366|0.0027|0.2066|0.0094|0.0|0.0064|0.0057|0.0121|367|0.2187| D|
21|elementary_mathematics|3|3|1|3|1|378|320|0.8466|378|320|58|0.8466|0.1144|0.0081|0.0042|0.0086|0.0064|0.015|378|0.1336| C|
22|elementary_mathematics|0|0|1|0|1|405|320|0.7901|405|320|85|0.7901|0.1214|0.0077|0.0041|0.0116|0.0126|0.0242|405|0.1497| B|
23|anatomy|1|1|1|||342|0|0.0|342|0|342|0.0|0.1985|0.0095|0.0|0.0135|0.0142|0.0277|342|0.2262| C|
24|moral_scenarios|2|2|0|2|0|620|561|0.9048|620|561|59|0.9048|0.1146|0.0114|0.0047|0.0101|0.0248|0.0349|620|0.1542| C|
25|electrical_engineering|3|3|3|||378|1|0.0026|378|1|377|0.0026|0.2104|0.0159|0.0|0.0116|0.0122|0.0238|378|0.2342| C|
26|global_facts|2|2|2|||321|0|0.0|321|0|321|0.0|0.1915|0.0126|0.0|0.012|0.0182|0.0302|321|0.2217| B|
27|professional_accounting|0|0|0|||564|465|0.8245|564|465|99|0.8245|0.1251|0.0119|0.0|0.0295|0.0282|0.0577|564|0.1828| C|
28|moral_scenarios|1|1|0|1|0|620|561|0.9048|620|561|59|0.9048|0.1146|0.0143|0.0039|0.0198|0.03|0.0498|620|0.1683| C|
29|machine_learning|3|3|3|||402|0|0.0|402|0|402|0.0|0.2191|0.0118|0.0|0.0133|0.0128|0.0261|402|0.2452| A|
30|elementary_mathematics|2|2|1|2|1|368|320|0.8696|368|320|48|0.8696|0.1118|0.0111|0.0044|0.0131|0.0187|0.0318|368|0.148| B|
31|sociology|3|3|3|||372|329|0.8844|372|329|43|0.8844|0.1106|0.0128|0.0|0.0143|0.0138|0.0281|372|0.1387| C|
32|moral_scenarios|0|0|0|||638|562|0.8809|638|562|76|0.8809|0.119|0.0199|0.0|0.0498|0.0523|0.1021|638|0.2211| A|
33|college_mathematics|0|0|0|||483|0|0.0|483|0|483|0.0|0.2486|0.0147|0.0|0.0404|0.0441|0.0845|483|0.3331| D|
34|sociology|1|1|3|1|3|409|329|0.8044|409|329|80|0.8044|0.1201|0.0124|0.0034|0.0436|0.0126|0.0562|409|0.1797| C|
35|moral_scenarios|2|2|0|2|0|613|561|0.9152|613|561|52|0.9152|0.1129|0.0117|0.0035|0.0119|0.0306|0.0425|613|0.1589| A|
36|moral_scenarios|3|3|0|3|0|629|561|0.8919|629|561|68|0.8919|0.117|0.011|0.0038|0.0141|0.0381|0.0522|629|0.173| C|
37|nutrition|1|1|1|||355|1|0.0028|355|1|354|0.0028|0.2025|0.0107|0.0|0.0169|0.0166|0.0335|355|0.236| D|
38|anatomy|0|0|1|0|1|364|302|0.8297|364|302|62|0.8297|0.1154|0.0115|0.0047|0.0399|0.0223|0.0622|364|0.1823| D|
39|professional_accounting|1|1|0|1|0|621|465|0.7488|621|465|156|0.7488|0.1408|0.0138|0.0034|0.0353|0.0442|0.0795|621|0.2237| B|
40|professional_law|2|2|2|||1341|0|0.0|1341|0|1341|0.0|0.6736|0.0189|0.0|0.0192|0.0171|0.0363|1341|0.7099| B|
41|medical_genetics|2|2|0|2|0|293|250|0.8532|293|250|43|0.8532|0.1106|0.0122|0.0041|0.0202|0.0362|0.0564|293|0.1711| A|
42|moral_scenarios|3|3|0|3|0|614|561|0.9137|614|561|53|0.9137|0.1131|0.0094|0.0036|0.0247|0.0186|0.0433|614|0.16| A|
43|moral_scenarios|0|0|0|||610|561|0.9197|610|561|49|0.9197|0.1121|0.0085|0.0|0.0202|0.0184|0.0386|610|0.1507| C|
44|global_facts|1|1|2|1|2|332|275|0.8283|332|275|57|0.8283|0.1141|0.0122|0.0044|0.0192|0.0082|0.0274|332|0.1459| B|
45|elementary_mathematics|2|2|1|2|1|398|320|0.804|398|320|78|0.804|0.1196|0.0093|0.0037|0.0087|0.0098|0.0185|398|0.1418| A|
46|moral_scenarios|3|3|0|3|0|625|561|0.8976|625|561|64|0.8976|0.1159|0.011|0.004|0.0084|0.0449|0.0533|625|0.1732| A|
47|college_biology|3|3|3|||400|0|0.0|400|0|400|0.0|0.2184|0.0233|0.0|0.0226|0.0172|0.0398|400|0.2582| B|
48|moral_scenarios|0|0|0|||610|610|1.0|610|609|1|0.9984|0.1002|0.0129|0.0|0.0529|0.0486|0.1015|610|0.2017| C|
49|high_school_biology|0|0|0|||373|2|0.0054|373|2|371|0.0054|0.2083|0.0117|0.0|0.051|0.047|0.098|373|0.3063| C|
50|anatomy|1|1|1|||333|298|0.8949|333|298|35|0.8949|0.1086|0.0287|0.0|0.0164|0.0209|0.0373|333|0.1459| D|
51|professional_accounting|2|2|2|||561|465|0.8289|561|465|96|0.8289|0.1243|0.0142|0.0|0.0175|0.0177|0.0352|561|0.1595| B|
52|moral_scenarios|3|3|0|3|0|617|561|0.9092|617|561|56|0.9092|0.1139|0.0109|0.0037|0.0166|0.05|0.0666|617|0.1842| A|
53|high_school_chemistry|1|1|1|||406|0|0.0|406|0|406|0.0|0.2205|0.0127|0.0|0.0285|0.046|0.0745|406|0.295| C|
54|professional_law|0|0|2|0|2|1514|1178|0.7781|1514|1178|336|0.7781|0.1964|0.0125|0.0042|0.0397|0.0144|0.0541|1514|0.2547| A|
55|medical_genetics|1|1|0|1|0|293|293|1.0|293|292|1|0.9966|0.1002|0.0115|0.0033|0.0219|0.0569|0.0788|293|0.1823| A|
56|moral_scenarios|2|2|0|2|0|613|561|0.9152|613|561|52|0.9152|0.1129|0.013|0.0041|0.0372|0.0529|0.0901|613|0.2071| A|
57|professional_law|3|3|2|3|2|1366|1178|0.8624|1366|1178|188|0.8624|0.1501|0.0142|0.0046|0.0278|0.0291|0.0569|1366|0.2116| A|
58|sociology|0|0|3|0|3|395|330|0.8354|395|330|65|0.8354|0.1162|0.0134|0.0037|0.0386|0.0195|0.0581|395|0.178| A|
59|high_school_computer_science|2|2|0|2|0|651|1|0.0015|651|1|650|0.0015|0.3151|0.0193|0.0043|0.0384|0.06|0.0984|651|0.4178| A|
60|elementary_mathematics|1|1|1|||395|323|0.8177|395|323|72|0.8177|0.118|0.0108|0.0|0.0259|0.0227|0.0486|395|0.1666| B|
61|moral_scenarios|2|2|0|2|0|616|561|0.9107|616|561|55|0.9107|0.1136|0.0129|0.0036|0.035|0.0591|0.0941|616|0.2113| A|
62|elementary_mathematics|3|3|1|3|1|380|320|0.8421|380|320|60|0.8421|0.1149|0.0323|0.0039|0.0219|0.0249|0.0468|380|0.1656| B|
63|electrical_engineering|0|0|1|0|1|375|330|0.88|375|330|45|0.88|0.1111|0.0113|0.0044|0.0463|0.0265|0.0728|375|0.1883| C|
64|elementary_mathematics|1|1|1|||389|320|0.8226|389|320|69|0.8226|0.1172|0.0098|0.0|0.0323|0.0211|0.0534|389|0.1706| B|
65|professional_accounting|2|2|2|||581|465|0.8003|581|465|116|0.8003|0.1297|0.0289|0.0|0.0335|0.0337|0.0672|581|0.1969| B|
66|college_biology|3|3|3|||430|341|0.793|430|341|89|0.793|0.1225|0.0116|0.0|0.0216|0.0228|0.0444|430|0.1669| D|
67|elementary_mathematics|0|0|1|0|1|406|320|0.7882|406|320|86|0.7882|0.1217|0.0122|0.0039|0.0614|0.0347|0.0961|406|0.2217| B|
68|global_facts|1|1|2|1|2|315|275|0.873|315|275|40|0.873|0.1098|0.0605|0.0042|0.0368|0.0583|0.0951|315|0.2091| A|
69|moral_scenarios|2|2|0|2|0|618|561|0.9078|618|561|57|0.9078|0.1141|0.0125|0.0045|0.0489|0.047|0.0959|618|0.2145| C|
70|elementary_mathematics|3|3|1|3|1|390|320|0.8205|390|320|70|0.8205|0.1175|0.0197|0.0043|0.0208|0.0407|0.0615|390|0.1833| A|
71|sociology|0|0|3|0|3|428|329|0.7687|428|329|99|0.7687|0.1251|0.0109|0.0038|0.0527|0.0156|0.0683|428|0.1972| B|
72|professional_law|1|1|2|1|2|1476|1178|0.7981|1476|1178|298|0.7981|0.184|0.019|0.0033|0.0448|0.0388|0.0836|1476|0.2709| B|
73|professional_law|2|2|2|||1554|1178|0.758|1554|1178|376|0.758|0.21|0.0194|0.0|0.0517|0.0734|0.1251|1554|0.3351| D|
74|professional_psychology|3|3|0|3|0|402|1|0.0025|402|1|401|0.0025|0.2188|0.0188|0.0045|0.0209|0.0545|0.0754|402|0.2987| D|
75|moral_scenarios|3|3|0|3|0|620|560|0.9032|620|560|60|0.9032|0.1149|0.0107|0.0041|0.0211|0.0405|0.0616|620|0.1806| A|
76|moral_scenarios|0|0|0|||622|560|0.9003|622|560|62|0.9003|0.1154|0.011|0.0|0.0472|0.0442|0.0914|622|0.2068| A|
77|moral_scenarios|1|1|0|1|0|626|561|0.8962|626|561|65|0.8962|0.1162|0.0112|0.0043|0.0269|0.0674|0.0943|626|0.2148| C|
78|moral_scenarios|2|2|0|2|0|613|561|0.9152|613|561|52|0.9152|0.1129|0.0127|0.0039|0.0522|0.081|0.1332|613|0.25| C|
79|high_school_macroeconomics|0|0|0|||425|0|0.0|425|0|425|0.0|0.2273|0.0204|0.0|0.0606|0.0349|0.0955|425|0.3228| B|
80|moral_disputes|1|1|1|||392|0|0.0|392|0|392|0.0|0.2156|0.009|0.0|0.0171|0.0159|0.033|392|0.2486| B|
81|professional_accounting|3|3|0|3|0|556|465|0.8363|556|465|91|0.8363|0.123|0.0102|0.004|0.0125|0.0381|0.0506|556|0.1776| C|
82|anatomy|0|0|1|0|1|354|298|0.8418|354|298|56|0.8418|0.1139|0.0105|0.0043|0.0446|0.0352|0.0798|354|0.198| A|
83|sociology|1|1|3|1|3|406|329|0.8103|406|329|77|0.8103|0.1193|0.0129|0.0038|0.0471|0.0278|0.0749|406|0.198| A|
84|us_foreign_policy|2|2|1|2|1|378|3|0.0079|378|3|375|0.0079|0.2097|0.0128|0.0039|0.0464|0.0597|0.1061|378|0.3197| C|
85|electrical_engineering|2|2|1|2|1|360|329|0.9139|360|329|31|0.9139|0.1076|0.0115|0.0049|0.0751|0.0347|0.1098|360|0.2223| C|
86|medical_genetics|3|3|0|3|0|280|250|0.8929|280|250|30|0.8929|0.1073|0.0114|0.0035|0.0214|0.0645|0.0859|280|0.1967| A|
87|elementary_mathematics|0|0|1|0|1|356|320|0.8989|356|320|36|0.8989|0.1088|0.0123|0.0038|0.0782|0.0472|0.1254|356|0.238| B|
88|elementary_mathematics|1|1|1|||394|320|0.8122|394|320|74|0.8122|0.1185|0.0106|0.0|0.038|0.0278|0.0658|394|0.1843| B|
89|moral_scenarios|2|2|0|2|0|622|561|0.9019|622|561|61|0.9019|0.1152|0.0131|0.0045|0.0445|0.1045|0.149|622|0.2687| C|
90|high_school_psychology|3|3|3|||328|0|0.0|328|0|328|0.0|0.1938|0.0095|0.0|0.0343|0.0112|0.0455|328|0.2393| A|
91|professional_law|3|3|2|3|2|1344|1179|0.8772|1344|1179|165|0.8772|0.1434|0.0158|0.0041|0.0138|0.0403|0.0541|1344|0.2016| D|
92|global_facts|0|0|2|0|2|360|275|0.7639|360|275|85|0.7639|0.1214|0.0123|0.0037|0.0666|0.0559|0.1225|360|0.2476| C|
93|college_computer_science|0|0|0|||915|1|0.0011|915|1|914|0.0011|0.4363|0.0167|0.0|0.0828|0.0742|0.157|915|0.5933| B|
94|moral_scenarios|1|1|0|1|0|617|561|0.9092|617|561|56|0.9092|0.1139|0.0625|0.0049|0.0639|0.0522|0.1161|617|0.2349| C|
95|elementary_mathematics|2|2|1|2|1|384|320|0.8333|384|320|64|0.8333|0.1159|0.0114|0.0048|0.0443|0.038|0.0823|384|0.203| B|
96|professional_law|3|3|2|3|2|1396|1179|0.8446|1396|1179|217|0.8446|0.1587|0.0164|0.0037|0.0322|0.0614|0.0936|1396|0.256| A|
97|professional_accounting|0|0|0|||551|465|0.8439|551|465|86|0.8439|0.1217|0.0134|0.0|0.09|0.0826|0.1726|551|0.2943| C|
98|professional_law|1|1|2|1|2|1338|1177|0.8797|1338|1177|161|0.8797|0.1423|0.0301|0.0035|0.0636|0.0476|0.1112|1338|0.257| A|
99|anatomy|2|2|1|2|1|351|302|0.8604|351|302|49|0.8604|0.1121|0.0113|0.0035|0.0491|0.0354|0.0845|351|0.2001| C|
100|professional_accounting|3|3|0|3|0|587|465|0.7922|587|465|122|0.7922|0.1314|0.0138|0.0039|0.0202|0.0366|0.0568|587|0.1921| B|
101|moral_scenarios|0|0|0|||633|560|0.8847|633|560|73|0.8847|0.1183|0.0098|0.0|0.0422|0.0431|0.0853|633|0.2036| C|
102|professional_accounting|1|1|0|1|0|660|465|0.7045|660|465|195|0.7045|0.1521|0.0115|0.0044|0.0393|0.0676|0.1069|660|0.2634| B|
103|logical_fallacies|1|1|1|||457|1|0.0022|457|1|456|0.0022|0.2386|0.0428|0.0|0.0566|0.0325|0.0891|457|0.3277| A|
104|anatomy|2|2|1|2|1|336|302|0.8988|336|302|34|0.8988|0.1083|0.0469|0.0039|0.0409|0.0398|0.0807|336|0.1929| D|
105|elementary_mathematics|3|3|1|3|1|386|321|0.8316|386|321|65|0.8316|0.1162|0.0106|0.0046|0.0241|0.0459|0.07|386|0.1908| C|
106|professional_accounting|0|0|0|||608|465|0.7648|608|465|143|0.7648|0.1372|0.0106|0.0|0.0568|0.0573|0.1141|608|0.2513| B|
107|elementary_mathematics|1|1|1|||382|321|0.8403|382|321|61|0.8403|0.1152|0.013|0.0|0.062|0.059|0.121|382|0.2362| B|
108|electrical_engineering|2|2|1|2|1|382|329|0.8613|382|329|53|0.8613|0.1131|0.0107|0.0044|0.0879|0.0491|0.137|382|0.2545| D|
109|sociology|3|3|3|||371|329|0.8868|371|329|42|0.8868|0.1103|0.0109|0.0|0.0231|0.0221|0.0452|371|0.1555| D|
110|sociology|0|0|3|0|3|406|329|0.8103|406|329|77|0.8103|0.1193|0.0109|0.0046|0.081|0.0122|0.0932|406|0.2171| D|
111|astronomy|2|2|1|2|1|394|2|0.0051|394|2|392|0.0051|0.2156|0.0104|0.0041|0.0348|0.0352|0.07|394|0.2897| A|
112|sociology|1|1|3|1|3|379|329|0.8681|379|329|50|0.8681|0.1124|0.0121|0.0041|0.0371|0.0304|0.0675|379|0.184| D|
113|moral_scenarios|2|2|0|2|0|638|563|0.8824|638|563|75|0.8824|0.1188|0.0127|0.0044|0.0581|0.0711|0.1292|638|0.2524| C|
114|sociology|3|3|3|||381|333|0.874|381|333|48|0.874|0.1118|0.0489|0.0|0.0312|0.027|0.0582|381|0.17| D|
115|moral_scenarios|0|0|0|||626|561|0.8962|626|561|65|0.8962|0.1162|0.0112|0.0|0.0617|0.0626|0.1243|626|0.2405| C|
116|elementary_mathematics|1|1|1|||381|323|0.8478|381|323|58|0.8478|0.1144|0.0115|0.0|0.0538|0.0515|0.1053|381|0.2197| B|
117|international_law|2|2|2|||516|440|0.8527|516|440|76|0.8527|0.119|0.0383|0.0|0.0504|0.043|0.0934|516|0.2124| C|
118|moral_scenarios|3|3|0|3|0|619|560|0.9047|619|560|59|0.9047|0.1146|0.0425|0.0041|0.0333|0.0532|0.0865|619|0.2052| C|
119|human_aging|0|0|0|||292|261|0.8938|292|261|31|0.8938|0.1076|0.0107|0.0|0.0849|0.0449|0.1298|292|0.2374| D|
120|sociology|1|1|3|1|3|399|330|0.8271|399|330|69|0.8271|0.1172|0.0132|0.0037|0.0509|0.0293|0.0802|399|0.2011| A|
121|professional_accounting|2|2|2|||563|465|0.8259|563|465|98|0.8259|0.1249|0.0134|0.0|0.0499|0.0676|0.1175|563|0.2424| B|
122|electrical_engineering|3|3|3|||374|329|0.8797|374|329|45|0.8797|0.1111|0.0108|0.0|0.0297|0.031|0.0607|374|0.1718| B|
123|moral_scenarios|0|0|0|||616|561|0.9107|616|561|55|0.9107|0.1136|0.0361|0.0|0.1163|0.1394|0.2557|616|0.3693| C|
124|electrical_engineering|1|1|1|||365|329|0.9014|365|329|36|0.9014|0.1088|0.0112|0.0|0.051|0.0467|0.0977|365|0.2065| D|
125|professional_accounting|2|2|0|2|0|553|467|0.8445|553|467|86|0.8445|0.1217|0.0129|0.0033|0.0684|0.0889|0.1573|553|0.2823| B|
126|high_school_world_history|3|3|2|3|2|1589|1|0.0006|1589|1|1588|0.0006|0.8342|0.0214|0.0045|0.0293|0.1063|0.1356|1589|0.9743| B|
127|professional_psychology|3|3|0|3|0|429|352|0.8205|429|352|77|0.8205|0.1193|0.023|0.004|0.0165|0.0664|0.0829|429|0.2062| A|
128|moral_scenarios|0|0|0|||627|561|0.8947|627|561|66|0.8947|0.1164|0.0098|0.0|0.0474|0.0588|0.1062|627|0.2226| C|
129|elementary_mathematics|1|1|1|||417|324|0.777|417|324|93|0.777|0.1235|0.0104|0.0|0.0359|0.0353|0.0712|417|0.1947| A|
130|college_chemistry|0|0|0|||459|1|0.0022|459|1|458|0.0022|0.2393|0.0103|0.0|0.0582|0.0693|0.1275|459|0.3668| B|
131|global_facts|2|2|2|||332|332|1.0|332|331|1|0.997|0.1002|0.0373|0.0|0.0719|0.0743|0.1462|332|0.2464| B|
132|formal_logic|1|1|1|||753|0|0.0|753|0|753|0.0|0.3601|0.0599|0.0|0.048|0.0513|0.0993|753|0.4594| C|
133|moral_scenarios|3|3|0|3|0|619|561|0.9063|619|561|58|0.9063|0.1144|0.0115|0.0043|0.0303|0.072|0.1023|619|0.221| C|
134|electrical_engineering|0|0|1|0|1|369|329|0.8916|369|329|40|0.8916|0.1098|0.0117|0.004|0.0773|0.06|0.1373|369|0.2511| B|
135|sociology|1|1|3|1|3|375|330|0.88|375|330|45|0.88|0.1111|0.0392|0.0043|0.0736|0.0484|0.122|375|0.2374| B|
136|moral_scenarios|2|2|0|2|0|627|561|0.8947|627|561|66|0.8947|0.1164|0.0362|0.0042|0.058|0.0796|0.1376|627|0.2582| C|
137|marketing|3|3|2|3|2|391|340|0.8696|391|340|51|0.8696|0.1126|0.0112|0.0039|0.0274|0.0572|0.0846|391|0.2011| C|
138|college_chemistry|0|0|0|||424|335|0.7901|424|335|89|0.7901|0.1225|0.0108|0.0|0.0954|0.0902|0.1856|424|0.3081| A|
139|electrical_engineering|1|1|1|||388|330|0.8505|388|330|58|0.8505|0.1144|0.0403|0.0|0.0735|0.0707|0.1442|388|0.2586| A|
140|moral_scenarios|2|2|0|2|0|617|562|0.9109|617|562|55|0.9109|0.1136|0.0159|0.0041|0.0597|0.0825|0.1422|617|0.2599| A|
141|moral_scenarios|3|3|0|3|0|623|561|0.9005|623|561|62|0.9005|0.1154|0.0127|0.004|0.0318|0.0682|0.1|623|0.2194| C|
142|moral_scenarios|0|0|0|||623|561|0.9005|623|561|62|0.9005|0.1154|0.0106|0.0|0.0802|0.0771|0.1573|623|0.2727| C|
143|anatomy|1|1|3|1|3|380|299|0.7868|380|299|81|0.7868|0.1204|0.0428|0.0041|0.0831|0.0316|0.1147|380|0.2392| C|
144|moral_scenarios|2|2|0|2|0|618|561|0.9078|618|561|57|0.9078|0.1141|0.0376|0.0042|0.033|0.0812|0.1142|618|0.2325| A|
145|moral_scenarios|3|3|0|3|0|619|561|0.9063|619|561|58|0.9063|0.1144|0.0121|0.004|0.0332|0.0854|0.1186|619|0.237| C|
146|professional_accounting|0|0|0|||637|467|0.7331|637|467|170|0.7331|0.1448|0.0104|0.0|0.0721|0.067|0.1391|637|0.2839| B|
147|moral_scenarios|1|1|0|1|0|620|562|0.9065|620|562|58|0.9065|0.1144|0.0353|0.0036|0.078|0.0976|0.1756|620|0.2936| C|
148|elementary_mathematics|2|2|1|2|1|405|320|0.7901|405|320|85|0.7901|0.1214|0.0118|0.0044|0.1211|0.0552|0.1763|405|0.3021| B|
149|medical_genetics|3|3|0|3|0|316|316|1.0|316|315|1|0.9968|0.1002|0.0103|0.0036|0.034|0.1078|0.1418|316|0.2456| B|
150|high_school_computer_science|0|0|0|||643|569|0.8849|643|569|74|0.8849|0.1185|0.0422|0.0|0.1034|0.1179|0.2213|643|0.3398| B|
151|college_chemistry|1|1|0|1|0|482|335|0.695|482|335|147|0.695|0.1383|0.0255|0.0042|0.0582|0.0915|0.1497|482|0.2922| C|
152|moral_scenarios|2|2|0|2|0|613|561|0.9152|613|561|52|0.9152|0.1129|0.0104|0.0044|0.0615|0.0997|0.1612|613|0.2785| C|
153|moral_scenarios|3|3|0|3|0|613|561|0.9152|613|561|52|0.9152|0.1129|0.0118|0.0048|0.0355|0.1303|0.1658|613|0.2835| A|
154|international_law|0|0|0|||480|440|0.9167|480|440|40|0.9167|0.1098|0.0411|0.0|0.0971|0.0972|0.1943|480|0.3041| C|
155|conceptual_physics|2|2|1|2|1|275|1|0.0036|275|1|274|0.0036|0.1763|0.0119|0.004|0.063|0.0522|0.1152|275|0.2955| A|
156|high_school_psychology|1|1|3|1|3|342|289|0.845|342|289|53|0.845|0.1131|0.0124|0.003|0.0496|0.0405|0.0901|342|0.2062| B|
157|elementary_mathematics|2|2|1|2|1|396|321|0.8106|396|321|75|0.8106|0.1188|0.06|0.0046|0.0923|0.0565|0.1488|396|0.2722| D|
158|moral_scenarios|3|3|0|3|0|610|561|0.9197|610|561|49|0.9197|0.1121|0.0903|0.0033|0.0191|0.1029|0.122|610|0.2374| C|
159|moral_scenarios|0|0|0|||620|562|0.9065|620|562|58|0.9065|0.1144|0.0101|0.0|0.0822|0.077|0.1592|620|0.2736| C|
160|electrical_engineering|1|1|1|||374|329|0.8797|374|329|45|0.8797|0.1111|0.0198|0.0|0.0776|0.0542|0.1318|374|0.2429| D|
161|electrical_engineering|2|2|1|2|1|380|330|0.8684|380|330|50|0.8684|0.1124|0.012|0.0041|0.2385|0.1186|0.3571|380|0.4736| C|
162|moral_scenarios|3|3|0|3|0|610|561|0.9197|610|561|49|0.9197|0.1121|0.0141|0.0043|0.0191|0.1008|0.1199|610|0.2363| A|
163|moral_scenarios|0|0|0|||617|561|0.9092|617|561|56|0.9092|0.1139|0.04|0.0|0.088|0.0918|0.1798|617|0.2937| C|
164|high_school_psychology|1|1|3|1|3|355|289|0.8141|355|289|66|0.8141|0.1164|0.0097|0.004|0.0629|0.0173|0.0802|355|0.2006| C|
165|medical_genetics|2|2|0|2|0|283|254|0.8975|283|254|29|0.8975|0.1071|0.0582|0.0045|0.0681|0.1275|0.1956|283|0.3072| A|
166|professional_accounting|3|3|0|3|0|587|587|1.0|587|586|1|0.9983|0.1002|0.0105|0.0045|0.0197|0.1108|0.1305|587|0.2352| B|
167|moral_scenarios|0|0|0|||627|561|0.8947|627|561|66|0.8947|0.1164|0.0172|0.0|0.0892|0.1176|0.2068|627|0.3232| C|
168|elementary_mathematics|1|1|1|||364|322|0.8846|364|322|42|0.8846|0.1103|0.0098|0.0|0.0365|0.0332|0.0697|364|0.18| B|
169|college_chemistry|2|2|0|2|0|397|335|0.8438|397|335|62|0.8438|0.1154|0.0791|0.0042|0.0325|0.1306|0.1631|397|0.2827| C|
170|electrical_engineering|3|3|1|3|1|365|333|0.9123|365|333|32|0.9123|0.1078|0.0229|0.0038|0.0197|0.0495|0.0692|365|0.1808| D|
171|anatomy|0|0|3|0|3|374|299|0.7995|374|299|75|0.7995|0.1188|0.0099|0.0049|0.1064|0.0185|0.1249|374|0.2486| A|
172|high_school_government_and_politics|3|3|0|3|0|487|4|0.0082|487|4|483|0.0082|0.2486|0.0106|0.0046|0.0199|0.0901|0.11|487|0.3632| B|
173|professional_accounting|1|1|0|1|0|533|465|0.8724|533|465|68|0.8724|0.117|0.0107|0.0042|0.0699|0.1019|0.1718|533|0.293| B|
174|professional_law|2|2|2|||1327|1179|0.8885|1327|1179|148|0.8885|0.1386|0.1495|0.0|0.068|0.0477|0.1157|1327|0.2543| B|
175|sociology|3|3|3|||394|331|0.8401|394|331|63|0.8401|0.1157|0.0094|0.0|0.0215|0.0188|0.0403|394|0.156| C|
176|international_law|0|0|0|||544|441|0.8107|544|441|103|0.8107|0.1262|0.0232|0.0|0.1201|0.1095|0.2296|544|0.3558| C|
