request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
235|medical_genetics|3|3|0|3|0|301|250|0.8306|301|250|0.8306|301|0.0116| D|
236|moral_scenarios|0|0|0|||619|561|0.9063|619|561|0.9063|619|0.0108| C|
237|elementary_mathematics|1|1|1|||386|386|1.0|386|385|0.9974|386|0.1476| C|
238|moral_scenarios|2|2|0|2|0|616|562|0.9123|616|562|0.9123|616|0.0129| A|
239|moral_scenarios|3|3|0|3|0|612|561|0.9167|612|561|0.9167|612|0.0107| C|
240|high_school_macroeconomics|0|0|0|||479|369|0.7704|479|369|0.7704|479|0.0111| C|
241|global_facts|1|1|2|1|2|360|360|1.0|360|359|0.9972|360|0.0117| C|
242|logical_fallacies|2|2|3|2|3|456|423|0.9276|456|423|0.9276|456|0.0124| C|
243|moral_scenarios|3|3|0|3|0|624|562|0.9006|624|562|0.9006|624|0.013| C|
244|moral_scenarios|0|0|0|||617|562|0.9109|617|562|0.9109|617|0.0757| A|
245|high_school_macroeconomics|1|1|0|1|0|395|368|0.9316|395|368|0.9316|395|0.0128| C|
246|international_law|2|2|2|||541|443|0.8189|541|443|0.8189|541|0.0137| B|
247|electrical_engineering|3|3|1|3|1|364|330|0.9066|364|330|0.9066|364|0.1672| D|
248|high_school_world_history|0|0|2|0|2|1663|1440|0.8659|1663|1440|0.8659|1663|0.0165| C|
249|international_law|1|1|1|||562|441|0.7847|562|441|0.7847|562|0.0117| C|
250|high_school_us_history|2|2|2|||1752|1468|0.8379|1752|1468|0.8379|1752|0.0584| B|
251|moral_scenarios|3|3|0|3|0|622|561|0.9019|622|561|0.9019|622|0.0699| C|
252|high_school_biology|0|0|0|||402|329|0.8184|402|329|0.8184|402|0.1456| D|
253|elementary_mathematics|1|1|1|||368|368|1.0|368|367|0.9973|368|0.0099| B|
254|anatomy|2|2|3|2|3|357|298|0.8347|357|298|0.8347|357|0.012| D|
255|moral_scenarios|3|3|0|3|0|616|561|0.9107|616|561|0.9107|616|0.0143| C|
256|professional_law|0|0|2|0|2|1340|1180|0.8806|1340|1180|0.8806|1340|0.017| B|
257|professional_accounting|1|1|0|1|0|535|465|0.8692|535|465|0.8692|535|0.0139| D|
258|moral_scenarios|2|2|0|2|0|624|561|0.899|624|561|0.899|624|0.1032| C|
259|elementary_mathematics|3|3|1|3|1|409|320|0.7824|409|320|0.7824|409|0.0113| B|
260|us_foreign_policy|0|0|1|0|1|368|292|0.7935|368|292|0.7935|368|0.0461| B|
261|moral_scenarios|1|1|0|1|0|621|561|0.9034|621|561|0.9034|621|0.0196| A|
262|formal_logic|2|2|1|2|1|728|634|0.8709|728|634|0.8709|728|0.0142| C|
263|professional_accounting|3|3|0|3|0|545|469|0.8606|545|469|0.8606|545|0.0126| B|
264|sociology|0|0|3|0|3|408|330|0.8088|408|330|0.8088|408|0.012| C|
265|elementary_mathematics|1|1|1|||383|321|0.8381|383|321|0.8381|383|0.0181| C|
266|security_studies|0|0|0|||916|2|0.0022|916|2|0.0022|916|0.0149| C|
267|elementary_mathematics|2|2|1|2|1|403|320|0.794|403|320|0.794|403|0.3688| B|
268|anatomy|3|3|3|||343|298|0.8688|343|298|0.8688|343|0.0092| C|
269|college_mathematics|0|0|0|||491|388|0.7902|491|388|0.7902|491|0.0117| C|
270|sociology|1|1|3|1|3|398|329|0.8266|398|329|0.8266|398|0.241| D|
271|medical_genetics|2|2|0|2|0|302|257|0.851|302|257|0.851|302|0.0401| B|
272|professional_accounting|3|3|0|3|0|566|465|0.8216|566|465|0.8216|566|0.0119| B|
273|moral_scenarios|0|0|0|||632|562|0.8892|632|562|0.8892|632|0.2373| C|
274|moral_scenarios|1|1|0|1|0|614|561|0.9137|614|561|0.9137|614|0.0111| A|
275|professional_accounting|2|2|0|2|0|551|466|0.8457|551|466|0.8457|551|0.04| B|
276|moral_scenarios|3|3|0|3|0|616|562|0.9123|616|562|0.9123|616|0.0136| A|
277|professional_law|0|0|2|0|2|1382|1178|0.8524|1382|1178|0.8524|1382|0.0192| B|
278|elementary_mathematics|1|1|1|||371|320|0.8625|371|320|0.8625|371|0.0102| A|
279|moral_scenarios|2|2|0|2|0|649|561|0.8644|649|561|0.8644|649|0.0112| C|
280|moral_scenarios|3|3|0|3|0|623|560|0.8989|623|560|0.8989|623|0.011| C|
281|electrical_engineering|0|0|1|0|1|364|329|0.9038|364|329|0.9038|364|0.0525| A|
282|electrical_engineering|1|1|1|||370|329|0.8892|370|329|0.8892|370|0.0093| B|
283|medical_genetics|2|2|0|2|0|285|251|0.8807|285|251|0.8807|285|0.011| C|
284|moral_scenarios|3|3|0|3|0|627|562|0.8963|627|562|0.8963|627|0.0172| A|
285|electrical_engineering|0|0|1|0|1|380|380|1.0|380|379|0.9974|380|0.0114| C|
286|professional_law|1|1|2|1|2|1595|1177|0.7379|1595|1177|0.7379|1595|0.1154| C|
287|international_law|2|2|2|||524|442|0.8435|524|442|0.8435|524|0.0137| C|
288|moral_scenarios|3|3|0|3|0|619|568|0.9176|619|568|0.9176|619|0.0137| C|
289|electrical_engineering|0|0|1|0|1|370|330|0.8919|370|330|0.8919|370|0.0907| C|
290|electrical_engineering|1|1|1|||358|329|0.919|358|329|0.919|358|0.0096| C|
291|international_law|2|2|0|2|0|539|441|0.8182|539|441|0.8182|539|0.0141| A|
292|moral_scenarios|3|3|0|3|0|622|561|0.9019|622|561|0.9019|622|0.0135| C|
293|moral_scenarios|0|0|0|||620|561|0.9048|620|561|0.9048|620|0.0112| C|
294|professional_law|1|1|2|1|2|1327|1178|0.8877|1327|1178|0.8877|1327|0.0745| C|
295|elementary_mathematics|2|2|1|2|1|402|320|0.796|402|320|0.796|402|0.0115| C|
296|sociology|3|3|3|||439|329|0.7494|439|329|0.7494|439|0.0111| C|
297|moral_scenarios|0|0|0|||627|562|0.8963|627|562|0.8963|627|0.1703| C|
298|professional_psychology|1|1|0|1|0|410|352|0.8585|410|352|0.8585|410|0.0134| A|
299|international_law|2|2|2|||537|440|0.8194|537|440|0.8194|537|0.1093| A|
