request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
15|professional_law|0|0|0|||1341|1178|0.8784|1341|1178|163|0.8784|0.1428|0.017|0.0|0.0255|0.0199|0.0454|1341|0.1882| D|
16|prehistory|3|3|3|||429|0|0.0|429|0|429|0.0|0.2287|0.0143|0.0|0.0143|0.0146|0.0289|429|0.2576| D|
17|professional_psychology|1|1|1|||393|352|0.8957|393|352|41|0.8957|0.1101|0.0115|0.0|0.0102|0.0107|0.0209|393|0.131| D|
18|college_chemistry|0|0|0|||430|1|0.0023|430|1|429|0.0023|0.2287|0.0136|0.0|0.0239|0.022|0.0459|430|0.2746| B|
19|professional_psychology|2|2|1|2|1|406|352|0.867|406|352|54|0.867|0.1134|0.0148|0.004|0.0079|0.0111|0.019|406|0.1364| A|
20|high_school_chemistry|3|3|2|3|2|436|379|0.8693|436|379|57|0.8693|0.1141|0.0102|0.0045|0.0108|0.0155|0.0263|436|0.1449| C|
21|electrical_engineering|1|1|1|||385|1|0.0026|385|1|384|0.0026|0.2128|0.0109|0.0|0.0128|0.02|0.0328|385|0.2456| C|
22|high_school_biology|0|0|1|0|1|478|329|0.6883|478|329|149|0.6883|0.1389|0.0107|0.0042|0.0183|0.013|0.0313|478|0.1744| B|
23|management|2|2|2|||278|0|0.0|278|0|278|0.0|0.1775|0.0152|0.0|0.022|0.0132|0.0352|278|0.2127| D|
24|professional_psychology|1|1|1|||428|352|0.8224|428|352|76|0.8224|0.119|0.0224|0.0|0.0148|0.0196|0.0344|428|0.1534| D|
25|jurisprudence|3|3|1|3|1|535|1|0.0019|535|1|534|0.0019|0.2681|0.0119|0.0042|0.0077|0.0227|0.0304|535|0.3027| C|
26|moral_disputes|0|0|0|||404|0|0.0|404|0|404|0.0|0.2198|0.0112|0.0|0.0133|0.0118|0.0251|404|0.2449| B|
27|elementary_mathematics|1|1|2|1|2|395|3|0.0076|395|3|392|0.0076|0.2156|0.0123|0.0039|0.0179|0.0162|0.0341|395|0.2536| B|
28|high_school_world_history|2|2|2|||1656|0|0.0|1656|0|1656|0.0|0.8814|0.025|0.0|0.0221|0.0215|0.0436|1656|0.925| C|
29|philosophy|3|3|0|3|0|288|1|0.0035|288|1|287|0.0035|0.1804|0.0113|0.0037|0.0069|0.0242|0.0311|288|0.2152| D|
30|elementary_mathematics|2|2|2|||360|320|0.8889|360|320|40|0.8889|0.1098|0.0202|0.0|0.0203|0.0179|0.0382|360|0.148| A|
31|international_law|0|0|1|0|1|537|1|0.0019|537|1|536|0.0019|0.2689|0.0155|0.0047|0.0264|0.0394|0.0658|537|0.3394| C|
32|professional_psychology|3|3|1|3|1|429|352|0.8205|429|352|77|0.8205|0.1193|0.0142|0.0046|0.0106|0.0121|0.0227|429|0.1466| B|
33|logical_fallacies|1|1|0|1|0|502|1|0.002|502|1|501|0.002|0.2554|0.0147|0.0036|0.0127|0.0269|0.0396|502|0.2986| C|
34|high_school_european_history|2|2|2|||1637|8|0.0049|1637|8|1629|0.0049|0.8625|0.0267|0.0|0.0333|0.0295|0.0628|1637|0.9253| C|
35|miscellaneous|0|0|2|0|2|291|261|0.8969|291|261|30|0.8969|0.1073|0.0206|0.0036|0.0241|0.0251|0.0492|291|0.1601| D|
36|high_school_microeconomics|3|3|3|||456|0|0.0|456|0|456|0.0|0.2386|0.0154|0.0|0.0111|0.0289|0.04|456|0.2786| C|
37|professional_law|1|1|0|1|0|1336|1177|0.881|1336|1177|159|0.881|0.1417|0.0145|0.0038|0.0235|0.0396|0.0631|1336|0.2086| D|
38|high_school_psychology|0|0|0|||331|0|0.0|331|0|331|0.0|0.1948|0.0114|0.0|0.0387|0.0238|0.0625|331|0.2573| C|
39|high_school_geography|1|1|1|||284|1|0.0035|284|1|283|0.0035|0.1791|0.0112|0.0|0.0142|0.0174|0.0316|284|0.2107| C|
40|moral_scenarios|2|2|2|||623|560|0.8989|623|560|63|0.8989|0.1157|0.0143|0.0|0.0635|0.0365|0.1|623|0.2157| A|
41|high_school_world_history|3|3|2|3|2|1827|1440|0.7882|1827|1440|387|0.7882|0.2138|0.0509|0.004|0.0111|0.0287|0.0398|1827|0.2576| D|
42|moral_scenarios|0|0|2|0|2|631|560|0.8875|631|560|71|0.8875|0.1177|0.0126|0.0039|0.036|0.0318|0.0678|631|0.1894| A|
43|us_foreign_policy|2|2|2|||369|3|0.0081|369|3|366|0.0081|0.2066|0.0189|0.0|0.0342|0.0292|0.0634|369|0.27| C|
44|high_school_us_history|3|3|2|3|2|1775|8|0.0045|1775|8|1767|0.0045|0.9612|0.0206|0.0031|0.0168|0.0374|0.0542|1775|1.0185| B|
45|professional_psychology|1|1|1|||468|352|0.7521|468|352|116|0.7521|0.1297|0.0694|0.0|0.0335|0.0237|0.0572|468|0.1869| B|
46|professional_psychology|2|2|1|2|1|411|352|0.8564|411|352|59|0.8564|0.1146|0.0144|0.0041|0.0479|0.032|0.0799|411|0.1986| B|
47|college_physics|0|0|0|||512|1|0.002|512|1|511|0.002|0.2592|0.0102|0.0|0.0207|0.0181|0.0388|512|0.298| B|
48|international_law|3|3|1|3|1|515|440|0.8544|515|440|75|0.8544|0.1188|0.0127|0.0043|0.0139|0.0318|0.0457|515|0.1688| B|
49|astronomy|1|1|2|1|2|386|2|0.0052|386|2|384|0.0052|0.2128|0.0224|0.0036|0.0462|0.0365|0.0827|386|0.2991| B|
50|global_facts|2|2|2|||325|0|0.0|325|0|325|0.0|0.1928|0.0535|0.0|0.0375|0.0355|0.073|325|0.2658| C|
51|miscellaneous|0|0|2|0|2|307|264|0.8599|307|264|43|0.8599|0.1106|0.0097|0.0038|0.0213|0.0457|0.067|307|0.1814| B|
52|moral_scenarios|1|1|2|1|2|611|561|0.9182|611|561|50|0.9182|0.1124|0.0482|0.0041|0.0551|0.0478|0.1029|611|0.2194| C|
53|formal_logic|3|3|3|||709|0|0.0|709|0|709|0.0|0.3405|0.0238|0.0|0.0137|0.0105|0.0242|709|0.3647| A|
54|high_school_macroeconomics|0|0|0|||461|0|0.0|461|0|461|0.0|0.2404|0.0305|0.0|0.0423|0.024|0.0663|461|0.3067| C|
55|logical_fallacies|2|2|0|2|0|577|416|0.721|577|416|161|0.721|0.1423|0.0124|0.0045|0.0447|0.0259|0.0706|577|0.2174| D|
56|moral_scenarios|3|3|2|3|2|619|561|0.9063|619|561|58|0.9063|0.1144|0.0306|0.0039|0.0126|0.029|0.0416|619|0.1599| C|
57|high_school_psychology|0|0|0|||387|289|0.7468|387|289|98|0.7468|0.1249|0.0118|0.0|0.0291|0.0312|0.0603|387|0.1852| B|
58|elementary_mathematics|1|1|2|1|2|359|322|0.8969|359|322|37|0.8969|0.1091|0.0118|0.004|0.0503|0.0437|0.094|359|0.2071| B|
59|human_sexuality|1|1|1|||382|4|0.0105|382|4|378|0.0105|0.2107|0.0328|0.0|0.0315|0.0431|0.0746|382|0.2853| B|
60|miscellaneous|2|2|2|||301|262|0.8704|301|262|39|0.8704|0.1096|0.0377|0.0|0.0656|0.0537|0.1193|301|0.2289| C|
61|nutrition|2|2|1|2|1|378|1|0.0026|378|1|377|0.0026|0.2104|0.0179|0.0041|0.0427|0.0165|0.0592|378|0.2737| B|
62|philosophy|3|3|0|3|0|284|246|0.8662|284|246|38|0.8662|0.1093|0.0126|0.0043|0.0131|0.0498|0.0629|284|0.1765| A|
63|high_school_psychology|0|0|0|||359|289|0.805|359|289|70|0.805|0.1175|0.0122|0.0|0.0635|0.0239|0.0874|359|0.2049| B|
64|world_religions|3|3|3|||254|0|0.0|254|0|254|0.0|0.17|0.0407|0.0|0.0199|0.0338|0.0537|254|0.2237| C|
65|miscellaneous|1|1|2|1|2|362|261|0.721|362|261|101|0.721|0.1257|0.0255|0.0035|0.0213|0.0563|0.0776|362|0.2068| C|
66|virology|0|0|0|||309|0|0.0|309|0|309|0.0|0.1875|0.0387|0.0|0.0379|0.0332|0.0711|309|0.2586| B|
67|professional_law|2|2|0|2|0|1408|1177|0.8359|1408|1177|231|0.8359|0.1629|0.0593|0.0047|0.0696|0.066|0.1356|1408|0.3032| D|
68|high_school_chemistry|3|3|2|3|2|419|379|0.9045|419|379|40|0.9045|0.1098|0.0119|0.0042|0.0193|0.0572|0.0765|419|0.1905| C|
69|moral_scenarios|0|0|2|0|2|617|561|0.9092|617|561|56|0.9092|0.1139|0.0188|0.0043|0.1063|0.0529|0.1592|617|0.2774| A|
70|professional_law|1|1|0|1|0|1336|1178|0.8817|1336|1178|158|0.8817|0.1414|0.0676|0.0032|0.0296|0.0762|0.1058|1336|0.2504| C|
71|high_school_psychology|2|2|0|2|0|348|289|0.8305|348|289|59|0.8305|0.1146|0.013|0.0043|0.0662|0.0968|0.163|348|0.2819| B|
72|high_school_geography|3|3|1|3|1|293|247|0.843|293|247|46|0.843|0.1113|0.0155|0.0044|0.0136|0.058|0.0716|293|0.1873| D|
73|world_religions|0|0|3|0|3|250|206|0.824|250|206|44|0.824|0.1108|0.0387|0.0038|0.0784|0.009|0.0874|250|0.202| B|
74|miscellaneous|1|1|2|1|2|293|266|0.9078|293|266|27|0.9078|0.1066|0.0403|0.0045|0.0437|0.0511|0.0948|293|0.2059| C|
75|prehistory|2|2|3|2|3|419|343|0.8186|419|343|76|0.8186|0.119|0.011|0.0046|0.0496|0.0098|0.0594|419|0.183| A|
76|us_foreign_policy|3|3|2|3|2|345|293|0.8493|345|293|52|0.8493|0.1129|0.0134|0.0046|0.0152|0.0923|0.1075|345|0.225| D|
77|world_religions|0|0|3|0|3|261|206|0.7893|261|206|55|0.7893|0.1136|0.0149|0.004|0.0521|0.0374|0.0895|261|0.2071| D|
78|high_school_psychology|1|1|0|1|0|366|290|0.7923|366|290|76|0.7923|0.119|0.0112|0.0044|0.0478|0.0514|0.0992|366|0.2226| C|
79|high_school_macroeconomics|2|2|0|2|0|414|369|0.8913|414|369|45|0.8913|0.1111|0.0383|0.0036|0.0875|0.0606|0.1481|414|0.2628| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|135|0.7409|0.135|0.0121|0.0|0.0189|0.0192|0.0381|521|0.1731| D|
81|miscellaneous|0|0|2|0|2|335|261|0.7791|335|261|74|0.7791|0.1185|0.0121|0.004|0.0777|0.0763|0.154|335|0.2765| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|673|0.0015|0.3249|0.0402|0.0|0.0352|0.0577|0.0929|674|0.4178| D|
83|professional_law|1|1|0|1|0|1607|1178|0.733|1607|1178|429|0.733|0.2287|0.0146|0.0037|0.0548|0.0307|0.0855|1607|0.3179| D|
84|professional_law|2|2|0|2|0|1387|1178|0.8493|1387|1178|209|0.8493|0.1563|0.0221|0.0039|0.1085|0.0395|0.148|1387|0.3082| B|
85|astronomy|3|3|2|3|2|382|338|0.8848|382|338|44|0.8848|0.1108|0.0109|0.0041|0.0194|0.039|0.0584|382|0.1733| D|
86|global_facts|0|0|2|0|2|339|275|0.8112|339|275|64|0.8112|0.1159|0.01|0.0043|0.1109|0.0351|0.146|339|0.2662| B|
87|computer_security|2|2|1|2|1|518|4|0.0077|518|4|514|0.0077|0.2603|0.0711|0.0037|0.0375|0.0566|0.0941|518|0.3581| A|
88|professional_law|1|1|0|1|0|1405|1179|0.8391|1405|1179|226|0.8391|0.1614|0.0163|0.0049|0.0344|0.0683|0.1027|1405|0.269| B|
89|high_school_biology|2|2|1|2|1|401|329|0.8204|401|329|72|0.8204|0.118|0.013|0.0039|0.0809|0.0312|0.1121|401|0.234| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|696|0.0014|0.3349|0.0121|0.0|0.0142|0.0148|0.029|697|0.3639| C|
91|professional_law|3|3|0|3|0|1448|1178|0.8135|1448|1178|270|0.8135|0.175|0.0425|0.0038|0.0441|0.0365|0.0806|1448|0.2594| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|34|0.8947|0.1083|0.0093|0.0|0.0379|0.043|0.0809|323|0.1892| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|392|0.0|0.2156|0.012|0.0|0.3024|0.0689|0.3713|392|0.5869| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|479|0.0|0.2471|0.0789|0.0|0.0661|0.0356|0.1017|479|0.3488| C|
95|professional_law|1|1|0|1|0|1407|1177|0.8365|1407|1177|230|0.8365|0.1626|0.0121|0.0035|0.0299|0.04|0.0699|1407|0.236| A|
96|formal_logic|2|2|3|2|3|759|634|0.8353|759|634|125|0.8353|0.1322|0.0727|0.0039|0.0906|0.0363|0.1269|759|0.263| C|
97|sociology|3|3|1|3|1|424|329|0.7759|424|329|95|0.7759|0.1241|0.1054|0.0041|0.0356|0.0443|0.0799|424|0.2081| C|
98|professional_medicine|2|2|0|2|0|1287|1|0.0008|1287|1|1286|0.0008|0.6402|0.067|0.0042|0.0409|0.0713|0.1122|1287|0.7566| C|
99|human_sexuality|0|0|1|0|1|380|337|0.8868|380|337|43|0.8868|0.1106|0.0506|0.0044|0.1322|0.0425|0.1747|380|0.2897| D|
100|miscellaneous|1|1|2|1|2|291|261|0.8969|291|261|30|0.8969|0.1073|0.0147|0.0046|0.0338|0.0534|0.0872|291|0.1991| C|
101|world_religions|2|2|3|2|3|243|207|0.8519|243|207|36|0.8519|0.1088|0.0249|0.0039|0.0385|0.0434|0.0819|243|0.1946| A|
102|security_studies|3|3|1|3|1|1083|2|0.0018|1083|2|1081|0.0018|0.523|0.0185|0.0043|0.0368|0.0434|0.0802|1083|0.6075| A|
103|high_school_psychology|3|3|0|3|0|328|290|0.8841|328|290|38|0.8841|0.1093|0.0522|0.004|0.0283|0.0891|0.1174|328|0.2307| C|
104|high_school_biology|0|0|1|0|1|367|333|0.9074|367|333|34|0.9074|0.1083|0.0588|0.0037|0.1352|0.0487|0.1839|367|0.2959| D|
105|professional_accounting|1|1|3|1|3|598|465|0.7776|598|465|133|0.7776|0.1344|0.0625|0.0043|0.0777|0.0267|0.1044|598|0.2431| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|614|0.0016|0.3001|0.0253|0.0|0.0918|0.1132|0.205|615|0.5051| C|
107|high_school_macroeconomics|2|2|0|2|0|418|368|0.8804|418|368|50|0.8804|0.1124|0.074|0.0043|0.0677|0.1463|0.214|418|0.3307| C|
108|miscellaneous|3|3|2|3|2|330|262|0.7939|330|262|68|0.7939|0.117|0.0132|0.0041|0.0365|0.068|0.1045|330|0.2256| B|
109|computer_security|0|0|1|0|1|501|453|0.9042|501|453|48|0.9042|0.1118|0.0136|0.0037|0.1139|0.0497|0.1636|501|0.2791| D|
110|high_school_microeconomics|1|1|3|1|3|468|386|0.8248|468|386|82|0.8248|0.1206|0.1116|0.0037|0.0693|0.0282|0.0975|468|0.2218| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|578|0.0|0.2855|0.0663|0.0|0.065|0.0823|0.1473|578|0.4328| B|
112|high_school_chemistry|2|2|2|||412|387|0.9393|412|387|25|0.9393|0.1061|0.0099|0.0|0.0546|0.0375|0.0921|412|0.1982| D|
113|conceptual_physics|2|2|0|2|0|281|2|0.0071|281|2|279|0.0071|0.1779|0.0119|0.0035|0.1895|0.0797|0.2692|281|0.4506| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0611|0.0|0.038|0.1271|0.1651|293|0.2729| A|
115|clinical_knowledge|3|3|2|3|2|290|1|0.0034|290|1|289|0.0034|0.1811|0.0126|0.0037|0.0355|0.0471|0.0826|290|0.2674| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|47|0.8712|0.1116|0.0962|0.0|0.1513|0.0801|0.2314|365|0.343| C|
117|moral_disputes|1|1|0|1|0|393|318|0.8092|393|318|75|0.8092|0.1188|0.0592|0.0034|0.0568|0.1132|0.17|393|0.2922| A|
118|prehistory|2|2|3|2|3|383|343|0.8956|383|343|40|0.8956|0.1098|0.0108|0.0041|0.0856|0.017|0.1026|383|0.2165| C|
119|professional_psychology|3|3|1|3|1|388|352|0.9072|388|352|36|0.9072|0.1088|0.0528|0.0047|0.0181|0.109|0.1271|388|0.2406| A|
120|moral_scenarios|0|0|2|0|2|615|561|0.9122|615|561|54|0.9122|0.1134|0.0925|0.0042|0.0723|0.0748|0.1471|615|0.2647| C|
121|anatomy|1|1|0|1|0|410|298|0.7268|410|298|112|0.7268|0.1286|0.0259|0.0041|0.0559|0.0961|0.152|410|0.2847| A|
122|conceptual_physics|2|2|0|2|0|308|243|0.789|308|243|65|0.789|0.1162|0.0107|0.0038|0.1255|0.0548|0.1803|308|0.3003| A|
123|moral_scenarios|3|3|2|3|2|630|563|0.8937|630|563|67|0.8937|0.1167|0.0408|0.0044|0.0583|0.0535|0.1118|630|0.2329| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|262|0.8181|0.1725|0.0403|0.0|0.0665|0.1367|0.2032|1440|0.3757| B|
125|us_foreign_policy|1|1|2|1|2|341|292|0.8563|341|292|49|0.8563|0.1121|0.0175|0.0047|0.0499|0.0619|0.1118|341|0.2286| C|
126|high_school_macroeconomics|2|2|0|2|0|476|368|0.7731|476|368|108|0.7731|0.1276|0.0129|0.0043|0.0666|0.0727|0.1393|476|0.2712| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|55|0.8618|0.1136|0.035|0.0|0.0782|0.0348|0.113|398|0.2266| B|
128|high_school_european_history|0|0|2|0|2|1991|1492|0.7494|1991|1492|499|0.7494|0.2546|0.0457|0.0043|0.0977|0.0777|0.1754|1991|0.4343| C|
129|marketing|0|0|2|0|2|387|1|0.0026|387|1|386|0.0026|0.2135|0.0142|0.0041|0.1132|0.1198|0.233|387|0.4506| D|
130|moral_disputes|1|1|0|1|0|411|318|0.7737|411|318|93|0.7737|0.1235|0.0554|0.0036|0.1337|0.0802|0.2139|411|0.341| A|
131|moral_scenarios|2|2|2|||627|561|0.8947|627|561|66|0.8947|0.1164|0.0253|0.0|0.1005|0.0887|0.1892|627|0.3056| C|
132|anatomy|3|3|0|3|0|341|298|0.8739|341|298|43|0.8739|0.1106|0.0112|0.0043|0.0466|0.1088|0.1554|341|0.2703| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|28|0.9119|0.1068|0.0328|0.0|0.0804|0.1055|0.1859|318|0.2927| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|46|0.8844|0.1113|0.0127|0.0|0.1005|0.046|0.1465|398|0.2578| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|62|0.9005|0.1154|0.0105|0.0|0.0726|0.0811|0.1537|623|0.2691| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|424|0.0|0.2269|0.0462|0.0|0.1264|0.102|0.2284|424|0.4553| C|
137|miscellaneous|3|3|2|3|2|342|261|0.7632|342|261|81|0.7632|0.1204|0.0415|0.0042|0.0792|0.0962|0.1754|342|0.3| C|
138|clinical_knowledge|0|0|2|0|2|301|235|0.7807|301|235|66|0.7807|0.1164|0.0123|0.004|0.1037|0.1256|0.2293|301|0.3497| C|
139|high_school_physics|1|1|0|1|0|669|528|0.7892|669|528|141|0.7892|0.1366|0.0404|0.0041|0.0534|0.0897|0.1431|669|0.2838| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0167|0.0|0.0872|0.1317|0.2189|630|0.3361| C|
141|moral_scenarios|3|3|2|3|2|626|560|0.8946|626|560|66|0.8946|0.1164|0.0112|0.0033|0.0324|0.1409|0.1733|626|0.293| C|
142|high_school_world_history|0|0|2|0|2|1664|1440|0.8654|1664|1440|224|0.8654|0.1608|0.0679|0.0035|0.0968|0.1419|0.2387|1664|0.403| D|
143|professional_law|1|1|0|1|0|1379|1181|0.8564|1379|1181|198|0.8564|0.153|0.017|0.0039|0.0351|0.1023|0.1374|1379|0.2943| B|
144|high_school_macroeconomics|2|2|0|2|0|414|368|0.8889|414|368|46|0.8889|0.1113|0.0124|0.0046|0.1154|0.0882|0.2036|414|0.3195| D|
145|high_school_chemistry|3|3|2|3|2|460|380|0.8261|460|380|80|0.8261|0.1201|0.0663|0.0043|0.034|0.1278|0.1618|460|0.2862| A|
146|clinical_knowledge|0|0|2|0|2|308|241|0.7825|308|241|67|0.7825|0.1167|0.0704|0.0041|0.0948|0.1186|0.2134|308|0.3342| B|
147|high_school_world_history|1|1|2|1|2|1758|1440|0.8191|1758|1440|318|0.8191|0.1905|0.2198|0.0046|0.0677|0.0867|0.1544|1758|0.3495| C|
148|world_religions|2|2|3|2|3|277|206|0.7437|277|206|71|0.7437|0.1177|0.0684|0.0043|0.1904|0.0328|0.2232|277|0.3452| A|
149|high_school_us_history|3|3|2|3|2|1779|1468|0.8252|1779|1468|311|0.8252|0.1882|0.0697|0.0044|0.0452|0.1251|0.1703|1779|0.3629| C|
150|medical_genetics|2|2|1|2|1|347|2|0.0058|347|2|345|0.0058|0.1995|0.0222|0.0046|0.1299|0.0634|0.1933|347|0.3974| C|
151|philosophy|0|0|0|||310|246|0.7935|310|246|64|0.7935|0.1159|0.0749|0.0|0.1662|0.1036|0.2698|310|0.3857| C|
152|professional_law|1|1|0|1|0|1400|1178|0.8414|1400|1178|222|0.8414|0.1602|0.0823|0.0039|0.0859|0.0605|0.1464|1400|0.3105| A|
153|high_school_biology|2|2|1|2|1|390|329|0.8436|390|329|61|0.8436|0.1152|0.0866|0.004|0.1257|0.068|0.1937|390|0.3129| C|
154|moral_scenarios|3|3|2|3|2|613|561|0.9152|613|561|52|0.9152|0.1129|0.0933|0.004|0.1019|0.1027|0.2046|613|0.3215| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|53|0.849|0.1131|0.0255|0.0|0.1424|0.1222|0.2646|351|0.3777| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|96|0.7783|0.1243|0.0576|0.0|0.1126|0.096|0.2086|433|0.3329| C|
157|professional_law|2|2|0|2|0|1348|1178|0.8739|1348|1178|170|0.8739|0.1448|0.0375|0.0037|0.1078|0.1295|0.2373|1348|0.3858| D|
158|prehistory|3|3|3|||401|344|0.8579|401|344|57|0.8579|0.1141|0.0152|0.0|0.0669|0.0396|0.1065|401|0.2206| B|
159|professional_psychology|0|0|1|0|1|397|352|0.8866|397|352|45|0.8866|0.1111|0.0126|0.0037|0.1503|0.0498|0.2001|397|0.3149| B|
160|clinical_knowledge|1|1|2|1|2|281|239|0.8505|281|239|42|0.8505|0.1103|0.1449|0.0035|0.1406|0.1038|0.2444|281|0.3582| D|
161|professional_psychology|2|2|1|2|1|416|352|0.8462|416|352|64|0.8462|0.1159|0.1082|0.0042|0.1459|0.0721|0.218|416|0.3381| D|
162|college_medicine|3|3|0|3|0|561|1|0.0018|561|1|560|0.0018|0.2783|0.0962|0.004|0.039|0.1408|0.1798|561|0.4621| D|
163|miscellaneous|3|3|2|3|2|305|263|0.8623|305|263|42|0.8623|0.1103|0.0144|0.0037|0.0222|0.088|0.1102|305|0.2242| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|221|0.842|0.1599|0.0225|0.0|0.1337|0.18|0.3137|1399|0.4736| C|
165|marketing|1|1|2|1|2|402|340|0.8458|402|340|62|0.8458|0.1154|0.1061|0.0043|0.0854|0.0687|0.1541|402|0.2738| C|
166|professional_law|2|2|0|2|0|1365|1179|0.8637|1365|1179|186|0.8637|0.1495|0.0674|0.0038|0.09|0.2056|0.2956|1365|0.4489| A|
167|professional_law|3|3|0|3|0|1504|1178|0.7832|1504|1178|326|0.7832|0.1931|0.0687|0.0042|0.0888|0.1696|0.2584|1504|0.4557| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|297|0.7988|0.1836|0.088|0.0|0.1309|0.1939|0.3248|1476|0.5084| B|
169|professional_law|1|1|0|1|0|1533|1178|0.7684|1533|1178|355|0.7684|0.2028|0.1121|0.0039|0.0405|0.1465|0.187|1533|0.3937| B|
170|professional_accounting|2|2|3|2|3|601|465|0.7737|601|465|136|0.7737|0.1352|0.0367|0.0038|0.0716|0.1405|0.2121|601|0.3511| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|39|0.8408|0.1096|0.0185|0.0|0.0473|0.0774|0.1247|245|0.2343| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|45|0.876|0.1111|0.0907|0.0|0.1362|0.0934|0.2296|363|0.3407| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|79|0.8624|0.1198|0.0989|0.0|0.0783|0.1626|0.2409|574|0.3607| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|77|0.8791|0.1193|0.0814|0.0|0.1215|0.1646|0.2861|637|0.4054| A|
175|elementary_mathematics|3|3|2|3|2|414|320|0.7729|414|320|94|0.7729|0.1238|0.0133|0.0036|0.0432|0.1545|0.1977|414|0.3251| B|
