request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
28|professional_law|0|0|0|||1367|1178|0.8617|1367|1178|0.8617|1367|0.0379| C|
29|professional_law|0|0|0|||1467|1177|0.8023|1467|1177|0.8023|1467|0.0118| A|
30|professional_law|0|0|0|||1425|1178|0.8267|1425|1178|0.8267|1425|0.0123| B|
31|professional_law|0|0|0|||1344|1178|0.8765|1344|1178|0.8765|1344|0.0311| B|
32|professional_law|0|0|0|||1498|1178|0.7864|1498|1178|0.7864|1498|0.0122| D|
33|professional_law|0|0|0|||1394|1178|0.8451|1394|1178|0.8451|1394|0.0122| C|
34|professional_law|0|0|0|||1607|1179|0.7337|1607|1179|0.7337|1607|0.0461| C|
35|professional_law|0|0|0|||1369|1178|0.8605|1369|1178|0.8605|1369|0.0117| C|
36|professional_law|0|0|0|||1394|1180|0.8465|1394|1180|0.8465|1394|0.0176| D|
37|professional_law|0|0|0|||1508|1179|0.7818|1508|1179|0.7818|1508|0.015| D|
38|professional_law|0|0|0|||1474|1179|0.7999|1474|1179|0.7999|1474|0.0136| C|
39|professional_law|0|0|0|||1320|1177|0.8917|1320|1177|0.8917|1320|0.0144| D|
40|professional_law|0|0|0|||1398|1179|0.8433|1398|1179|0.8433|1398|0.0146| C|
41|professional_law|0|0|0|||1416|1177|0.8312|1416|1177|0.8312|1416|0.015| C|
42|professional_law|0|0|0|||1417|1178|0.8313|1417|1178|0.8313|1417|0.0192| D|
43|professional_law|0|0|0|||1437|1179|0.8205|1437|1179|0.8205|1437|0.0156| D|
44|professional_law|0|0|0|||1423|1178|0.8278|1423|1178|0.8278|1423|0.0149| C|
45|professional_law|0|0|0|||1336|1178|0.8817|1336|1178|0.8817|1336|0.0181| B|
46|professional_law|0|0|0|||1502|1178|0.7843|1502|1178|0.7843|1502|0.0156| C|
47|professional_law|0|0|0|||1265|1177|0.9304|1265|1177|0.9304|1265|0.0138| A|
48|professional_law|0|0|0|||1346|1177|0.8744|1346|1177|0.8744|1346|0.0199| A|
49|professional_law|0|0|0|||1506|1178|0.7822|1506|1178|0.7822|1506|0.0158| C|
50|professional_law|0|0|0|||1440|1177|0.8174|1440|1177|0.8174|1440|0.0152| B|
51|professional_law|0|0|0|||1359|1177|0.8661|1359|1177|0.8661|1359|0.0157| D|
52|professional_law|0|0|0|||1428|1181|0.827|1428|1181|0.827|1428|0.016| C|
53|professional_law|0|0|0|||1352|1178|0.8713|1352|1178|0.8713|1352|0.0168| A|
54|professional_law|0|0|0|||1375|1178|0.8567|1375|1178|0.8567|1375|0.0261| C|
55|professional_law|0|0|0|||1307|1178|0.9013|1307|1178|0.9013|1307|0.068| D|
56|professional_law|0|0|0|||1453|1179|0.8114|1453|1179|0.8114|1453|0.0691| C|
57|professional_law|0|0|0|||1452|1178|0.8113|1452|1178|0.8113|1452|0.0652| D|
58|professional_law|0|0|0|||1528|1178|0.7709|1528|1178|0.7709|1528|0.071| D|
59|professional_law|0|0|0|||1446|1178|0.8147|1446|1178|0.8147|1446|0.132| C|
60|professional_law|0|0|0|||1335|1179|0.8831|1335|1179|0.8831|1335|0.1349| D|
61|professional_law|0|0|0|||1698|1177|0.6932|1698|1177|0.6932|1698|0.0756| B|
62|professional_law|0|0|0|||1458|1178|0.808|1458|1178|0.808|1458|0.0779| B|
63|professional_law|0|0|0|||1421|1177|0.8283|1421|1177|0.8283|1421|0.1351| D|
64|professional_law|0|0|0|||1533|1178|0.7684|1533|1178|0.7684|1533|0.0765| A|
65|professional_law|0|0|0|||1450|1180|0.8138|1450|1180|0.8138|1450|0.083| A|
66|professional_law|0|0|0|||1565|1179|0.7534|1565|1179|0.7534|1565|0.1405| B|
67|professional_law|0|0|0|||1390|1179|0.8482|1390|1179|0.8482|1390|0.0831| D|
68|professional_law|0|0|0|||1430|1179|0.8245|1430|1179|0.8245|1430|0.0887| C|
69|professional_law|0|0|0|||1402|1178|0.8402|1402|1178|0.8402|1402|0.0712| C|
70|professional_law|0|0|0|||1454|1177|0.8095|1454|1177|0.8095|1454|0.0922| D|
71|professional_law|0|0|0|||1360|1178|0.8662|1360|1178|0.8662|1360|0.0915| D|
72|professional_law|0|0|0|||1512|1178|0.7791|1512|1178|0.7791|1512|0.1019| C|
73|professional_law|0|0|0|||1491|1178|0.7901|1491|1178|0.7901|1491|0.0854| D|
74|professional_law|0|0|0|||1615|1178|0.7294|1615|1178|0.7294|1615|0.0903| D|
75|professional_law|0|0|0|||1436|1180|0.8217|1436|1180|0.8217|1436|0.0901| A|
76|professional_law|0|0|0|||1541|1182|0.767|1541|1182|0.767|1541|0.0867| A|
77|professional_law|0|0|0|||1354|1178|0.87|1354|1178|0.87|1354|0.0883| A|
78|professional_law|0|0|0|||1481|1179|0.7961|1481|1179|0.7961|1481|0.0873| B|
79|professional_law|0|0|0|||1385|1179|0.8513|1385|1179|0.8513|1385|0.0792| B|
80|professional_law|0|0|0|||1355|1179|0.8701|1355|1179|0.8701|1355|0.0946| D|
81|professional_law|0|0|0|||1455|1178|0.8096|1455|1178|0.8096|1455|0.1037| B|
82|professional_law|0|0|0|||1393|1178|0.8457|1393|1178|0.8457|1393|0.097| D|
83|professional_law|0|0|0|||1216|1181|0.9712|1216|1181|0.9712|1216|0.0963| C|
84|professional_law|0|0|0|||1494|1178|0.7885|1494|1178|0.7885|1494|0.0935| B|
85|professional_law|0|0|0|||1450|1178|0.8124|1450|1178|0.8124|1450|0.1107| C|
86|professional_law|0|0|0|||1518|1178|0.776|1518|1178|0.776|1518|0.108| D|
87|professional_law|0|0|0|||1434|1178|0.8215|1434|1178|0.8215|1434|0.0923| C|
88|professional_law|0|0|0|||1420|1178|0.8296|1420|1178|0.8296|1420|0.1083| A|
89|professional_law|0|0|0|||1417|1178|0.8313|1417|1178|0.8313|1417|0.1084| B|
90|professional_law|0|0|0|||1361|1179|0.8663|1361|1179|0.8663|1361|0.0161| C|
91|professional_law|0|0|0|||1340|1177|0.8784|1340|1177|0.8784|1340|0.1139| B|
92|professional_law|0|0|0|||1446|1179|0.8154|1446|1179|0.8154|1446|0.016| B|
93|professional_law|0|0|0|||1571|1179|0.7505|1571|1179|0.7505|1571|0.0207| B|
94|professional_law|0|0|0|||1628|1178|0.7236|1628|1178|0.7236|1628|0.1212| B|
95|professional_law|0|0|0|||1325|1180|0.8906|1325|1180|0.8906|1325|0.0166| A|
96|professional_law|0|0|0|||1447|1177|0.8134|1447|1177|0.8134|1447|0.1294| D|
97|professional_law|0|0|0|||1432|1178|0.8226|1432|1178|0.8226|1432|0.0165| C|
98|professional_law|0|0|0|||1367|1178|0.8617|1367|1178|0.8617|1367|0.1114| B|
99|professional_law|0|0|0|||1447|1178|0.8141|1447|1178|0.8141|1447|0.0196| D|
100|professional_law|1|1|0|1|0|1428|1179|0.8256|1428|1179|0.8256|1428|0.0131| C|
101|professional_law|1|1|0|1|0|1377|1178|0.8555|1377|1178|0.8555|1377|0.0135| D|
102|professional_law|1|1|0|1|0|1343|1178|0.8771|1343|1178|0.8771|1343|0.0133| B|
103|professional_law|1|1|0|1|0|1482|1177|0.7942|1482|1177|0.7942|1482|0.0134| D|
104|professional_law|1|1|0|1|0|1422|1180|0.8298|1422|1180|0.8298|1422|0.0372| D|
105|professional_law|1|1|0|1|0|1375|1179|0.8575|1375|1179|0.8575|1375|0.0138| A|
106|professional_law|1|1|0|1|0|1554|1179|0.7587|1554|1179|0.7587|1554|0.0138| D|
107|professional_law|1|1|0|1|0|1458|1178|0.808|1458|1178|0.808|1458|0.0136| A|
108|professional_law|1|1|0|1|0|1307|1177|0.9005|1307|1177|0.9005|1307|0.0157| C|
109|professional_law|1|1|0|1|0|1322|1178|0.8911|1322|1178|0.8911|1322|0.0134| D|
110|professional_law|1|1|0|1|0|1591|1178|0.7404|1591|1178|0.7404|1591|0.0144| D|
111|professional_law|1|1|0|1|0|1493|1180|0.7904|1493|1180|0.7904|1493|0.0146| B|
112|professional_law|1|1|0|1|0|1346|1179|0.8759|1346|1179|0.8759|1346|0.0137| C|
113|professional_law|1|1|0|1|0|1295|1180|0.9112|1295|1180|0.9112|1295|0.0138| B|
114|professional_law|1|1|0|1|0|1481|1178|0.7954|1481|1178|0.7954|1481|0.0136| B|
115|professional_law|1|1|0|1|0|1348|1178|0.8739|1348|1178|0.8739|1348|0.0131| B|
116|professional_law|1|1|0|1|0|1559|1181|0.7575|1559|1181|0.7575|1559|0.0148| D|
117|professional_law|1|1|0|1|0|1470|1178|0.8014|1470|1178|0.8014|1470|0.0152| B|
118|professional_law|1|1|0|1|0|1366|1178|0.8624|1366|1178|0.8624|1366|0.0137| C|
119|professional_law|1|1|0|1|0|1462|1178|0.8057|1462|1178|0.8057|1462|0.0137| C|
120|professional_law|1|1|0|1|0|1468|1179|0.8031|1468|1179|0.8031|1468|0.0134| B|
121|professional_law|1|1|0|1|0|1254|1180|0.941|1254|1180|0.941|1254|0.0141| D|
122|professional_law|1|1|0|1|0|1220|1182|0.9689|1220|1182|0.9689|1220|0.0147| A|
123|professional_law|1|1|0|1|0|1613|1178|0.7303|1613|1178|0.7303|1613|0.0139| D|
124|professional_law|1|1|0|1|0|1393|1179|0.8464|1393|1179|0.8464|1393|0.0133| B|
125|professional_law|1|1|0|1|0|1360|1177|0.8654|1360|1177|0.8654|1360|0.0136| C|
126|professional_law|1|1|0|1|0|1417|1180|0.8327|1417|1180|0.8327|1417|0.0138| A|
127|professional_law|1|1|0|1|0|1496|1180|0.7888|1496|1180|0.7888|1496|0.0141| C|
128|professional_law|1|1|0|1|0|1595|1179|0.7392|1595|1179|0.7392|1595|0.0139| D|
129|professional_law|1|1|0|1|0|1298|1179|0.9083|1298|1179|0.9083|1298|0.0143| B|
130|professional_law|1|1|0|1|0|1231|1177|0.9561|1231|1177|0.9561|1231|0.0135| C|
131|professional_law|1|1|0|1|0|1290|1179|0.914|1290|1179|0.914|1290|0.0145| A|
132|professional_law|1|1|0|1|0|1329|1178|0.8864|1329|1178|0.8864|1329|0.0155| A|
133|professional_law|1|1|0|1|0|1482|1179|0.7955|1482|1179|0.7955|1482|0.0146| C|
134|professional_law|1|1|0|1|0|1567|1178|0.7518|1567|1178|0.7518|1567|0.0143| D|
135|professional_law|1|1|0|1|0|1475|1178|0.7986|1475|1178|0.7986|1475|0.0156| D|
136|professional_law|1|1|0|1|0|1360|1178|0.8662|1360|1178|0.8662|1360|0.0183| D|
137|professional_law|1|1|0|1|0|1640|1178|0.7183|1640|1178|0.7183|1640|0.0166| D|
138|professional_law|1|1|0|1|0|1393|1178|0.8457|1393|1178|0.8457|1393|0.0179| B|
139|professional_law|1|1|0|1|0|1398|1180|0.8441|1398|1180|0.8441|1398|0.0162| C|
140|professional_law|1|1|0|1|0|1340|1179|0.8799|1340|1179|0.8799|1340|0.0159| D|
141|professional_law|1|1|0|1|0|1398|1178|0.8426|1398|1178|0.8426|1398|0.0141| D|
142|professional_law|1|1|0|1|0|1447|1178|0.8141|1447|1178|0.8141|1447|0.0158| C|
143|professional_law|1|1|0|1|0|1416|1178|0.8319|1416|1178|0.8319|1416|0.0144| C|
144|professional_law|1|1|0|1|0|1378|1179|0.8556|1378|1179|0.8556|1378|0.0174| B|
145|professional_law|1|1|0|1|0|1454|1178|0.8102|1454|1178|0.8102|1454|0.0171| C|
146|professional_law|1|1|0|1|0|1559|1177|0.755|1559|1177|0.755|1559|0.0177| C|
147|professional_law|1|1|0|1|0|1452|1178|0.8113|1452|1178|0.8113|1452|0.0179| C|
148|professional_law|1|1|0|1|0|1468|1180|0.8038|1468|1180|0.8038|1468|0.0167| B|
149|professional_law|1|1|0|1|0|1368|1179|0.8618|1368|1179|0.8618|1368|0.0168| C|
150|professional_law|1|1|0|1|0|1385|1178|0.8505|1385|1178|0.8505|1385|0.0201| B|
151|professional_law|1|1|0|1|0|1361|1179|0.8663|1361|1179|0.8663|1361|0.0174| B|
152|professional_law|1|1|0|1|0|1661|1177|0.7086|1661|1177|0.7086|1661|0.0187| B|
153|professional_law|1|1|0|1|0|1466|1178|0.8035|1466|1178|0.8035|1466|0.0196| D|
154|professional_law|1|1|0|1|0|1494|1179|0.7892|1494|1179|0.7892|1494|0.0142| C|
155|professional_law|1|1|0|1|0|1359|1178|0.8668|1359|1178|0.8668|1359|0.0137| D|
156|professional_law|1|1|0|1|0|1429|1178|0.8244|1429|1178|0.8244|1429|0.0179| C|
157|professional_law|1|1|0|1|0|1448|1178|0.8135|1448|1178|0.8135|1448|0.0168| B|
158|professional_law|1|1|0|1|0|1329|1178|0.8864|1329|1178|0.8864|1329|0.0195| B|
159|professional_law|1|1|0|1|0|1382|1181|0.8546|1382|1181|0.8546|1382|0.0172| B|
160|professional_law|1|1|0|1|0|1413|1178|0.8337|1413|1178|0.8337|1413|0.0201| A|
161|professional_law|1|1|0|1|0|1495|1178|0.788|1495|1178|0.788|1495|0.0207| C|
162|professional_law|1|1|0|1|0|1332|1178|0.8844|1332|1178|0.8844|1332|0.019| B|
163|professional_law|1|1|0|1|0|1374|1179|0.8581|1374|1179|0.8581|1374|0.019| C|
164|professional_law|1|1|0|1|0|1511|1178|0.7796|1511|1178|0.7796|1511|0.0201| C|
165|professional_law|1|1|0|1|0|1396|1178|0.8438|1396|1178|0.8438|1396|0.0193| A|
166|professional_law|1|1|0|1|0|1383|1178|0.8518|1383|1178|0.8518|1383|0.019| A|
167|professional_law|1|1|0|1|0|1341|1178|0.8784|1341|1178|0.8784|1341|0.0194| B|
168|professional_law|1|1|0|1|0|1375|1178|0.8567|1375|1178|0.8567|1375|0.0188| A|
169|professional_law|1|1|0|1|0|1439|1178|0.8186|1439|1178|0.8186|1439|0.0184| D|
170|professional_law|1|1|0|1|0|1281|1179|0.9204|1281|1179|0.9204|1281|0.0189| C|
171|professional_law|1|1|0|1|0|1350|1183|0.8763|1350|1183|0.8763|1350|0.0144| D|
172|professional_law|1|1|0|1|0|1462|1182|0.8085|1462|1182|0.8085|1462|0.0201| C|
173|professional_law|1|1|0|1|0|1490|1179|0.7913|1490|1179|0.7913|1490|0.0208| A|
174|professional_law|1|1|0|1|0|1457|1179|0.8092|1457|1179|0.8092|1457|0.0206| B|
175|professional_law|1|1|0|1|0|1348|1178|0.8739|1348|1178|0.8739|1348|0.015| B|
176|professional_law|1|1|0|1|0|1445|1177|0.8145|1445|1177|0.8145|1445|0.0177| B|
177|professional_law|1|1|0|1|0|1360|1179|0.8669|1360|1179|0.8669|1360|0.0198| D|
178|professional_law|1|1|0|1|0|1336|1179|0.8825|1336|1179|0.8825|1336|0.0198| B|
179|professional_law|1|1|0|1|0|1417|1178|0.8313|1417|1178|0.8313|1417|0.022| A|
180|professional_law|1|1|0|1|0|1396|1182|0.8467|1396|1182|0.8467|1396|0.0201| A|
181|professional_law|1|1|0|1|0|1426|1178|0.8261|1426|1178|0.8261|1426|0.0152| B|
182|professional_law|1|1|0|1|0|1340|1183|0.8828|1340|1183|0.8828|1340|0.0147| B|
183|professional_law|1|1|0|1|0|1414|1178|0.8331|1414|1178|0.8331|1414|0.0203| C|
184|professional_law|1|1|0|1|0|1355|1177|0.8686|1355|1177|0.8686|1355|0.0199| A|
185|professional_law|1|1|0|1|0|1531|1178|0.7694|1531|1178|0.7694|1531|0.0212| A|
186|professional_law|1|1|0|1|0|1410|1179|0.8362|1410|1179|0.8362|1410|0.0202| B|
187|professional_law|1|1|0|1|0|1346|1181|0.8774|1346|1181|0.8774|1346|0.0149| B|
188|professional_law|1|1|0|1|0|1358|1179|0.8682|1358|1179|0.8682|1358|0.0159| A|
189|professional_law|1|1|0|1|0|1433|1177|0.8214|1433|1177|0.8214|1433|0.0206| D|
190|professional_law|1|1|0|1|0|1344|1178|0.8765|1344|1178|0.8765|1344|0.0201| B|
191|professional_law|1|1|0|1|0|1571|1178|0.7498|1571|1178|0.7498|1571|0.0212| D|
192|professional_law|1|1|0|1|0|1486|1178|0.7927|1486|1178|0.7927|1486|0.0213| B|
193|professional_law|1|1|0|1|0|1518|1179|0.7767|1518|1179|0.7767|1518|0.0148| A|
194|professional_law|1|1|0|1|0|1470|1178|0.8014|1470|1178|0.8014|1470|0.0146| D|
195|professional_law|1|1|0|1|0|1224|1181|0.9649|1224|1181|0.9649|1224|0.0144| B|
196|professional_law|1|1|0|1|0|1335|1181|0.8846|1335|1181|0.8846|1335|0.02| D|
197|professional_law|1|1|0|1|0|1441|1180|0.8189|1441|1180|0.8189|1441|0.0204| B|
198|professional_law|1|1|0|1|0|1460|1178|0.8068|1460|1178|0.8068|1460|0.0209| C|
199|professional_law|1|1|0|1|0|1248|1177|0.9431|1248|1177|0.9431|1248|0.0198| C|
