request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
89|high_school_statistics|1|0|0|||660|574|0.8697|660|574|0.8697|660|0.0106| D|
90|high_school_statistics|1|0|0|||652|570|0.8742|652|570|0.8742|652|0.106| B|
91|high_school_statistics|0|0|0|||728|569|0.7816|728|569|0.7816|728|0.0108| D|
92|high_school_statistics|1|0|0|||686|568|0.828|686|568|0.828|686|0.0111| B|
93|high_school_statistics|1|0|0|||709|570|0.8039|709|570|0.8039|709|0.0114| A|
94|high_school_statistics|3|0|0|||683|573|0.8389|683|573|0.8389|683|0.0107| C|
95|high_school_statistics|3|0|0|||706|569|0.8059|706|569|0.8059|706|0.1137| B|
96|high_school_statistics|3|0|0|||693|569|0.8211|693|569|0.8211|693|0.0114| C|
97|high_school_statistics|1|0|0|||669|569|0.8505|669|569|0.8505|669|0.0116| C|
98|high_school_statistics|0|0|0|||672|569|0.8467|672|569|0.8467|672|0.011| A|
99|high_school_statistics|3|0|0|||676|572|0.8462|676|572|0.8462|676|0.011| C|
100|high_school_statistics|2|0|0|||678|571|0.8422|678|571|0.8422|678|0.067| C|
101|high_school_statistics|0|0|0|||684|568|0.8304|684|568|0.8304|684|0.0111| D|
102|high_school_statistics|2|0|0|||750|570|0.76|750|570|0.76|750|0.1271| D|
103|high_school_statistics|1|0|0|||703|569|0.8094|703|569|0.8094|703|0.0115| B|
104|high_school_statistics|2|0|0|||647|568|0.8779|647|568|0.8779|647|0.1306| A|
105|high_school_statistics|0|0|0|||637|571|0.8964|637|571|0.8964|637|0.0113| A|
106|high_school_statistics|3|0|0|||692|568|0.8208|692|568|0.8208|692|0.1474| A|
107|high_school_statistics|0|0|0|||675|570|0.8444|675|570|0.8444|675|0.0118| C|
108|high_school_statistics|1|0|0|||748|568|0.7594|748|568|0.7594|748|0.1307| A|
109|high_school_statistics|3|0|0|||741|572|0.7719|741|572|0.7719|741|0.0113| D|
110|high_school_statistics|0|0|0|||693|569|0.8211|693|569|0.8211|693|0.0764| C|
111|high_school_statistics|2|0|0|||647|569|0.8794|647|569|0.8794|647|0.0112| B|
112|high_school_statistics|2|0|0|||649|569|0.8767|649|569|0.8767|649|0.0777| C|
113|high_school_statistics|2|0|0|||730|570|0.7808|730|570|0.7808|730|0.0114| D|
114|high_school_statistics|1|0|0|||666|568|0.8529|666|568|0.8529|666|0.0784| B|
115|high_school_statistics|0|0|0|||713|569|0.798|713|569|0.798|713|0.0126| A|
116|high_school_statistics|3|0|0|||699|569|0.814|699|569|0.814|699|0.0752| C|
117|high_school_statistics|2|0|0|||656|570|0.8689|656|570|0.8689|656|0.0112| B|
118|high_school_statistics|3|0|0|||724|569|0.7859|724|569|0.7859|724|0.0818| B|
119|high_school_statistics|2|0|0|||626|570|0.9105|626|570|0.9105|626|0.0112| B|
120|high_school_statistics|1|0|0|||663|569|0.8582|663|569|0.8582|663|0.082| B|
121|high_school_statistics|2|0|0|||682|568|0.8328|682|568|0.8328|682|0.0111| C|
122|high_school_statistics|1|0|0|||705|569|0.8071|705|569|0.8071|705|0.08| B|
123|high_school_statistics|0|0|0|||664|569|0.8569|664|569|0.8569|664|0.0111| A|
124|high_school_statistics|2|0|0|||677|574|0.8479|677|574|0.8479|677|0.0828| C|
125|high_school_statistics|2|0|0|||773|569|0.7361|773|569|0.7361|773|0.0127| D|
126|high_school_statistics|1|0|0|||676|569|0.8417|676|569|0.8417|676|0.0801| B|
127|high_school_statistics|0|0|0|||668|569|0.8518|668|569|0.8518|668|0.0111| B|
128|high_school_statistics|3|0|0|||690|572|0.829|690|572|0.829|690|0.0111| A|
129|high_school_statistics|3|0|0|||719|568|0.79|719|568|0.79|719|0.0117| C|
130|high_school_statistics|3|0|0|||688|570|0.8285|688|570|0.8285|688|0.0115| B|
131|high_school_statistics|0|0|0|||714|570|0.7983|714|570|0.7983|714|0.0114| B|
132|high_school_statistics|0|0|0|||654|574|0.8777|654|574|0.8777|654|0.0115| B|
133|high_school_statistics|1|0|0|||714|569|0.7969|714|569|0.7969|714|0.012| C|
134|high_school_statistics|1|0|0|||637|568|0.8917|637|568|0.8917|637|0.0112| B|
135|high_school_statistics|0|0|0|||807|568|0.7038|807|568|0.7038|807|0.0118| D|
136|high_school_statistics|3|0|0|||669|569|0.8505|669|569|0.8505|669|0.0115| A|
137|high_school_statistics|2|0|0|||640|569|0.8891|640|569|0.8891|640|0.0128| A|
138|high_school_statistics|1|0|0|||657|569|0.8661|657|569|0.8661|657|0.012| C|
139|high_school_statistics|0|0|0|||637|570|0.8948|637|570|0.8948|637|0.0119| D|
140|high_school_statistics|3|0|0|||687|571|0.8311|687|571|0.8311|687|0.0117| A|
141|high_school_statistics|3|0|0|||740|571|0.7716|740|571|0.7716|740|0.0124| B|
142|high_school_statistics|0|0|0|||663|569|0.8582|663|569|0.8582|663|0.0118| A|
143|high_school_statistics|2|0|0|||682|570|0.8358|682|570|0.8358|682|0.0113| B|
144|high_school_statistics|1|0|0|||703|570|0.8108|703|570|0.8108|703|0.0117| B|
145|high_school_statistics|3|0|0|||658|579|0.8799|658|579|0.8799|658|0.0122| D|
146|high_school_statistics|1|0|0|||727|568|0.7813|727|568|0.7813|727|0.0114| B|
147|high_school_statistics|0|0|0|||735|571|0.7769|735|571|0.7769|735|0.0124| D|
148|high_school_statistics|2|0|0|||742|570|0.7682|742|570|0.7682|742|0.2178| A|
149|high_school_statistics|3|0|0|||802|569|0.7095|802|569|0.7095|802|0.0118| C|
150|high_school_statistics|1|0|0|||750|568|0.7573|750|568|0.7573|750|0.0128| A|
151|high_school_statistics|0|0|0|||634|574|0.9054|634|574|0.9054|634|0.2322| C|
152|high_school_statistics|1|0|0|||672|569|0.8467|672|569|0.8467|672|0.0121| B|
153|high_school_statistics|3|0|0|||639|573|0.8967|639|573|0.8967|639|0.0123| C|
154|high_school_statistics|0|0|0|||707|569|0.8048|707|569|0.8048|707|0.1068| A|
155|high_school_statistics|3|0|0|||694|570|0.8213|694|570|0.8213|694|0.0119| B|
156|high_school_statistics|2|0|0|||699|571|0.8169|699|571|0.8169|699|0.0118| D|
157|high_school_statistics|2|0|0|||694|574|0.8271|694|574|0.8271|694|0.1068| C|
158|high_school_statistics|3|0|0|||610|569|0.9328|610|569|0.9328|610|0.0115| D|
159|high_school_statistics|3|0|0|||730|571|0.7822|730|571|0.7822|730|0.012| D|
160|high_school_statistics|1|0|0|||748|569|0.7607|748|569|0.7607|748|0.1155| C|
161|high_school_statistics|2|0|0|||754|570|0.756|754|570|0.756|754|0.0119| A|
162|high_school_statistics|2|0|0|||704|570|0.8097|704|570|0.8097|704|0.0118| C|
163|high_school_statistics|1|0|0|||709|574|0.8096|709|574|0.8096|709|0.1148| B|
164|high_school_statistics|2|0|0|||648|570|0.8796|648|570|0.8796|648|0.0119| A|
165|high_school_statistics|0|0|0|||684|570|0.8333|684|570|0.8333|684|0.0123| C|
166|high_school_statistics|0|0|0|||675|570|0.8444|675|570|0.8444|675|0.0125| D|
167|high_school_statistics|1|0|0|||790|570|0.7215|790|570|0.7215|790|0.1176| D|
168|high_school_statistics|1|0|0|||668|573|0.8578|668|573|0.8578|668|0.0119| B|
169|high_school_statistics|2|0|0|||721|571|0.792|721|571|0.792|721|0.013| C|
170|high_school_statistics|1|0|0|||731|572|0.7825|731|572|0.7825|731|0.0144| C|
171|high_school_statistics|0|0|0|||706|569|0.8059|706|569|0.8059|706|0.1231| A|
172|high_school_statistics|1|0|0|||668|573|0.8578|668|573|0.8578|668|0.2751| D|
173|high_school_statistics|1|0|0|||623|569|0.9133|623|569|0.9133|623|0.2704| D|
174|high_school_statistics|3|0|0|||697|569|0.8164|697|569|0.8164|697|0.276| D|
175|high_school_statistics|3|0|0|||703|568|0.808|703|568|0.808|703|0.2752| D|
176|high_school_statistics|0|0|0|||629|574|0.9126|629|574|0.9126|629|0.2787| C|
177|high_school_statistics|3|0|0|||710|569|0.8014|710|569|0.8014|710|0.2877| B|
178|high_school_statistics|3|0|0|||659|569|0.8634|659|569|0.8634|659|0.2814| C|
179|high_school_statistics|0|0|0|||647|568|0.8779|647|568|0.8779|647|0.2837| B|
180|high_school_statistics|2|0|0|||718|571|0.7953|718|571|0.7953|718|0.2869| B|
181|high_school_statistics|2|0|0|||650|569|0.8754|650|569|0.8754|650|0.2915| C|
182|high_school_statistics|2|0|0|||697|568|0.8149|697|568|0.8149|697|0.2889| B|
183|high_school_statistics|3|0|0|||808|568|0.703|808|568|0.703|808|0.2915| A|
184|high_school_statistics|2|0|0|||693|569|0.8211|693|569|0.8211|693|0.3082| B|
185|high_school_statistics|0|0|0|||648|569|0.8781|648|569|0.8781|648|0.2985| B|
186|high_school_statistics|0|0|0|||634|570|0.8991|634|570|0.8991|634|0.2958| D|
187|high_school_statistics|2|0|0|||717|570|0.795|717|570|0.795|717|0.3002| D|
188|high_school_statistics|2|0|0|||685|570|0.8321|685|570|0.8321|685|0.3054| A|
189|high_school_statistics|2|0|0|||644|569|0.8835|644|569|0.8835|644|0.3019| C|
190|high_school_statistics|3|0|0|||658|573|0.8708|658|573|0.8708|658|0.3052| B|
191|high_school_statistics|2|0|0|||815|569|0.6982|815|569|0.6982|815|0.3065| D|
192|high_school_statistics|3|0|0|||724|568|0.7845|724|568|0.7845|724|0.3217| C|
193|high_school_statistics|1|0|0|||701|569|0.8117|701|569|0.8117|701|0.3101| D|
194|high_school_statistics|3|0|0|||606|569|0.9389|606|569|0.9389|606|0.3257| B|
195|high_school_statistics|3|0|0|||690|574|0.8319|690|574|0.8319|690|0.3112| B|
196|high_school_statistics|0|0|0|||672|571|0.8497|672|571|0.8497|672|0.3095| B|
197|high_school_statistics|2|0|0|||668|569|0.8518|668|569|0.8518|668|0.3158| C|
198|high_school_statistics|0|0|0|||677|570|0.8419|677|570|0.8419|677|0.3202| B|
199|high_school_statistics|2|0|0|||662|569|0.8595|662|569|0.8595|662|0.3185| C|
200|high_school_statistics|1|0|0|||656|569|0.8674|656|569|0.8674|656|0.3217| A|
201|high_school_statistics|0|0|0|||684|569|0.8319|684|569|0.8319|684|0.3149| C|
202|high_school_statistics|3|0|0|||751|569|0.7577|751|569|0.7577|751|0.3254| B|
203|high_school_statistics|0|0|0|||616|573|0.9302|616|573|0.9302|616|0.3245| D|
204|high_school_statistics|1|0|0|||667|574|0.8606|667|574|0.8606|667|0.3288| D|
205|high_school_statistics|3|0|0|||667|571|0.8561|667|571|0.8561|667|0.3415| D|
206|high_school_statistics|2|0|0|||765|569|0.7438|765|569|0.7438|765|0.3281| B|
207|high_school_statistics|1|0|0|||706|570|0.8074|706|570|0.8074|706|0.1647| C|
208|high_school_statistics|2|0|0|||710|569|0.8014|710|569|0.8014|710|0.3354| A|
209|high_school_statistics|1|0|0|||695|569|0.8187|695|569|0.8187|695|0.1707| B|
210|high_school_statistics|1|0|0|||703|577|0.8208|703|577|0.8208|703|0.3435| C|
