request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
13|high_school_chemistry|3|3|3|||458|0|0.0|458|0|458|0.0|0.0388|0.0128|0.0|0.0102|0.0103|0.0205|458|0.0593| B|
14|moral_scenarios|2|2|2|||625|0|0.0|625|0|625|0.0|0.0402|0.0139|0.0|0.0125|0.012|0.0245|625|0.0647| C|
15|professional_law|0|0|0|||1341|1178|0.8784|1341|1178|163|0.8784|0.0364|0.0176|0.0|0.0269|0.0265|0.0534|1341|0.0898| D|
16|prehistory|3|3|3|||429|0|0.0|429|0|429|0.0|0.0386|0.0136|0.0|0.013|0.0125|0.0255|429|0.0641| D|
17|professional_psychology|1|1|1|||393|352|0.8957|393|352|41|0.8957|0.0353|0.0198|0.0|0.0167|0.0127|0.0294|393|0.0647| D|
18|college_chemistry|0|0|0|||430|1|0.0023|430|1|429|0.0023|0.0386|0.0138|0.0|0.0246|0.0248|0.0494|430|0.088| B|
19|professional_psychology|2|2|2|||406|0|0.0|406|0|406|0.0|0.0384|0.0124|0.0|0.0122|0.0125|0.0247|406|0.0631| A|
20|high_school_chemistry|3|3|3|||436|379|0.8693|436|379|57|0.8693|0.0355|0.0115|0.0|0.0138|0.013|0.0268|436|0.0623| C|
21|electrical_engineering|1|1|1|||385|1|0.0026|385|1|384|0.0026|0.0382|0.0159|0.0|0.0149|0.0143|0.0292|385|0.0674| C|
22|high_school_biology|0|0|0|||478|0|0.0|478|0|478|0.0|0.039|0.02|0.0|0.0283|0.0147|0.043|478|0.082| B|
23|management|2|2|2|||278|0|0.0|278|0|278|0.0|0.0373|0.011|0.0|0.0129|0.0155|0.0284|278|0.0657| D|
24|professional_psychology|1|1|1|||428|352|0.8224|428|352|76|0.8224|0.0356|0.0148|0.0|0.0213|0.0145|0.0358|428|0.0714| D|
25|jurisprudence|3|3|3|||535|0|0.0|535|0|535|0.0|0.0395|0.0241|0.0|0.0285|0.0182|0.0467|535|0.0862| C|
26|moral_disputes|0|0|0|||404|0|0.0|404|0|404|0.0|0.0384|0.0217|0.0|0.0409|0.0629|0.1038|404|0.1422| B|
27|elementary_mathematics|1|1|1|||395|0|0.0|395|0|395|0.0|0.0383|0.0104|0.0|0.0097|0.0112|0.0209|395|0.0592| B|
28|high_school_world_history|2|2|2|||1656|0|0.0|1656|0|1656|0.0|0.0488|0.0205|0.0|0.0183|0.0234|0.0417|1656|0.0905| C|
29|philosophy|3|3|3|||288|0|0.0|288|0|288|0.0|0.0374|0.0109|0.0|0.0193|0.0125|0.0318|288|0.0692| D|
30|elementary_mathematics|2|2|2|||360|3|0.0083|360|3|357|0.0083|0.038|0.0101|0.0|0.0214|0.029|0.0504|360|0.0884| B|
31|international_law|0|0|0|||537|1|0.0019|537|1|536|0.0019|0.0395|0.0148|0.0|0.0319|0.031|0.0629|537|0.1024| C|
32|professional_psychology|3|3|3|||429|1|0.0023|429|1|428|0.0023|0.0386|0.0119|0.0|0.0201|0.018|0.0381|429|0.0767| B|
33|logical_fallacies|1|1|1|||502|0|0.0|502|0|502|0.0|0.0392|0.0113|0.0|0.0117|0.0202|0.0319|502|0.0711| C|
34|high_school_european_history|2|2|2|||1637|8|0.0049|1637|8|1629|0.0049|0.0486|0.0201|0.0|0.0338|0.0388|0.0726|1637|0.1212| C|
35|miscellaneous|0|0|0|||291|0|0.0|291|0|291|0.0|0.0374|0.0321|0.0|0.0342|0.0487|0.0829|291|0.1203| D|
36|high_school_microeconomics|3|3|3|||456|0|0.0|456|0|456|0.0|0.0388|0.0101|0.0|0.012|0.0099|0.0219|456|0.0607| C|
37|professional_law|1|1|1|||1336|0|0.0|1336|0|1336|0.0|0.0461|0.0289|0.0|0.0217|0.0247|0.0464|1336|0.0925| D|
38|high_school_psychology|0|0|0|||331|0|0.0|331|0|331|0.0|0.0378|0.0137|0.0|0.0283|0.0354|0.0637|331|0.1015| C|
39|high_school_geography|1|1|1|||284|1|0.0035|284|1|283|0.0035|0.0374|0.0124|0.0|0.0238|0.0252|0.049|284|0.0864| C|
40|moral_scenarios|2|2|2|||623|560|0.8989|623|560|63|0.8989|0.0355|0.0217|0.0|0.0385|0.0186|0.0571|623|0.0926| A|
41|high_school_world_history|3|3|3|||1827|0|0.0|1827|0|1827|0.0|0.0502|0.0179|0.0|0.019|0.038|0.057|1827|0.1072| D|
42|moral_scenarios|0|0|0|||631|0|0.0|631|0|631|0.0|0.0403|0.0546|0.0|0.0344|0.0353|0.0697|631|0.11| A|
43|us_foreign_policy|2|2|2|||369|3|0.0081|369|3|366|0.0081|0.0381|0.013|0.0|0.0316|0.0314|0.063|369|0.1011| C|
44|high_school_us_history|3|3|3|||1775|8|0.0045|1775|8|1767|0.0045|0.0497|0.0214|0.0|0.045|0.0417|0.0867|1775|0.1364| B|
45|professional_psychology|1|1|1|||468|352|0.7521|468|352|116|0.7521|0.036|0.0163|0.0|0.0463|0.0205|0.0668|468|0.1028| B|
46|professional_psychology|2|2|2|||411|352|0.8564|411|352|59|0.8564|0.0355|0.0122|0.0|0.0257|0.0244|0.0501|411|0.0856| B|
47|college_physics|0|0|0|||512|1|0.002|512|1|511|0.002|0.0393|0.0189|0.0|0.0405|0.0413|0.0818|512|0.1211| B|
48|international_law|3|3|3|||515|1|0.0019|515|1|514|0.0019|0.0393|0.0147|0.0|0.0407|0.0351|0.0758|515|0.1151| B|
49|astronomy|1|1|1|||386|2|0.0052|386|2|384|0.0052|0.0382|0.0137|0.0|0.0393|0.015|0.0543|386|0.0925| B|
50|global_facts|2|2|2|||325|0|0.0|325|0|325|0.0|0.0377|0.0127|0.0|0.0383|0.0334|0.0717|325|0.1094| C|
51|miscellaneous|0|0|0|||307|264|0.8599|307|264|43|0.8599|0.0354|0.0138|0.0|0.0305|0.0304|0.0609|307|0.0963| B|
52|moral_scenarios|1|1|1|||611|0|0.0|611|0|611|0.0|0.0401|0.0162|0.0|0.0326|0.0312|0.0638|611|0.1039| C|
53|formal_logic|3|3|3|||709|0|0.0|709|0|709|0.0|0.0409|0.0155|0.0|0.0459|0.0518|0.0977|709|0.1386| A|
54|high_school_macroeconomics|0|0|0|||461|0|0.0|461|0|461|0.0|0.0388|0.0136|0.0|0.0223|0.0411|0.0634|461|0.1022| C|
55|logical_fallacies|2|2|2|||577|0|0.0|577|0|577|0.0|0.0398|0.0134|0.0|0.0779|0.018|0.0959|577|0.1357| D|
56|moral_scenarios|3|3|3|||619|0|0.0|619|0|619|0.0|0.0402|0.0125|0.0|0.0374|0.0292|0.0666|619|0.1068| C|
57|high_school_psychology|0|0|0|||387|289|0.7468|387|289|98|0.7468|0.0358|0.0136|0.0|0.0315|0.0423|0.0738|387|0.1096| B|
58|elementary_mathematics|1|1|1|||359|320|0.8914|359|320|39|0.8914|0.0353|0.0149|0.0|0.0364|0.0224|0.0588|359|0.0941| B|
59|human_sexuality|1|1|1|||382|4|0.0105|382|4|378|0.0105|0.0382|0.0145|0.0|0.0396|0.0372|0.0768|382|0.115| B|
60|miscellaneous|2|2|2|||301|261|0.8671|301|261|40|0.8671|0.0353|0.0344|0.0|0.0444|0.035|0.0794|301|0.1147| C|
61|nutrition|2|2|2|||378|1|0.0026|378|1|377|0.0026|0.0381|0.0271|0.0|0.0256|0.0355|0.0611|378|0.0992| B|
62|philosophy|3|3|3|||284|246|0.8662|284|246|38|0.8662|0.0353|0.0103|0.0|0.0684|0.0198|0.0882|284|0.1235| A|
63|high_school_psychology|0|0|0|||359|289|0.805|359|289|70|0.805|0.0356|0.0117|0.0|0.0227|0.0392|0.0619|359|0.0975| B|
64|world_religions|3|3|3|||254|0|0.0|254|0|254|0.0|0.0371|0.0134|0.0|0.0361|0.0253|0.0614|254|0.0985| C|
65|miscellaneous|1|1|1|||362|0|0.0|362|0|362|0.0|0.038|0.022|0.0|0.0219|0.0395|0.0614|362|0.0994| C|
66|virology|0|0|0|||309|0|0.0|309|0|309|0.0|0.0376|0.0193|0.0|0.0319|0.0651|0.097|309|0.1346| B|
67|professional_law|2|2|2|||1408|0|0.0|1408|0|1408|0.0|0.0467|0.0434|0.0|0.0418|0.0481|0.0899|1408|0.1366| D|
68|high_school_chemistry|3|3|3|||419|379|0.9045|419|379|40|0.9045|0.0353|0.0126|0.0|0.0501|0.0318|0.0819|419|0.1172| C|
69|moral_scenarios|0|0|0|||617|561|0.9092|617|561|56|0.9092|0.0355|0.0136|0.0|0.0351|0.0333|0.0684|617|0.1039| A|
70|professional_law|1|1|1|||1336|1178|0.8817|1336|1178|158|0.8817|0.0363|0.0169|0.0|0.0373|0.0278|0.0651|1336|0.1014| C|
71|high_school_psychology|2|2|2|||348|0|0.0|348|0|348|0.0|0.0379|0.0131|0.0|0.0533|0.0665|0.1198|348|0.1577| B|
72|high_school_geography|3|3|3|||293|1|0.0034|293|1|292|0.0034|0.0374|0.0128|0.0|0.0604|0.0297|0.0901|293|0.1275| D|
73|world_religions|0|0|0|||250|0|0.0|250|0|250|0.0|0.0371|0.0481|0.0|0.0673|0.0345|0.1018|250|0.1389| B|
74|miscellaneous|1|1|1|||293|261|0.8908|293|261|32|0.8908|0.0353|0.0104|0.0|0.0397|0.0302|0.0699|293|0.1052| C|
75|prehistory|2|2|2|||419|0|0.0|419|0|419|0.0|0.0385|0.0131|0.0|0.0514|0.0443|0.0957|419|0.1342| B|
76|us_foreign_policy|3|3|3|||345|0|0.0|345|0|345|0.0|0.0379|0.0125|0.0|0.0394|0.0274|0.0668|345|0.1047| D|
77|world_religions|0|0|0|||261|206|0.7893|261|206|55|0.7893|0.0355|0.0296|0.0|0.0337|0.0442|0.0779|261|0.1134| D|
78|high_school_psychology|1|1|1|||366|0|0.0|366|0|366|0.0|0.0381|0.0134|0.0|0.0218|0.04|0.0618|366|0.0999| C|
79|high_school_macroeconomics|2|2|2|||414|0|0.0|414|0|414|0.0|0.0385|0.051|0.0|0.0641|0.0382|0.1023|414|0.1408| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|135|0.7409|0.0361|0.012|0.0|0.0352|0.0247|0.0599|521|0.096| D|
81|miscellaneous|0|0|0|||335|261|0.7791|335|261|74|0.7791|0.0356|0.0122|0.0|0.0279|0.0266|0.0545|335|0.0901| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|673|0.0015|0.0406|0.0137|0.0|0.0316|0.0394|0.071|674|0.1116| D|
83|professional_law|1|1|1|||1607|1177|0.7324|1607|1177|430|0.7324|0.0386|0.0219|0.0|0.0517|0.027|0.0787|1607|0.1173| D|
84|professional_law|2|2|2|||1387|1177|0.8486|1387|1177|210|0.8486|0.0368|0.0145|0.0|0.0432|0.0448|0.088|1387|0.1248| B|
85|astronomy|3|3|3|||382|2|0.0052|382|2|380|0.0052|0.0382|0.0781|0.0|0.0506|0.0573|0.1079|382|0.1461| D|
86|global_facts|0|0|0|||339|0|0.0|339|0|339|0.0|0.0378|0.0116|0.0|0.0507|0.0434|0.0941|339|0.1319| B|
87|computer_security|2|2|2|||518|4|0.0077|518|4|514|0.0077|0.0393|0.0176|0.0|0.06|0.0628|0.1228|518|0.1621| A|
88|professional_law|1|1|1|||1405|1178|0.8384|1405|1178|227|0.8384|0.0369|0.0167|0.0|0.0479|0.0466|0.0945|1405|0.1314| B|
89|high_school_biology|2|2|2|||401|0|0.0|401|0|401|0.0|0.0383|0.0134|0.0|0.0376|0.0491|0.0867|401|0.125| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|696|0.0014|0.0408|0.0495|0.0|0.0667|0.0452|0.1119|697|0.1527| C|
91|professional_law|3|3|3|||1448|0|0.0|1448|0|1448|0.0|0.0471|0.0163|0.0|0.0424|0.0332|0.0756|1448|0.1227| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|34|0.8947|0.0353|0.0388|0.0|0.0739|0.045|0.1189|323|0.1542| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|392|0.0|0.0383|0.0125|0.0|0.0404|0.0483|0.0887|392|0.127| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|479|0.0|0.039|0.0187|0.0|0.0566|0.0896|0.1462|479|0.1852| C|
95|professional_law|1|1|1|||1407|1177|0.8365|1407|1177|230|0.8365|0.0369|0.0576|0.0|0.0818|0.0582|0.14|1407|0.1769| A|
96|formal_logic|2|2|2|||759|0|0.0|759|0|759|0.0|0.0413|0.0145|0.0|0.0562|0.0474|0.1036|759|0.1449| C|
97|sociology|3|3|3|||424|0|0.0|424|0|424|0.0|0.0385|0.0136|0.0|0.0504|0.0451|0.0955|424|0.134| C|
98|professional_medicine|2|2|2|||1287|1|0.0008|1287|1|1286|0.0008|0.0457|0.0177|0.0|0.0482|0.0593|0.1075|1287|0.1532| C|
99|human_sexuality|0|0|0|||380|1|0.0026|380|1|379|0.0026|0.0382|0.0119|0.0|0.1104|0.0281|0.1385|380|0.1767| D|
100|miscellaneous|1|1|1|||291|261|0.8969|291|261|30|0.8969|0.0353|0.0144|0.0|0.0573|0.0482|0.1055|291|0.1408| C|
101|world_religions|2|2|2|||243|0|0.0|243|0|243|0.0|0.037|0.0122|0.0|0.04|0.0507|0.0907|243|0.1277| A|
102|security_studies|3|3|3|||1083|2|0.0018|1083|2|1081|0.0018|0.044|0.0144|0.0|0.0406|0.0334|0.074|1083|0.118| A|
103|high_school_psychology|3|3|3|||328|0|0.0|328|0|328|0.0|0.0377|0.0124|0.0|0.034|0.0345|0.0685|328|0.1062| C|
104|high_school_biology|0|0|0|||367|329|0.8965|367|329|38|0.8965|0.0353|0.0098|0.0|0.0296|0.0316|0.0612|367|0.0965| D|
105|professional_accounting|1|1|1|||598|0|0.0|598|0|598|0.0|0.04|0.1327|0.0|0.0752|0.0553|0.1305|598|0.1705| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|614|0.0016|0.0401|0.0134|0.0|0.064|0.0456|0.1096|615|0.1497| C|
107|high_school_macroeconomics|2|2|2|||418|368|0.8804|418|368|50|0.8804|0.0354|0.0132|0.0|0.0447|0.0459|0.0906|418|0.126| C|
108|miscellaneous|3|3|3|||330|0|0.0|330|0|330|0.0|0.0378|0.0142|0.0|0.0681|0.0709|0.139|330|0.1768| B|
109|computer_security|0|0|0|||501|4|0.008|501|4|497|0.008|0.0391|0.0671|0.0|0.0853|0.0579|0.1432|501|0.1823| D|
110|high_school_microeconomics|1|1|1|||468|0|0.0|468|0|468|0.0|0.0389|0.0142|0.0|0.0617|0.0433|0.105|468|0.1439| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|578|0.0|0.0398|0.0134|0.0|0.0379|0.0541|0.092|578|0.1318| B|
112|high_school_chemistry|2|2|2|||412|379|0.9199|412|379|33|0.9199|0.0353|0.0126|0.0|0.0672|0.0629|0.1301|412|0.1654| D|
113|conceptual_physics|2|2|2|||281|2|0.0071|281|2|279|0.0071|0.0373|0.0122|0.0|0.0675|0.0604|0.1279|281|0.1652| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|32|0.8908|0.0353|0.0353|0.0|0.0968|0.0332|0.13|293|0.1653| A|
115|clinical_knowledge|3|3|3|||290|1|0.0034|290|1|289|0.0034|0.0374|0.0134|0.0|0.0428|0.0333|0.0761|290|0.1135| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|47|0.8712|0.0354|0.011|0.0|0.0373|0.0417|0.079|365|0.1144| C|
117|moral_disputes|1|1|1|||393|0|0.0|393|0|393|0.0|0.0383|0.0119|0.0|0.0505|0.047|0.0975|393|0.1358| A|
118|prehistory|2|2|2|||383|343|0.8956|383|343|40|0.8956|0.0353|0.0265|0.0|0.083|0.0623|0.1453|383|0.1806| C|
119|professional_psychology|3|3|3|||388|352|0.9072|388|352|36|0.9072|0.0353|0.0099|0.0|0.1021|0.0343|0.1364|388|0.1717| A|
120|moral_scenarios|0|0|0|||615|561|0.9122|615|561|54|0.9122|0.0355|0.0133|0.0|0.0459|0.0483|0.0942|615|0.1297| A|
121|anatomy|1|1|1|||410|1|0.0024|410|1|409|0.0024|0.0384|0.0127|0.0|0.0637|0.0431|0.1068|410|0.1452| A|
122|conceptual_physics|2|2|2|||308|243|0.789|308|243|65|0.789|0.0355|0.0138|0.0|0.08|0.0928|0.1728|308|0.2083| A|
123|moral_scenarios|3|3|3|||630|561|0.8905|630|561|69|0.8905|0.0356|0.0681|0.0|0.0609|0.0983|0.1592|630|0.1948| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|262|0.8181|0.0372|0.0171|0.0|0.0694|0.0513|0.1207|1440|0.1579| B|
125|us_foreign_policy|1|1|1|||341|3|0.0088|341|3|338|0.0088|0.0378|0.0145|0.0|0.0656|0.0689|0.1345|341|0.1723| C|
126|high_school_macroeconomics|2|2|2|||476|368|0.7731|476|368|108|0.7731|0.0359|0.0258|0.0|0.0581|0.0658|0.1239|476|0.1598| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|55|0.8618|0.0355|0.0815|0.0|0.1173|0.0811|0.1984|398|0.2339| B|
128|high_school_european_history|0|0|0|||1991|0|0.0|1991|0|1991|0.0|0.0516|0.0187|0.0|0.0563|0.0397|0.096|1991|0.1476| C|
129|marketing|0|0|0|||387|1|0.0026|387|1|386|0.0026|0.0382|0.0099|0.0|0.0385|0.0382|0.0767|387|0.1149| D|
130|moral_disputes|1|1|1|||411|318|0.7737|411|318|93|0.7737|0.0358|0.0435|0.0|0.0763|0.0459|0.1222|411|0.158| A|
131|moral_scenarios|2|2|2|||627|560|0.8931|627|560|67|0.8931|0.0356|0.0282|0.0|0.0437|0.0595|0.1032|627|0.1388| C|
132|anatomy|3|3|3|||341|1|0.0029|341|1|340|0.0029|0.0378|0.0109|0.0|0.1136|0.0391|0.1527|341|0.1905| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|28|0.9119|0.0352|0.0131|0.0|0.0722|0.0618|0.134|318|0.1692| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|46|0.8844|0.0354|0.0476|0.0|0.0534|0.0661|0.1195|398|0.1549| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|62|0.9005|0.0355|0.012|0.0|0.1401|0.0661|0.2062|623|0.2417| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|424|0.0|0.0385|0.0133|0.0|0.0751|0.0557|0.1308|424|0.1693| C|
137|miscellaneous|3|3|3|||342|261|0.7632|342|261|81|0.7632|0.0357|0.0147|0.0|0.1611|0.0769|0.238|342|0.2737| C|
138|clinical_knowledge|0|0|0|||301|0|0.0|301|0|301|0.0|0.0375|0.0132|0.0|0.0684|0.1315|0.1999|301|0.2374| C|
139|high_school_physics|1|1|1|||669|1|0.0015|669|1|668|0.0015|0.0406|0.0169|0.0|0.0667|0.0556|0.1223|669|0.1629| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|69|0.8905|0.0356|0.0245|0.0|0.0487|0.0497|0.0984|630|0.134| C|
141|moral_scenarios|3|3|3|||626|560|0.8946|626|560|66|0.8946|0.0356|0.0128|0.0|0.0427|0.0599|0.1026|626|0.1382| C|
142|high_school_world_history|0|0|0|||1664|8|0.0048|1664|8|1656|0.0048|0.0488|0.0543|0.0|0.0705|0.0716|0.1421|1664|0.1909| D|
143|professional_law|1|1|1|||1379|1178|0.8542|1379|1178|201|0.8542|0.0367|0.0177|0.0|0.0784|0.0732|0.1516|1379|0.1883| B|
144|high_school_macroeconomics|2|2|2|||414|368|0.8889|414|368|46|0.8889|0.0354|0.03|0.0|0.1438|0.0714|0.2152|414|0.2506| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|80|0.8261|0.0357|0.0424|0.0|0.0929|0.0832|0.1761|460|0.2118| A|
146|clinical_knowledge|0|0|0|||308|241|0.7825|308|241|67|0.7825|0.0356|0.0115|0.0|0.0464|0.0528|0.0992|308|0.1348| B|
147|high_school_world_history|1|1|1|||1758|0|0.0|1758|0|1758|0.0|0.0497|0.0211|0.0|0.1097|0.0687|0.1784|1758|0.2281| C|
148|world_religions|2|2|2|||277|206|0.7437|277|206|71|0.7437|0.0356|0.0111|0.0|0.1011|0.0422|0.1433|277|0.1789| A|
149|high_school_us_history|3|3|3|||1779|1468|0.8252|1779|1468|311|0.8252|0.0376|0.0658|0.0|0.0983|0.0784|0.1767|1779|0.2143| C|
150|medical_genetics|2|2|2|||347|2|0.0058|347|2|345|0.0058|0.0379|0.0121|0.0|0.1214|0.0445|0.1659|347|0.2038| C|
151|philosophy|0|0|0|||310|1|0.0032|310|1|309|0.0032|0.0376|0.012|0.0|0.0473|0.0783|0.1256|310|0.1632| C|
152|professional_law|1|1|1|||1400|1178|0.8414|1400|1178|222|0.8414|0.0369|0.026|0.0|0.0858|0.074|0.1598|1400|0.1967| A|
153|high_school_biology|2|2|2|||390|329|0.8436|390|329|61|0.8436|0.0355|0.013|0.0|0.0728|0.0595|0.1323|390|0.1678| C|
154|moral_scenarios|3|3|3|||613|561|0.9152|613|561|52|0.9152|0.0354|0.0123|0.0|0.0974|0.0508|0.1482|613|0.1836| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|53|0.849|0.0354|0.0427|0.0|0.0919|0.0502|0.1421|351|0.1775| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|96|0.7783|0.0358|0.0535|0.0|0.1024|0.0693|0.1717|433|0.2075| C|
157|professional_law|2|2|2|||1348|1178|0.8739|1348|1178|170|0.8739|0.0364|0.0157|0.0|0.0817|0.0831|0.1648|1348|0.2012| D|
158|prehistory|3|3|3|||401|343|0.8554|401|343|58|0.8554|0.0355|0.0114|0.0|0.0704|0.0552|0.1256|401|0.1611| B|
159|professional_psychology|0|0|0|||397|4|0.0101|397|4|393|0.0101|0.0383|0.0336|0.0|0.0495|0.0718|0.1213|397|0.1596| B|
160|clinical_knowledge|1|1|1|||281|1|0.0036|281|1|280|0.0036|0.0373|0.0127|0.0|0.1459|0.0882|0.2341|281|0.2714| D|
161|professional_psychology|2|2|2|||416|352|0.8462|416|352|64|0.8462|0.0355|0.0335|0.0|0.0861|0.0759|0.162|416|0.1975| D|
162|college_medicine|3|3|3|||561|1|0.0018|561|1|560|0.0018|0.0397|0.0529|0.0|0.0871|0.1082|0.1953|561|0.235| D|
163|miscellaneous|3|3|3|||305|261|0.8557|305|261|44|0.8557|0.0354|0.0109|0.0|0.1559|0.0754|0.2313|305|0.2667| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|221|0.842|0.0368|0.0537|0.0|0.1047|0.0708|0.1755|1399|0.2123| C|
165|marketing|1|1|1|||402|1|0.0025|402|1|401|0.0025|0.0383|0.0372|0.0|0.0598|0.0699|0.1297|402|0.168| C|
166|professional_law|2|2|2|||1365|1178|0.863|1365|1178|187|0.863|0.0366|0.0196|0.0|0.0896|0.0769|0.1665|1365|0.2031| A|
167|professional_law|3|3|3|||1504|1178|0.7832|1504|1178|326|0.7832|0.0377|0.0281|0.0|0.0596|0.0632|0.1228|1504|0.1605| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|297|0.7988|0.0375|0.0141|0.0|0.1442|0.0572|0.2014|1476|0.2389| B|
169|professional_law|1|1|1|||1533|1178|0.7684|1533|1178|355|0.7684|0.038|0.0178|0.0|0.1065|0.0825|0.189|1533|0.227| B|
170|professional_accounting|2|2|2|||601|0|0.0|601|0|601|0.0|0.04|0.0349|0.0|0.0868|0.0849|0.1717|601|0.2117| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|39|0.8408|0.0353|0.0116|0.0|0.1288|0.0523|0.1811|245|0.2164| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|45|0.876|0.0354|0.057|0.0|0.0679|0.105|0.1729|363|0.2083| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|79|0.8624|0.0357|0.0143|0.0|0.0642|0.0831|0.1473|574|0.183| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|77|0.8791|0.0356|0.0191|0.0|0.0611|0.2974|0.3585|637|0.3941| A|
175|elementary_mathematics|3|3|3|||414|3|0.0072|414|3|411|0.0072|0.0384|0.0794|0.0|0.1964|0.0866|0.283|414|0.3214| B|
176|miscellaneous|0|0|0|||301|261|0.8671|301|261|40|0.8671|0.0353|0.0264|0.0|0.0789|0.0683|0.1472|301|0.1825| C|
177|elementary_mathematics|1|1|1|||368|320|0.8696|368|320|48|0.8696|0.0354|0.0586|0.0|0.0715|0.0724|0.1439|368|0.1793| D|
178|professional_psychology|2|2|2|||405|352|0.8691|405|352|53|0.8691|0.0354|0.145|0.0|0.0742|0.0957|0.1699|405|0.2053| C|
179|security_studies|3|3|3|||939|795|0.8466|939|795|144|0.8466|0.0362|0.0131|0.0|0.0943|0.0965|0.1908|939|0.227| A|
180|professional_law|0|0|0|||1397|1178|0.8432|1397|1178|219|0.8432|0.0368|0.0169|0.0|0.0784|0.0667|0.1451|1397|0.1819| D|
181|moral_scenarios|1|1|1|||617|560|0.9076|617|560|57|0.9076|0.0355|0.0203|0.0|0.1094|0.0933|0.2027|617|0.2382| A|
