request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
70|professional_law|1|1|1|||1336|1178|0.8817|1336|1178|0.8817|1336|0.0572| C|
71|high_school_psychology|2|2|2|||348|0|0.0|348|0|0.0|348|0.0151| B|
72|high_school_geography|3|3|3|||293|1|0.0034|293|1|0.0034|293|0.0153| D|
73|world_religions|0|0|0|||250|0|0.0|250|0|0.0|250|0.0169| B|
74|miscellaneous|1|1|1|||293|261|0.8908|293|261|0.8908|293|0.0212| C|
75|prehistory|2|2|2|||419|0|0.0|419|0|0.0|419|0.057| B|
76|us_foreign_policy|3|3|3|||345|0|0.0|345|0|0.0|345|0.0143| D|
77|world_religions|0|0|0|||261|206|0.7893|261|206|0.7893|261|0.0155| D|
78|high_school_psychology|1|1|1|||366|0|0.0|366|0|0.0|366|0.0154| C|
79|high_school_macroeconomics|2|2|2|||414|0|0.0|414|0|0.0|414|0.016| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|0.7409|521|0.0241| D|
81|miscellaneous|0|0|0|||335|261|0.7791|335|261|0.7791|335|0.054| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|0.0015|674|0.0201| D|
83|professional_law|1|1|1|||1607|1177|0.7324|1607|1177|0.7324|1607|0.0243| D|
84|professional_law|2|2|2|||1387|1177|0.8486|1387|1177|0.8486|1387|0.0385| B|
85|astronomy|3|3|3|||382|2|0.0052|382|2|0.0052|382|0.0669| D|
86|global_facts|0|0|0|||339|0|0.0|339|0|0.0|339|0.014| B|
87|computer_security|2|2|2|||518|4|0.0077|518|4|0.0077|518|0.0152| A|
88|professional_law|1|1|1|||1405|1178|0.8384|1405|1178|0.8384|1405|0.0203| B|
89|high_school_biology|2|2|2|||401|0|0.0|401|0|0.0|401|0.0318| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|0.0014|697|0.0276| C|
91|professional_law|3|3|3|||1448|0|0.0|1448|0|0.0|1448|0.022| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|0.8947|323|0.0168| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|0.0|392|0.0174| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|0.0|479|0.0572| C|
95|professional_law|1|1|1|||1407|1177|0.8365|1407|1177|0.8365|1407|0.0198| A|
96|formal_logic|2|2|2|||759|0|0.0|759|0|0.0|759|0.0187| C|
97|sociology|3|3|3|||424|0|0.0|424|0|0.0|424|0.0194| C|
98|professional_medicine|2|2|2|||1287|1|0.0008|1287|1|0.0008|1287|0.0522| C|
99|human_sexuality|0|0|0|||380|1|0.0026|380|1|0.0026|380|0.0157| D|
100|miscellaneous|1|1|1|||291|261|0.8969|291|261|0.8969|291|0.0153| C|
101|world_religions|2|2|2|||243|0|0.0|243|0|0.0|243|0.0172| A|
102|security_studies|3|3|3|||1083|2|0.0018|1083|2|0.0018|1083|0.0751| A|
103|high_school_psychology|3|3|3|||328|0|0.0|328|0|0.0|328|0.0148| C|
104|high_school_biology|0|0|0|||367|329|0.8965|367|329|0.8965|367|0.0155| D|
105|professional_accounting|1|1|1|||598|0|0.0|598|0|0.0|598|0.0192| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|0.0016|615|0.0552| C|
107|high_school_macroeconomics|2|2|2|||418|368|0.8804|418|368|0.8804|418|0.0146| C|
108|miscellaneous|3|3|3|||330|0|0.0|330|0|0.0|330|0.0178| B|
109|computer_security|0|0|0|||501|4|0.008|501|4|0.008|501|0.0176| D|
110|high_school_microeconomics|1|1|1|||468|0|0.0|468|0|0.0|468|0.0769| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|0.0|578|0.0163| B|
112|high_school_chemistry|2|2|2|||412|379|0.9199|412|379|0.9199|412|0.0161| D|
113|conceptual_physics|2|2|2|||281|2|0.0071|281|2|0.0071|281|0.0146| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|0.8908|293|0.0429| A|
115|clinical_knowledge|3|3|3|||290|1|0.0034|290|1|0.0034|290|0.0162| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|0.8712|365|0.0163| C|
117|moral_disputes|1|1|1|||393|0|0.0|393|0|0.0|393|0.0187| A|
118|prehistory|2|2|2|||383|343|0.8956|383|343|0.8956|383|0.063| C|
119|professional_psychology|3|3|3|||388|352|0.9072|388|352|0.9072|388|0.0148| A|
120|moral_scenarios|0|0|0|||615|561|0.9122|615|561|0.9122|615|0.017| A|
121|anatomy|1|1|1|||410|1|0.0024|410|1|0.0024|410|0.0192| A|
122|conceptual_physics|2|2|2|||308|243|0.789|308|243|0.789|308|0.0443| A|
123|moral_scenarios|3|3|3|||630|561|0.8905|630|561|0.8905|630|0.0165| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|0.8181|1440|0.0199| B|
125|us_foreign_policy|1|1|1|||341|3|0.0088|341|3|0.0088|341|0.0703| C|
126|high_school_macroeconomics|2|2|2|||476|368|0.7731|476|368|0.7731|476|0.0182| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|0.8618|398|0.0161| B|
128|high_school_european_history|0|0|0|||1991|0|0.0|1991|0|0.0|1991|0.0379| C|
129|marketing|0|0|0|||387|1|0.0026|387|1|0.0026|387|0.0485| D|
130|moral_disputes|1|1|1|||411|318|0.7737|411|318|0.7737|411|0.0158| A|
131|moral_scenarios|2|2|2|||627|560|0.8931|627|560|0.8931|627|0.0159| C|
132|anatomy|3|3|3|||341|1|0.0029|341|1|0.0029|341|0.1116| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|0.9119|318|0.0155| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|0.8844|398|0.017| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|0.9005|623|0.1058| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|0.0|424|0.0168| C|
137|miscellaneous|3|3|3|||342|261|0.7632|342|261|0.7632|342|0.0158| C|
138|clinical_knowledge|0|0|0|||301|0|0.0|301|0|0.0|301|0.015| C|
139|high_school_physics|1|1|1|||669|1|0.0015|669|1|0.0015|669|0.018| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|0.8905|630|0.0164| C|
141|moral_scenarios|3|3|3|||626|560|0.8946|626|560|0.8946|626|0.0161| C|
142|high_school_world_history|0|0|0|||1664|8|0.0048|1664|8|0.0048|1664|0.1236| D|
143|professional_law|1|1|1|||1379|1178|0.8542|1379|1178|0.8542|1379|0.0177| B|
144|high_school_macroeconomics|2|2|2|||414|368|0.8889|414|368|0.8889|414|0.0156| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|0.8261|460|0.0152| A|
146|clinical_knowledge|0|0|0|||308|241|0.7825|308|241|0.7825|308|0.0813| B|
147|high_school_world_history|1|1|1|||1758|0|0.0|1758|0|0.0|1758|0.0251| C|
148|world_religions|2|2|2|||277|206|0.7437|277|206|0.7437|277|0.0427| A|
149|high_school_us_history|3|3|3|||1779|1468|0.8252|1779|1468|0.8252|1779|0.096| C|
150|medical_genetics|2|2|2|||347|2|0.0058|347|2|0.0058|347|0.0139| C|
151|philosophy|0|0|0|||310|1|0.0032|310|1|0.0032|310|0.0128| C|
152|professional_law|1|1|1|||1400|1178|0.8414|1400|1178|0.8414|1400|0.0197| A|
153|high_school_biology|2|2|2|||390|329|0.8436|390|329|0.8436|390|0.0723| C|
154|moral_scenarios|3|3|3|||613|561|0.9152|613|561|0.9152|613|0.0147| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|0.849|351|0.0149| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|0.7783|433|0.0334| C|
157|professional_law|2|2|2|||1348|1178|0.8739|1348|1178|0.8739|1348|0.0553| D|
158|prehistory|3|3|3|||401|343|0.8554|401|343|0.8554|401|0.0162| B|
159|professional_psychology|0|0|0|||397|4|0.0101|397|4|0.0101|397|0.0148| B|
160|clinical_knowledge|1|1|1|||281|1|0.0036|281|1|0.0036|281|0.052| D|
161|professional_psychology|2|2|2|||416|352|0.8462|416|352|0.8462|416|0.0652| D|
162|college_medicine|3|3|3|||561|1|0.0018|561|1|0.0018|561|0.0171| D|
163|miscellaneous|3|3|3|||305|261|0.8557|305|261|0.8557|305|0.0404| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|0.842|1399|0.0572| C|
165|marketing|1|1|1|||402|1|0.0025|402|1|0.0025|402|0.016| C|
166|professional_law|2|2|2|||1365|1178|0.863|1365|1178|0.863|1365|0.0564| A|
167|professional_law|3|3|3|||1504|1178|0.7832|1504|1178|0.7832|1504|0.0631| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|0.7988|1476|0.0177| B|
169|professional_law|1|1|1|||1533|1178|0.7684|1533|1178|0.7684|1533|0.0207| B|
170|professional_accounting|2|2|2|||601|0|0.0|601|0|0.0|601|0.0178| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|0.8408|245|0.0333| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|0.876|363|0.0125| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|0.8624|574|0.014| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|0.8791|637|0.0137| A|
175|elementary_mathematics|3|3|3|||414|3|0.0072|414|3|0.0072|414|0.0221| B|
176|miscellaneous|0|0|0|||301|261|0.8671|301|261|0.8671|301|0.0145| C|
177|elementary_mathematics|1|1|1|||368|320|0.8696|368|320|0.8696|368|0.0135| D|
178|professional_psychology|2|2|2|||405|352|0.8691|405|352|0.8691|405|0.0519| C|
179|security_studies|3|3|3|||939|795|0.8466|939|795|0.8466|939|0.0122| A|
180|professional_law|0|0|0|||1397|1178|0.8432|1397|1178|0.8432|1397|0.0183| D|
181|moral_scenarios|1|1|1|||617|560|0.9076|617|560|0.9076|617|0.0465| A|
182|professional_law|2|2|2|||1320|1177|0.8917|1320|1177|0.8917|1320|0.0486| C|
183|nutrition|3|3|3|||364|1|0.0027|364|1|0.0027|364|0.0134| D|
184|human_aging|0|0|0|||302|1|0.0033|302|1|0.0033|302|0.0137| C|
185|high_school_macroeconomics|1|1|1|||425|0|0.0|425|0|0.0|425|0.0497| B|
186|moral_disputes|2|2|2|||409|0|0.0|409|0|0.0|409|0.0158| C|
187|us_foreign_policy|3|3|3|||336|292|0.869|336|292|0.869|336|0.0143| A|
188|high_school_psychology|0|0|0|||372|289|0.7769|372|289|0.7769|372|0.031| D|
189|high_school_us_history|1|1|1|||1666|8|0.0048|1666|8|0.0048|1666|0.031| C|
190|college_medicine|2|2|2|||538|1|0.0019|538|1|0.0019|538|0.0168| A|
191|college_biology|0|0|0|||389|0|0.0|389|0|0.0|389|0.0138| D|
192|high_school_statistics|3|3|3|||631|568|0.9002|631|568|0.9002|631|0.0634| C|
193|high_school_macroeconomics|0|0|0|||427|368|0.8618|427|368|0.8618|427|0.015| D|
194|college_physics|1|1|1|||543|1|0.0018|543|1|0.0018|543|0.0167| B|
195|management|2|2|2|||274|233|0.8504|274|233|0.8504|274|0.0311| B|
196|elementary_mathematics|3|3|3|||380|320|0.8421|380|320|0.8421|380|0.0613| B|
197|miscellaneous|0|0|0|||297|264|0.8889|297|264|0.8889|297|0.0133| A|
198|miscellaneous|1|1|1|||294|261|0.8878|294|261|0.8878|294|0.0635| C|
199|philosophy|2|2|2|||412|1|0.0024|412|1|0.0024|412|0.0154| C|
200|logical_fallacies|3|3|3|||471|1|0.0021|471|1|0.0021|471|0.0162| C|
201|high_school_chemistry|0|0|0|||425|0|0.0|425|0|0.0|425|0.0198| B|
202|formal_logic|1|1|1|||756|0|0.0|756|0|0.0|756|0.0179| C|
203|business_ethics|2|2|2|||484|0|0.0|484|0|0.0|484|0.0364| C|
204|high_school_microeconomics|3|3|3|||469|386|0.823|469|386|0.823|469|0.052| D|
205|high_school_geography|0|0|0|||301|1|0.0033|301|1|0.0033|301|0.0138| B|
206|high_school_mathematics|1|1|1|||567|495|0.873|567|495|0.873|567|0.0152| B|
207|high_school_psychology|2|2|2|||340|289|0.85|340|289|0.85|340|0.0116| A|
208|machine_learning|3|3|3|||406|0|0.0|406|0|0.0|406|0.0134| C|
209|high_school_world_history|0|0|0|||1582|1440|0.9102|1582|1440|0.9102|1582|0.0156| C|
210|virology|1|1|1|||328|0|0.0|328|0|0.0|328|0.1502| B|
211|professional_medicine|2|2|2|||1322|1096|0.829|1322|1096|0.829|1322|0.016| C|
212|us_foreign_policy|3|3|3|||342|293|0.8567|342|293|0.8567|342|0.055| C|
213|high_school_government_and_politics|1|1|1|||495|4|0.0081|495|4|0.0081|495|0.0573| D|
214|professional_psychology|0|0|0|||404|352|0.8713|404|352|0.8713|404|0.0148| A|
215|high_school_macroeconomics|1|1|1|||430|368|0.8558|430|368|0.8558|430|0.0141| B|
216|professional_law|2|2|2|||1417|1177|0.8306|1417|1177|0.8306|1417|0.017| D|
217|professional_medicine|3|3|3|||1311|1|0.0008|1311|1|0.0008|1311|0.0568| D|
218|professional_law|0|0|0|||1388|1178|0.8487|1388|1178|0.8487|1388|0.0173| B|
219|world_religions|1|1|1|||254|0|0.0|254|0|0.0|254|0.052| C|
220|prehistory|2|2|2|||424|343|0.809|424|343|0.809|424|0.0144| C|
221|professional_law|3|3|3|||1486|1178|0.7927|1486|1178|0.7927|1486|0.0177| D|
222|high_school_microeconomics|0|0|0|||455|0|0.0|455|0|0.0|455|0.0426| C|
223|miscellaneous|1|1|1|||305|261|0.8557|305|261|0.8557|305|0.0479| D|
224|professional_accounting|2|2|2|||555|465|0.8378|555|465|0.8378|555|0.0159| B|
225|econometrics|3|3|3|||605|1|0.0017|605|1|0.0017|605|0.057| D|
226|moral_disputes|0|0|0|||384|318|0.8281|384|318|0.8281|384|0.1146| A|
227|moral_scenarios|1|1|1|||617|561|0.9092|617|561|0.9092|617|0.0648| A|
228|security_studies|2|2|2|||986|2|0.002|986|2|0.002|986|0.1378| C|
229|miscellaneous|3|3|3|||296|262|0.8851|296|262|0.8851|296|0.0162| C|
230|professional_law|0|0|0|||1323|1178|0.8904|1323|1178|0.8904|1323|0.0162| C|
231|high_school_chemistry|1|1|1|||452|0|0.0|452|0|0.0|452|0.0265| D|
232|high_school_geography|2|2|2|||280|1|0.0036|280|1|0.0036|280|0.0761| C|
233|professional_medicine|3|3|3|||1304|1096|0.8405|1304|1096|0.8405|1304|0.0699| B|
234|logical_fallacies|0|0|0|||455|1|0.0022|455|1|0.0022|455|0.0952| B|
235|college_chemistry|1|1|1|||396|1|0.0025|396|1|0.0025|396|0.0175| C|
236|professional_psychology|2|2|2|||401|352|0.8778|401|352|0.8778|401|0.0787| C|
237|high_school_microeconomics|3|3|3|||449|386|0.8597|449|386|0.8597|449|0.0922| B|
238|anatomy|0|0|0|||376|298|0.7926|376|298|0.7926|376|0.0999| C|
239|high_school_physics|1|1|1|||624|529|0.8478|624|529|0.8478|624|0.0966| B|
240|philosophy|2|2|2|||293|246|0.8396|293|246|0.8396|293|0.0545| C|
241|professional_law|3|3|3|||1420|1177|0.8289|1420|1177|0.8289|1420|0.0164| A|
242|high_school_macroeconomics|0|0|0|||410|372|0.9073|410|372|0.9073|410|0.0156| A|
243|miscellaneous|1|1|1|||297|262|0.8822|297|262|0.8822|297|0.0708| C|
244|college_mathematics|2|2|2|||538|0|0.0|538|0|0.0|538|0.0169| D|
245|professional_psychology|3|3|3|||395|352|0.8911|395|352|0.8911|395|0.0174| D|
246|high_school_psychology|0|0|0|||336|289|0.8601|336|289|0.8601|336|0.0244| D|
247|professional_law|1|1|1|||1629|1179|0.7238|1629|1179|0.7238|1629|0.0693| D|
248|moral_scenarios|2|2|2|||624|561|0.899|624|561|0.899|624|0.0122| C|
249|high_school_macroeconomics|3|3|3|||417|0|0.0|417|0|0.0|417|0.0977| C|
250|high_school_macroeconomics|0|0|0|||438|369|0.8425|438|369|0.8425|438|0.0486| D|
251|professional_medicine|1|1|1|||1350|1|0.0007|1350|1|0.0007|1350|0.0642| A|
252|professional_law|2|2|2|||1367|1178|0.8617|1367|1178|0.8617|1367|0.0203| C|
253|logical_fallacies|3|3|3|||502|416|0.8287|502|416|0.8287|502|0.0166| D|
254|world_religions|0|0|0|||241|206|0.8548|241|206|0.8548|241|0.0924| C|
255|professional_accounting|1|1|1|||660|465|0.7045|660|465|0.7045|660|0.016| B|
256|logical_fallacies|2|2|2|||466|416|0.8927|466|416|0.8927|466|0.0196| C|
257|moral_scenarios|3|3|3|||619|561|0.9063|619|561|0.9063|619|0.0147| A|
258|high_school_physics|0|0|0|||619|528|0.853|619|528|0.853|619|0.0311| D|
259|nutrition|1|1|1|||411|1|0.0024|411|1|0.0024|411|0.0491| C|
260|professional_law|2|2|2|||1467|1177|0.8023|1467|1177|0.8023|1467|0.1018| A|
261|professional_law|3|3|3|||1425|1178|0.8267|1425|1178|0.8267|1425|0.0573| B|
262|professional_law|0|0|0|||1344|1178|0.8765|1344|1178|0.8765|1344|0.0177| B|
263|high_school_microeconomics|1|1|1|||450|386|0.8578|450|386|0.8578|450|0.0785| C|
264|machine_learning|2|2|2|||390|0|0.0|390|0|0.0|390|0.1033| B|
265|high_school_geography|3|3|3|||276|247|0.8949|276|247|0.8949|276|0.0746| B|
266|high_school_physics|0|0|0|||612|528|0.8627|612|528|0.8627|612|0.089| B|
267|world_religions|1|1|1|||242|206|0.8512|242|206|0.8512|242|0.0243| A|
268|professional_law|2|2|2|||1498|1178|0.7864|1498|1178|0.7864|1498|0.0564| D|
269|logical_fallacies|3|3|3|||486|417|0.858|486|417|0.858|486|0.0251| B|
270|professional_psychology|0|0|0|||462|352|0.7619|462|352|0.7619|462|0.0141| B|
271|professional_psychology|1|1|1|||421|352|0.8361|421|352|0.8361|421|0.0218| B|
272|high_school_psychology|2|2|2|||344|289|0.8401|344|289|0.8401|344|0.0405| C|
273|high_school_geography|3|3|3|||291|251|0.8625|291|251|0.8625|291|0.0689| D|
274|anatomy|0|0|0|||346|298|0.8613|346|298|0.8613|346|0.0165| D|
275|econometrics|1|1|1|||569|502|0.8822|569|502|0.8822|569|0.0152| D|
276|elementary_mathematics|2|2|2|||404|320|0.7921|404|320|0.7921|404|0.1015| B|
277|world_religions|3|3|3|||244|206|0.8443|244|206|0.8443|244|0.0871| C|
278|professional_law|0|0|0|||1394|1178|0.8451|1394|1178|0.8451|1394|0.0173| C|
279|high_school_world_history|1|1|1|||1752|1440|0.8219|1752|1440|0.8219|1752|0.113| B|
280|econometrics|2|2|2|||568|1|0.0018|568|1|0.0018|568|0.0551| D|
281|philosophy|3|3|3|||298|246|0.8255|298|246|0.8255|298|0.0368| C|
282|abstract_algebra|2|2|2|||435|0|0.0|435|0|0.0|435|0.0168| A|
283|conceptual_physics|0|0|0|||285|1|0.0035|285|1|0.0035|285|0.0429| C|
284|professional_psychology|1|1|1|||432|352|0.8148|432|352|0.8148|432|0.0266| A|
285|college_chemistry|2|2|2|||380|1|0.0026|380|1|0.0026|380|0.0134| D|
286|miscellaneous|3|3|3|||292|261|0.8938|292|261|0.8938|292|0.112| A|
287|human_aging|0|0|0|||320|261|0.8156|320|261|0.8156|320|0.0267| B|
288|security_studies|1|1|1|||1078|2|0.0019|1078|2|0.0019|1078|0.0254| D|
289|high_school_statistics|2|2|2|||690|1|0.0014|690|1|0.0014|690|0.0912| A|
290|professional_psychology|3|3|3|||387|352|0.9096|387|352|0.9096|387|0.0624| B|
291|high_school_computer_science|3|3|3|||698|0|0.0|698|0|0.0|698|0.0652| D|
292|elementary_mathematics|0|0|0|||376|1|0.0027|376|1|0.0027|376|0.0817| A|
293|elementary_mathematics|1|1|1|||390|320|0.8205|390|320|0.8205|390|0.0198| B|
294|professional_law|2|2|2|||1607|1178|0.733|1607|1178|0.733|1607|0.0943| C|
295|elementary_mathematics|3|3|3|||364|320|0.8791|364|320|0.8791|364|0.0129| B|
296|miscellaneous|0|0|0|||300|262|0.8733|300|262|0.8733|300|0.0184| D|
297|human_sexuality|1|1|1|||374|337|0.9011|374|337|0.9011|374|0.0168| B|
298|business_ethics|2|2|2|||436|384|0.8807|436|384|0.8807|436|0.2266| B|
299|international_law|3|3|3|||540|440|0.8148|540|440|0.8148|540|0.018| D|
300|high_school_physics|0|0|0|||650|529|0.8138|650|529|0.8138|650|0.1082| C|
301|high_school_chemistry|1|1|1|||457|379|0.8293|457|379|0.8293|457|0.0192| B|
302|miscellaneous|2|2|2|||309|261|0.8447|309|261|0.8447|309|0.0137| D|
303|professional_accounting|3|3|3|||610|465|0.7623|610|465|0.7623|610|0.2888| B|
304|college_physics|0|0|0|||476|438|0.9202|476|438|0.9202|476|0.0211| C|
305|professional_law|1|1|1|||1369|1178|0.8605|1369|1178|0.8605|1369|0.2205| C|
306|college_biology|2|2|2|||504|0|0.0|504|0|0.0|504|0.0152| B|
307|elementary_mathematics|3|3|3|||400|320|0.8|400|320|0.8|400|0.0808| B|
308|miscellaneous|0|0|0|||302|262|0.8675|302|262|0.8675|302|0.0164| A|
309|professional_psychology|1|1|1|||471|352|0.7473|471|352|0.7473|471|0.0166| D|
310|professional_law|2|2|2|||1394|1180|0.8465|1394|1180|0.8465|1394|0.2276| D|
311|high_school_statistics|3|3|3|||713|569|0.798|713|569|0.798|713|0.0163| B|
