request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
121|high_school_statistics|1|0|0|||660|573|0.8682|660|573|0.8682|660|0.0811| D|
122|high_school_statistics|3|0|0|||633|572|0.9036|633|572|0.9036|633|0.0115| A|
123|high_school_statistics|3|0|0|||640|570|0.8906|640|570|0.8906|640|0.0814| B|
124|high_school_statistics|0|0|0|||715|569|0.7958|715|569|0.7958|715|0.0113| C|
125|high_school_statistics|0|0|0|||629|569|0.9046|629|569|0.9046|629|0.0117| A|
126|high_school_statistics|0|0|0|||680|569|0.8368|680|569|0.8368|680|0.0114| C|
127|high_school_statistics|2|0|0|||612|571|0.933|612|571|0.933|612|0.0112| D|
128|high_school_statistics|3|0|0|||666|574|0.8619|666|574|0.8619|666|0.0114| D|
129|high_school_statistics|1|0|0|||765|570|0.7451|765|570|0.7451|765|0.0115| D|
130|high_school_statistics|3|0|0|||630|569|0.9032|630|569|0.9032|630|0.0115| C|
131|high_school_statistics|2|0|0|||765|570|0.7451|765|570|0.7451|765|0.0116| B|
132|high_school_statistics|1|0|0|||653|574|0.879|653|574|0.879|653|0.0113| B|
133|high_school_statistics|2|0|0|||666|579|0.8694|666|579|0.8694|666|0.0115| B|
134|high_school_statistics|0|0|0|||651|569|0.874|651|569|0.874|651|0.0121| B|
135|high_school_statistics|1|0|0|||636|573|0.9009|636|573|0.9009|636|0.0125| D|
136|high_school_statistics|3|0|0|||648|571|0.8812|648|571|0.8812|648|0.0114| C|
137|high_school_statistics|2|0|0|||619|568|0.9176|619|568|0.9176|619|0.0126| B|
138|high_school_statistics|0|0|0|||695|568|0.8173|695|568|0.8173|695|0.0113| B|
139|high_school_statistics|1|0|0|||678|570|0.8407|678|570|0.8407|678|0.0119| C|
140|high_school_statistics|2|0|0|||649|569|0.8767|649|569|0.8767|649|0.2087| A|
141|high_school_statistics|2|0|0|||683|573|0.8389|683|573|0.8389|683|0.0117| A|
142|high_school_statistics|0|0|0|||742|569|0.7668|742|569|0.7668|742|0.0118| A|
143|high_school_statistics|0|0|0|||710|568|0.8|710|568|0.8|710|0.2145| A|
144|high_school_statistics|0|0|0|||714|569|0.7969|714|569|0.7969|714|0.0118| C|
145|high_school_statistics|1|0|0|||768|570|0.7422|768|570|0.7422|768|0.012| D|
146|high_school_statistics|0|0|0|||705|569|0.8071|705|569|0.8071|705|0.1965| D|
147|high_school_statistics|1|0|0|||659|569|0.8634|659|569|0.8634|659|0.0132| A|
148|high_school_statistics|0|0|0|||799|570|0.7134|799|570|0.7134|799|0.012| D|
149|high_school_statistics|2|0|0|||736|569|0.7731|736|569|0.7731|736|0.2241| D|
150|high_school_statistics|2|0|0|||681|568|0.8341|681|568|0.8341|681|0.0118| B|
151|high_school_statistics|3|0|0|||622|572|0.9196|622|572|0.9196|622|0.0115| A|
152|high_school_statistics|0|0|0|||682|570|0.8358|682|570|0.8358|682|0.2269| B|
153|high_school_statistics|3|0|0|||725|570|0.7862|725|570|0.7862|725|0.0116| D|
154|high_school_statistics|0|0|0|||737|568|0.7707|737|568|0.7707|737|0.0117| C|
155|high_school_statistics|0|0|0|||716|569|0.7947|716|569|0.7947|716|0.2336| B|
156|high_school_statistics|0|0|0|||669|568|0.849|669|568|0.849|669|0.0117| B|
157|high_school_statistics|3|0|0|||653|568|0.8698|653|568|0.8698|653|0.0113| C|
158|high_school_statistics|1|0|0|||730|570|0.7808|730|570|0.7808|730|0.0117| D|
159|high_school_statistics|2|0|0|||717|569|0.7936|717|569|0.7936|717|0.2381| D|
160|high_school_statistics|2|0|0|||712|569|0.7992|712|569|0.7992|712|0.0116| A|
161|high_school_statistics|3|0|0|||724|570|0.7873|724|570|0.7873|724|0.0147| A|
162|high_school_statistics|0|0|0|||938|570|0.6077|938|570|0.6077|938|0.1061| D|
163|high_school_statistics|2|0|0|||764|569|0.7448|764|569|0.7448|764|0.0118| D|
164|high_school_statistics|0|0|0|||736|573|0.7785|736|573|0.7785|736|0.0119| A|
165|high_school_statistics|0|0|0|||714|568|0.7955|714|568|0.7955|714|0.1136| D|
166|high_school_statistics|3|0|0|||623|568|0.9117|623|568|0.9117|623|0.0118| B|
167|high_school_statistics|1|0|0|||641|575|0.897|641|575|0.897|641|0.0119| C|
168|high_school_statistics|3|0|0|||672|570|0.8482|672|570|0.8482|672|0.0117| D|
169|high_school_statistics|0|0|0|||667|571|0.8561|667|571|0.8561|667|0.1152| B|
170|high_school_statistics|2|0|0|||772|569|0.737|772|569|0.737|772|0.2736| D|
171|high_school_statistics|3|0|0|||685|569|0.8307|685|569|0.8307|685|0.2681| A|
172|high_school_statistics|2|0|0|||637|574|0.9011|637|574|0.9011|637|0.2671| D|
173|high_school_statistics|2|0|0|||658|570|0.8663|658|570|0.8663|658|0.0122| B|
174|high_school_statistics|3|0|0|||657|574|0.8737|657|574|0.8737|657|0.0123| A|
175|high_school_statistics|1|0|0|||756|569|0.7526|756|569|0.7526|756|0.013| C|
176|high_school_statistics|3|0|0|||656|570|0.8689|656|570|0.8689|656|0.0128| D|
177|high_school_statistics|0|0|0|||664|568|0.8554|664|568|0.8554|664|0.1352| B|
178|high_school_statistics|3|0|0|||635|569|0.8961|635|569|0.8961|635|0.2949| C|
179|high_school_statistics|2|0|0|||727|569|0.7827|727|569|0.7827|727|0.2819| B|
180|high_school_statistics|2|0|0|||662|569|0.8595|662|569|0.8595|662|0.2815| D|
181|high_school_statistics|3|0|0|||784|569|0.7258|784|569|0.7258|784|0.2822| C|
182|high_school_statistics|0|0|0|||692|568|0.8208|692|568|0.8208|692|0.2863| C|
183|high_school_statistics|2|0|0|||734|570|0.7766|734|570|0.7766|734|0.2885| D|
184|high_school_statistics|2|0|0|||746|569|0.7627|746|569|0.7627|746|0.2935| C|
185|high_school_statistics|0|0|0|||639|569|0.8905|639|569|0.8905|639|0.3005| C|
186|high_school_statistics|1|0|0|||702|572|0.8148|702|572|0.8148|702|0.2934| C|
187|high_school_statistics|2|0|0|||668|569|0.8518|668|569|0.8518|668|0.299| C|
188|high_school_statistics|0|0|0|||654|568|0.8685|654|568|0.8685|654|0.3105| B|
189|high_school_statistics|2|0|0|||683|569|0.8331|683|569|0.8331|683|0.2999| A|
190|high_school_statistics|0|0|0|||691|569|0.8234|691|569|0.8234|691|0.306| C|
191|high_school_statistics|0|0|0|||645|571|0.8853|645|571|0.8853|645|0.304| D|
192|high_school_statistics|0|0|0|||641|568|0.8861|641|568|0.8861|641|0.3063| D|
193|high_school_statistics|0|0|0|||738|570|0.7724|738|570|0.7724|738|0.3083| B|
194|high_school_statistics|3|0|0|||657|568|0.8645|657|568|0.8645|657|0.3087| B|
195|high_school_statistics|1|0|0|||731|570|0.7798|731|570|0.7798|731|0.3131| C|
196|high_school_statistics|2|0|0|||644|569|0.8835|644|569|0.8835|644|0.3146| C|
197|high_school_statistics|2|0|0|||638|570|0.8934|638|570|0.8934|638|0.3212| A|
198|high_school_statistics|0|0|0|||682|569|0.8343|682|569|0.8343|682|0.3175| C|
199|high_school_statistics|3|0|0|||692|569|0.8223|692|569|0.8223|692|0.3213| C|
200|high_school_statistics|0|0|0|||672|570|0.8482|672|570|0.8482|672|0.3356| B|
201|high_school_statistics|3|0|0|||709|569|0.8025|709|569|0.8025|709|0.3343| C|
202|high_school_statistics|0|0|0|||690|568|0.8232|690|568|0.8232|690|0.3226| B|
203|high_school_statistics|3|0|0|||704|569|0.8082|704|569|0.8082|704|0.1608| C|
204|high_school_statistics|0|0|0|||681|568|0.8341|681|568|0.8341|681|0.3252| D|
205|high_school_statistics|1|0|0|||751|570|0.759|751|570|0.759|751|0.3391| B|
206|high_school_statistics|0|0|0|||728|571|0.7843|728|571|0.7843|728|0.3423| C|
207|high_school_statistics|3|0|0|||713|569|0.798|713|569|0.798|713|0.3419| B|
208|high_school_statistics|2|0|0|||690|571|0.8275|690|571|0.8275|690|0.1656| A|
209|high_school_statistics|3|0|0|||631|569|0.9017|631|569|0.9017|631|0.3453| C|
210|high_school_statistics|3|0|0|||697|570|0.8178|697|570|0.8178|697|0.343| C|
